TIMESTAMP,CMCX_OPEN_PRICE_USD,CMCX_HIGH_PRICE_USD,CMCX_LOW_PRICE_USD,CMCX_CLOSE_PRICE_USD,CMCX_VOLUME_USD,CMCX_DIVIDENDS_USD,CMCX_STOCK_SPLITS_USD
2021-10-20 00:00:00+00:00,0.014837999828159809,0.01635199971497059,0.014520999975502491,0.015740999951958656,1844109,0.0,0.0
2021-10-21 00:00:00+00:00,0.015742000192403793,0.016674000769853592,0.014619999565184116,0.015890000388026237,2104135,0.0,0.0
2021-10-22 00:00:00+00:00,0.015890000388026237,0.016047999262809753,0.014436000026762486,0.015482000075280666,1571914,0.0,0.0
2021-10-23 00:00:00+00:00,0.015482000075280666,0.01635799929499626,0.015096999704837799,0.01634399965405464,1567940,0.0,0.0
2021-10-24 00:00:00+00:00,0.016342999413609505,0.016863999888300896,0.016302000731229782,0.01669899933040142,1349434,0.0,0.0
2021-10-25 00:00:00+00:00,0.016697999089956284,0.016720000654459,0.01465499959886074,0.01595900021493435,1552071,0.0,0.0
2021-10-26 00:00:00+00:00,0.015957999974489212,0.0170460008084774,0.015754999592900276,0.016776999458670616,1551783,0.0,0.0
2021-10-27 00:00:00+00:00,0.01677599921822548,0.016979999840259552,0.015960000455379486,0.016228999942541122,1347060,0.0,0.0
2021-10-28 00:00:00+00:00,0.016228999942541122,0.017179999500513077,0.015932999551296234,0.017139000818133354,1351460,0.0,0.0
2021-10-29 00:00:00+00:00,0.017139999195933342,0.017261000350117683,0.015915999189019203,0.016735000535845757,1360767,0.0,0.0
2021-10-30 00:00:00+00:00,0.016735000535845757,0.016797000542283058,0.016039999201893806,0.01617800071835518,1318824,0.0,0.0
2021-10-31 00:00:00+00:00,0.01617800071835518,0.016718000173568726,0.015448999591171741,0.016561999917030334,1153763,0.0,0.0
2021-11-01 00:00:00+00:00,0.016560999676585197,0.016560999676585197,0.01608400046825409,0.01632400043308735,1273721,0.0,0.0
