TIMESTAMP,GHC19651_OPEN_PRICE_USD,GHC19651_HIGH_PRICE_USD,GHC19651_LOW_PRICE_USD,GHC19651_CLOSE_PRICE_USD,GHC19651_VOLUME_USD,GHC19651_DIVIDENDS_USD,GHC19651_STOCK_SPLITS_USD
2022-04-21 00:00:00+00:00,,,,0.0,121410,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,61186,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,92719,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,86971,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,46844,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,41345,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,27751,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,27319,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,33592,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,28867,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,23425,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,22613,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,10119,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,14575,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,15380,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,13534,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,23936,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,58052,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,51021,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,21754,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,32723,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,39002,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,23062,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,29173,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,26235,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,14091,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,14059,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,9850,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,9423,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,11497,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,13509,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,14552,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,180898,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,162206,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,107502,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,90212,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,78378,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,1196498,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,4942385,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,4540216,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,3278574,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,2506538,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,1790663,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,1418059,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,1257237,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,2210533,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2949154,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,1514125,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,1407360,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,1419209,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,1400678,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1326525,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1132829,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,824422,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,750848,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,676070,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,699714,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,499055,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,353148,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,783439,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,1354329,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,1509588,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,1775656,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,797982,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,617600,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,420864,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,1990450,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1022738,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1903956,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,672236,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,1721394,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,1778291,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,2519574,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,2669753,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,2457513,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,2824022,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,860369,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,463023,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,314036,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,314666,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,310894,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,298216,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,315069,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,316940,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,315669,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,311693,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,306172,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,302726,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,302789,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,313149,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,302387,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,301854,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,301835,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,307977,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,305053,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,309670,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,301681,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,301316,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,300918,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,308279,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,307917,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,323013,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,319704,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,326574,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,322148,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,316942,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,45566,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,42411,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,49246,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,43048,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,55041,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,48642,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,47620,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,67753,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,29717,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,25727,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,30302,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,44491,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,43983,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,59495,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,37351,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,108447,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,158653,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,70667,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,452868,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,461856,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,414115,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,460725,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,319254,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,208561,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,243617,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,279460,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,362838,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,345317,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,373698,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,354862,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,354991,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,281471,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,158981,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,124179,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,151380,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,221343,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,245410,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,294699,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,297735,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,167253,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,208629,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,102101,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,89219,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,86894,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,153200,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,202444,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,213606,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,172780,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,190297,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,170352,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,141690,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,129315,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,134594,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,118067,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,129591,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,127124,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,84537,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,6641,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,3230,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,645,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,6679,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,8907,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,5964,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,7626,0.0,0.0
