TIMESTAMP,LNQ_OPEN_PRICE_USD,LNQ_HIGH_PRICE_USD,LNQ_LOW_PRICE_USD,LNQ_CLOSE_PRICE_USD,LNQ_VOLUME_USD,LNQ_DIVIDENDS_USD,LNQ_STOCK_SPLITS_USD
2024-03-28 00:00:00+00:00,0.15567399561405182,0.17153300344944,0.15095899999141693,0.17153300344944,522065,0.0,0.0
2024-03-29 00:00:00+00:00,0.17153300344944,0.24934500455856323,0.17153300344944,0.21609699726104736,1947342,0.0,0.0
2024-03-30 00:00:00+00:00,0.21609699726104736,0.22381700575351715,0.17318600416183472,0.1773110032081604,661557,0.0,0.0
2024-03-31 00:00:00+00:00,0.1773110032081604,0.219883993268013,0.17326900362968445,0.2051749974489212,914171,0.0,0.0
2024-04-01 00:00:00+00:00,0.2051749974489212,0.2183540016412735,0.1789350062608719,0.20189499855041504,826612,0.0,0.0
2024-04-02 00:00:00+00:00,0.20189499855041504,0.21001799404621124,0.17435899376869202,0.18459199368953705,613220,0.0,0.0
2024-04-03 00:00:00+00:00,0.18459199368953705,0.22063900530338287,0.17812399566173553,0.21709899604320526,1096577,0.0,0.0
2024-04-04 00:00:00+00:00,0.21709899604320526,0.2265319973230362,0.19647400081157684,0.19755099713802338,562900,0.0,0.0
2024-04-05 00:00:00+00:00,0.19755099713802338,0.19777899980545044,0.16693100333213806,0.16788199543952942,578697,0.0,0.0
2024-04-06 00:00:00+00:00,0.16788199543952942,0.1797810047864914,0.16403500735759735,0.17528299987316132,356219,0.0,0.0
2024-04-07 00:00:00+00:00,0.17528299987316132,0.18277999758720398,0.15564599633216858,0.1683579981327057,409338,0.0,0.0
2024-04-08 00:00:00+00:00,0.1683579981327057,0.18815700709819794,0.15903399884700775,0.18541400134563446,643500,0.0,0.0
2024-04-09 00:00:00+00:00,0.18541400134563446,0.18573400378227234,0.1692660003900528,0.17917700111865997,401890,0.0,0.0
2024-04-10 00:00:00+00:00,0.17917700111865997,0.1844239979982376,0.1574530005455017,0.1661899983882904,585225,0.0,0.0
2024-04-11 00:00:00+00:00,0.1661899983882904,0.17673900723457336,0.1531279981136322,0.16353200376033783,483481,0.0,0.0
2024-04-12 00:00:00+00:00,0.16353200376033783,0.16385699808597565,0.13722500205039978,0.13901099562644958,553694,0.0,0.0
