TIMESTAMP,NETT_OPEN_PRICE_USD,NETT_HIGH_PRICE_USD,NETT_LOW_PRICE_USD,NETT_CLOSE_PRICE_USD,NETT_VOLUME_USD,NETT_DIVIDENDS_USD,NETT_STOCK_SPLITS_USD
2022-02-08 00:00:00+00:00,6.805098056793213,7.214756965637207,6.234633922576904,6.235857963562012,123271,0.0,0.0
2022-02-09 00:00:00+00:00,6.235766887664795,7.212238788604736,6.234692096710205,6.806058883666992,4454,0.0,0.0
2022-02-10 00:00:00+00:00,6.80596399307251,6.806417942047119,6.0053839683532715,6.761902809143066,3662,0.0,0.0
2022-02-11 00:00:00+00:00,6.76193380355835,6.7627692222595215,5.738180160522461,6.0643768310546875,4456,0.0,0.0
2022-02-12 00:00:00+00:00,6.064362049102783,6.065678119659424,5.429562091827393,5.730442047119141,213,0.0,0.0
2022-02-13 00:00:00+00:00,5.730419158935547,6.030932903289795,5.655574798583984,5.655574798583984,339,0.0,0.0
2022-02-14 00:00:00+00:00,5.655508041381836,6.503864765167236,4.3468241691589355,4.598355770111084,8292,0.0,0.0
2022-02-15 00:00:00+00:00,4.598360061645508,4.688607215881348,4.4767961502075195,4.593684196472168,269,0.0,0.0
2022-02-16 00:00:00+00:00,4.593753814697266,4.59377908706665,3.890187978744507,4.14564323425293,382,0.0,0.0
2022-02-17 00:00:00+00:00,4.145668983459473,4.316051959991455,3.679511070251465,3.679892063140869,152,0.0,0.0
2022-02-18 00:00:00+00:00,3.6798551082611084,3.6800661087036133,2.4950320720672607,3.0977299213409424,1367,0.0,0.0
2022-02-19 00:00:00+00:00,3.0976901054382324,3.098162889480591,2.517098903656006,2.527453899383545,358,0.0,0.0
2022-02-20 00:00:00+00:00,2.5274770259857178,2.6862080097198486,2.487994909286499,2.635075092315674,271,0.0,0.0
2022-02-21 00:00:00+00:00,2.6350600719451904,3.031658887863159,2.5908360481262207,2.9304709434509277,294,0.0,0.0
2022-02-22 00:00:00+00:00,2.9303441047668457,2.9307079315185547,2.468869924545288,2.507762908935547,510,0.0,0.0
2022-02-23 00:00:00+00:00,2.507783889770508,2.508409023284912,2.507136106491089,2.5072479248046875,510,0.0,0.0
2022-02-24 00:00:00+00:00,2.5074570178985596,2.507767915725708,2.000598907470703,2.1123430728912354,301,0.0,0.0
2022-02-25 00:00:00+00:00,2.112354040145874,2.1664199829101562,1.905797004699707,2.1660261154174805,319,0.0,0.0
2022-02-26 00:00:00+00:00,2.1660521030426025,2.2263729572296143,1.889549970626831,1.8897500038146973,167,0.0,0.0
