,ETH
GNO,0.8189311554018465
LTC,0.7932761518409714
BTC,0.7787365491495024
ETC,0.7366479857937955
QTUM,0.7166388536909007
MIOTA,0.6999305425347375
ZEC,0.6856629796375977
DASH,0.6750372566396245
XMR,0.6695958426649365
BAT,0.6588736935849637
XLM,0.6367697829579453
DGB,0.6155515753561478
LSK,0.6095195601695128
PIVX,0.6028689582770204
XRP,0.5979181533431147
XEM,0.58859949059538
SC,0.5827703851343284
ZEN,0.5759802639469009
DCR,0.5663281328805205
RLC,0.5570625670078982
STEEM,0.5509009657061399
ANT,0.5460544978878265
WAVES,0.5411390796823456
SYS,0.5385771537510701
BTS,0.5164753122268557
KMD,0.4790114624743781
GAS,0.4763885349581481
FIRO,0.4641076148650089
ARK,0.4407666668713055
LUNC,0.4260875047805624
DOGE,0.3194830795089917
