TIMESTAMP,TANGO34045_OPEN_PRICE_USD,TANGO34045_HIGH_PRICE_USD,TANGO34045_LOW_PRICE_USD,TANGO34045_CLOSE_PRICE_USD,TANGO34045_VOLUME_USD,TANGO34045_DIVIDENDS_USD,TANGO34045_STOCK_SPLITS_USD
2024-11-29 00:00:00+00:00,0.05592099949717522,0.059085000306367874,0.05544999986886978,0.05880400165915489,118715,0.0,0.0
2024-11-30 00:00:00+00:00,0.05880400165915489,0.06153799965977669,0.0581509992480278,0.06042400002479553,119141,0.0,0.0
2024-12-01 00:00:00+00:00,0.06042400002479553,0.06139000132679939,0.05641400068998337,0.06082899868488312,152810,0.0,0.0
2024-12-02 00:00:00+00:00,0.06082899868488312,0.06215199828147888,0.05883999913930893,0.06051899865269661,105884,0.0,0.0
2024-12-03 00:00:00+00:00,0.06051899865269661,0.06167000159621239,0.05867600068449974,0.06134599819779396,130872,0.0,0.0
2024-12-04 00:00:00+00:00,0.06134599819779396,0.07599599659442902,0.06090699881315231,0.07575900107622147,318219,0.0,0.0
2024-12-05 00:00:00+00:00,0.07575900107622147,0.08512499928474426,0.0731939971446991,0.0812240019440651,470559,0.0,0.0
2024-12-06 00:00:00+00:00,0.07844600081443787,0.10249800235033035,0.0772550031542778,0.09990499913692474,711870,0.0,0.0
2024-12-07 00:00:00+00:00,0.09990499913692474,0.11807099729776382,0.09990499913692474,0.11495599895715714,1082145,0.0,0.0
2024-12-08 00:00:00+00:00,0.1154170036315918,0.11556500196456909,0.0940990000963211,0.0983939990401268,375603,0.0,0.0
2024-12-09 00:00:00+00:00,0.0983939990401268,0.09946499764919281,0.08471699804067612,0.08647099882364273,291465,0.0,0.0
2024-12-10 00:00:00+00:00,0.0865200012922287,0.09822499752044678,0.0799029991030693,0.08842600136995316,345208,0.0,0.0
2024-12-11 00:00:00+00:00,0.08842600136995316,0.11134199798107147,0.0875760018825531,0.10806500166654587,541343,0.0,0.0
2024-12-12 00:00:00+00:00,0.10806500166654587,0.11488199979066849,0.09212499856948853,0.0928720012307167,562342,0.0,0.0
2024-12-13 00:00:00+00:00,0.0928720012307167,0.0946350023150444,0.0905039981007576,0.09127700328826904,174059,0.0,0.0
2024-12-14 00:00:00+00:00,0.09127700328826904,0.09168100357055664,0.07476799935102463,0.07664500176906586,308831,0.0,0.0
2024-12-15 00:00:00+00:00,0.07664500176906586,0.08105400204658508,0.0762529969215393,0.08010300248861313,90000,0.0,0.0
2024-12-16 00:00:00+00:00,0.08010300248861313,0.08575800061225891,0.08010300248861313,0.08448900282382965,99758,0.0,0.0
2024-12-17 00:00:00+00:00,0.08448900282382965,0.09030500054359436,0.08329799771308899,0.0833519995212555,160992,0.0,0.0
2024-12-18 00:00:00+00:00,0.0833519995212555,0.08461499959230423,0.07659000158309937,0.07659000158309937,116231,0.0,0.0
2024-12-19 00:00:00+00:00,0.07659000158309937,0.08037900179624557,0.07352100312709808,0.07631999999284744,282299,0.0,0.0
2024-12-20 00:00:00+00:00,0.07631999999284744,0.0764480009675026,0.06048399955034256,0.0681689977645874,281214,0.0,0.0
2024-12-21 00:00:00+00:00,0.0681689977645874,0.06992699950933456,0.06477800011634827,0.06547100096940994,64145,0.0,0.0
2024-12-22 00:00:00+00:00,0.06547100096940994,0.06665900349617004,0.06329700350761414,0.06371500343084335,41507,0.0,0.0
2024-12-23 00:00:00+00:00,0.06371500343084335,0.0662430003285408,0.06193700060248375,0.06601300090551376,67788,0.0,0.0
2024-12-24 00:00:00+00:00,0.06601300090551376,0.0694039985537529,0.06474100053310394,0.06757400184869766,48297,0.0,0.0
2024-12-25 00:00:00+00:00,0.06757400184869766,0.06770700216293335,0.06478200107812881,0.06567300111055374,31289,0.0,0.0
2024-12-26 00:00:00+00:00,0.06567300111055374,0.06596499681472778,0.052352000027894974,0.053456999361515045,174524,0.0,0.0
2024-12-27 00:00:00+00:00,0.053456999361515045,0.05657999962568283,0.05313099920749664,0.05386300012469292,55085,0.0,0.0
2024-12-28 00:00:00+00:00,0.05386300012469292,0.054402999579906464,0.05029100179672241,0.05253700166940689,80465,0.0,0.0
2024-12-29 00:00:00+00:00,0.05253700166940689,0.05432499945163727,0.051660001277923584,0.05171800032258034,75748,0.0,0.0
2024-12-30 00:00:00+00:00,0.05171800032258034,0.05375700071454048,0.05007199943065643,0.053394999355077744,34648,0.0,0.0
2024-12-31 00:00:00+00:00,0.053394999355077744,0.05446000024676323,0.052487000823020935,0.05271900072693825,17555,0.0,0.0
2025-01-01 00:00:00+00:00,0.05271900072693825,0.0548969991505146,0.05159299820661545,0.053307000547647476,89770,0.0,0.0
2025-01-02 00:00:00+00:00,0.053307000547647476,0.05721699818968773,0.053307000547647476,0.05612200126051903,40244,0.0,0.0
2025-01-03 00:00:00+00:00,0.05612200126051903,0.0593780018389225,0.054983001202344894,0.05935300141572952,25233,0.0,0.0
2025-01-04 00:00:00+00:00,0.05935300141572952,0.06008100137114525,0.05797399953007698,0.05903699994087219,48715,0.0,0.0
2025-01-05 00:00:00+00:00,0.05903699994087219,0.059046000242233276,0.05529699847102165,0.057197000831365585,73424,0.0,0.0
2025-01-06 00:00:00+00:00,0.057197000831365585,0.06009500101208687,0.05698300153017044,0.05841600149869919,54614,0.0,0.0
2025-01-07 00:00:00+00:00,0.05841600149869919,0.058765001595020294,0.053394999355077744,0.05410800129175186,66557,0.0,0.0
2025-01-08 00:00:00+00:00,0.05410800129175186,0.05448500066995621,0.05081100016832352,0.051573000848293304,45873,0.0,0.0
2025-01-09 00:00:00+00:00,0.051573000848293304,0.054124001413583755,0.04936999827623367,0.05331600084900856,74433,0.0,0.0
2025-01-10 00:00:00+00:00,0.05331600084900856,0.05875200033187866,0.05309100076556206,0.05757800117135048,122853,0.0,0.0
2025-01-11 00:00:00+00:00,0.05757800117135048,0.05829799920320511,0.05571800097823143,0.05829799920320511,23606,0.0,0.0
2025-01-12 00:00:00+00:00,0.05829799920320511,0.05839399993419647,0.0562019981443882,0.05688900128006935,22977,0.0,0.0
2025-01-13 00:00:00+00:00,0.05688900128006935,0.05826999992132187,0.05008900165557861,0.05439100041985512,103579,0.0,0.0
2025-01-14 00:00:00+00:00,0.05439100041985512,0.05842500180006027,0.05423099920153618,0.058414001017808914,23877,0.0,0.0
2025-01-15 00:00:00+00:00,0.058414001017808914,0.062098998576402664,0.057785000652074814,0.06144599989056587,19675,0.0,0.0
2025-01-16 00:00:00+00:00,0.06144599989056587,0.06237199902534485,0.0588809996843338,0.059213001281023026,29753,0.0,0.0
2025-01-17 00:00:00+00:00,0.059213001281023026,0.06138100102543831,0.059174999594688416,0.06075200065970421,39162,0.0,0.0
2025-01-18 00:00:00+00:00,0.06075200065970421,0.060780998319387436,0.05386599898338318,0.05476599931716919,46610,0.0,0.0
2025-01-19 00:00:00+00:00,0.05476599931716919,0.058201998472213745,0.05235400050878525,0.05402600020170212,78025,0.0,0.0
2025-01-20 00:00:00+00:00,0.05402600020170212,0.057259999215602875,0.053435999900102615,0.053801000118255615,56150,0.0,0.0
