TIMESTAMP,MCO2_OPEN_PRICE_USD,MCO2_HIGH_PRICE_USD,MCO2_LOW_PRICE_USD,MCO2_CLOSE_PRICE_USD,MCO2_VOLUME_USD,MCO2_DIVIDENDS_USD,MCO2_STOCK_SPLITS_USD
2021-03-16 00:00:00+00:00,17.156709671020508,17.39661407470703,16.687427520751953,16.90543556213379,55464,0.0,0.0
2021-03-17 00:00:00+00:00,16.90558433532715,18.12863540649414,16.438386917114258,17.78603172302246,231529,0.0,0.0
2021-03-18 00:00:00+00:00,17.789518356323242,17.89780044555664,15.709224700927734,16.78025245666504,316454,0.0,0.0
2021-03-19 00:00:00+00:00,16.780662536621094,17.550384521484375,16.40188980102539,16.752906799316406,125341,0.0,0.0
2021-03-20 00:00:00+00:00,16.764245986938477,17.033496856689453,16.399633407592773,16.418922424316406,30181,0.0,0.0
2021-03-21 00:00:00+00:00,16.39204216003418,16.491077423095703,15.665424346923828,15.691055297851562,941,0.0,0.0
2021-03-22 00:00:00+00:00,15.690401077270508,16.619890213012695,15.593393325805664,15.953791618347168,117220,0.0,0.0
2021-03-23 00:00:00+00:00,15.949309349060059,16.144887924194336,15.337309837341309,15.584568977355957,40603,0.0,0.0
2021-03-24 00:00:00+00:00,15.575304985046387,16.587602615356445,15.361349105834961,15.363394737243652,869932,0.0,0.0
2021-03-25 00:00:00+00:00,15.360735893249512,15.4579496383667,13.521446228027344,14.713950157165527,424186,0.0,0.0
2021-03-26 00:00:00+00:00,14.71236801147461,15.70202922821045,14.625791549682617,15.541722297668457,281884,0.0,0.0
2021-03-27 00:00:00+00:00,15.5408353805542,15.544290542602539,13.986473083496094,14.921284675598145,627113,0.0,0.0
2021-03-28 00:00:00+00:00,14.92129898071289,15.450764656066895,14.844277381896973,14.967987060546875,234788,0.0,0.0
2021-03-29 00:00:00+00:00,14.968221664428711,15.872475624084473,14.968221664428711,15.41910171508789,370011,0.0,0.0
2021-03-30 00:00:00+00:00,15.41950511932373,16.257734298706055,15.41950511932373,15.746269226074219,862849,0.0,0.0
2021-03-31 00:00:00+00:00,15.744132995605469,16.620054244995117,15.456911087036133,16.620054244995117,474706,0.0,0.0
2021-04-01 00:00:00+00:00,16.61686134338379,17.187255859375,15.961953163146973,16.730554580688477,808534,0.0,0.0
2021-04-02 00:00:00+00:00,16.73459815979004,16.90049171447754,16.07500648498535,16.52910614013672,659821,0.0,0.0
2021-04-03 00:00:00+00:00,16.53362274169922,16.989866256713867,16.270557403564453,16.704030990600586,765832,0.0,0.0
2021-04-04 00:00:00+00:00,16.6986141204834,16.875234603881836,16.25241470336914,16.295997619628906,281411,0.0,0.0
2021-04-05 00:00:00+00:00,16.28439712524414,16.677349090576172,16.17051887512207,16.26995086669922,470764,0.0,0.0
2021-04-06 00:00:00+00:00,16.26984214782715,16.623703002929688,16.17788314819336,16.533557891845703,298110,0.0,0.0
2021-04-07 00:00:00+00:00,16.533470153808594,16.582244873046875,16.004718780517578,16.140382766723633,207581,0.0,0.0
2021-04-08 00:00:00+00:00,16.13991355895996,16.55788230895996,16.08095359802246,16.34837532043457,215579,0.0,0.0
2021-04-09 00:00:00+00:00,16.348676681518555,16.4238224029541,15.653206825256348,15.749382019042969,204792,0.0,0.0
