TIMESTAMP,SUAI_OPEN_PRICE_USD,SUAI_HIGH_PRICE_USD,SUAI_LOW_PRICE_USD,SUAI_CLOSE_PRICE_USD,SUAI_VOLUME_USD,SUAI_DIVIDENDS_USD,SUAI_STOCK_SPLITS_USD
2025-03-10 00:00:00+00:00,0.003992000129073858,0.004093000199645758,0.0033829999156296253,0.00343300006352365,1469610,0.0,0.0
2025-03-11 00:00:00+00:00,0.00343300006352365,0.003731000004336238,0.0032579998951405287,0.0036299999337643385,1621600,0.0,0.0
2025-03-12 00:00:00+00:00,0.0036299999337643385,0.0038419999182224274,0.0035439999774098396,0.0037169998977333307,1287754,0.0,0.0
2025-03-13 00:00:00+00:00,0.0037169998977333307,0.003785999957472086,0.0034310000482946634,0.0035039999056607485,1130602,0.0,0.0
2025-03-14 00:00:00+00:00,0.0035039999056607485,0.003868000116199255,0.0035000001080334187,0.003653000108897686,1165779,0.0,0.0
2025-03-15 00:00:00+00:00,0.003653000108897686,0.0036589999217540026,0.0034000000450760126,0.003456000005826354,1097216,0.0,0.0
2025-03-16 00:00:00+00:00,0.003456000005826354,0.003473999910056591,0.0030479999259114265,0.0031369999051094055,1445487,0.0,0.0
2025-03-17 00:00:00+00:00,0.0031369999051094055,0.0033990000374615192,0.0030529999639838934,0.0033030000049620867,1278325,0.0,0.0
2025-03-18 00:00:00+00:00,0.0033030000049620867,0.003317000111564994,0.0026809999253600836,0.0028280001133680344,1198712,0.0,0.0
2025-03-19 00:00:00+00:00,0.0028280001133680344,0.0034799999557435513,0.00278700003400445,0.0034799999557435513,1369573,0.0,0.0
2025-03-20 00:00:00+00:00,0.0034799999557435513,0.003507999936118722,0.0029990000184625387,0.0030219999607652426,1060399,0.0,0.0
2025-03-21 00:00:00+00:00,0.0030219999607652426,0.003031000029295683,0.0028379999566823244,0.002865999937057495,1076441,0.0,0.0
2025-03-22 00:00:00+00:00,0.002865999937057495,0.002993999980390072,0.002732000080868602,0.0029090000316500664,1155429,0.0,0.0
2025-03-23 00:00:00+00:00,0.0029090000316500664,0.0030169999226927757,0.002672000089660287,0.0029670000076293945,1178997,0.0,0.0
2025-03-24 00:00:00+00:00,0.0029670000076293945,0.0032689999788999557,0.0029670000076293945,0.003189000068232417,1145717,0.0,0.0
2025-03-25 00:00:00+00:00,0.003189000068232417,0.0032339999452233315,0.0022559999488294125,0.0025110000278800726,1102457,0.0,0.0
2025-03-26 00:00:00+00:00,0.0025110000278800726,0.0029349999967962503,0.002397000091150403,0.0025160000659525394,1784948,0.0,0.0
2025-03-27 00:00:00+00:00,0.0025160000659525394,0.0026499999221414328,0.0022730000782757998,0.00240899994969368,1214431,0.0,0.0
2025-03-28 00:00:00+00:00,0.00240899994969368,0.002449000021442771,0.0018080000299960375,0.0020069999154657125,1259121,0.0,0.0
2025-03-29 00:00:00+00:00,0.0020069999154657125,0.00202700006775558,0.0013960000360384583,0.0015930000226944685,1063269,0.0,0.0
2025-03-30 00:00:00+00:00,0.0015930000226944685,0.0017930000321939588,0.0015920000150799751,0.0016899999463930726,1122116,0.0,0.0
