TIMESTAMP,MJT_OPEN_PRICE_USD,MJT_HIGH_PRICE_USD,MJT_LOW_PRICE_USD,MJT_CLOSE_PRICE_USD,MJT_VOLUME_USD,MJT_DIVIDENDS_USD,MJT_STOCK_SPLITS_USD
2021-12-16 00:00:00+00:00,2.5186009407043457,2.557677984237671,2.5186009407043457,2.541624069213867,4261749,0.0,0.0
2021-12-17 00:00:00+00:00,2.541090965270996,2.5424489974975586,2.363163948059082,2.4288439750671387,4077287,0.0,0.0
2021-12-18 00:00:00+00:00,2.429241895675659,2.439711093902588,2.3999509811401367,2.4322149753570557,4097515,0.0,0.0
2021-12-19 00:00:00+00:00,2.4322259426116943,2.4709420204162598,2.416274070739746,2.417243003845215,3781180,0.0,0.0
2021-12-20 00:00:00+00:00,2.416879892349243,2.416879892349243,2.238835096359253,2.295121908187866,3766213,0.0,0.0
2021-12-21 00:00:00+00:00,2.295022964477539,2.313554048538208,2.2310380935668945,2.2507269382476807,3692149,0.0,0.0
2021-12-22 00:00:00+00:00,2.2505910396575928,2.264319896697998,2.068063974380493,2.0779459476470947,3464513,0.0,0.0
2021-12-23 00:00:00+00:00,2.0767629146575928,2.1994268894195557,1.971742033958435,2.1994268894195557,3606149,0.0,0.0
2021-12-24 00:00:00+00:00,2.198776960372925,2.2124478816986084,2.125382900238037,2.1261630058288574,3161041,0.0,0.0
2021-12-25 00:00:00+00:00,2.126004934310913,2.126322031021118,2.060978889465332,2.0615649223327637,3006983,0.0,0.0
2021-12-26 00:00:00+00:00,2.061513900756836,2.072237968444824,2.024683952331543,2.035654067993164,3007524,0.0,0.0
2021-12-27 00:00:00+00:00,2.0357229709625244,2.03725004196167,1.9429559707641602,1.944640040397644,2930880,0.0,0.0
2021-12-28 00:00:00+00:00,1.9442260265350342,1.9442260265350342,1.7672100067138672,1.8080860376358032,2714890,0.0,0.0
2021-12-29 00:00:00+00:00,1.8084830045700073,1.8385130167007446,1.7612600326538086,1.7622660398483276,2572599,0.0,0.0
2021-12-30 00:00:00+00:00,1.761775016784668,1.8086559772491455,1.7448569536209106,1.791090965270996,2806570,0.0,0.0
2021-12-31 00:00:00+00:00,1.7912379503250122,1.8950049877166748,1.7891720533370972,1.8398770093917847,2823802,0.0,0.0
2022-01-01 00:00:00+00:00,1.8398469686508179,1.8780770301818848,1.839316964149475,1.8765870332717896,2811405,0.0,0.0
2022-01-02 00:00:00+00:00,1.876579999923706,2.0024518966674805,1.8756660223007202,1.9973020553588867,3043403,0.0,0.0
2022-01-03 00:00:00+00:00,1.9973039627075195,2.008760929107666,1.956307053565979,1.9566969871520996,2903400,0.0,0.0
2022-01-04 00:00:00+00:00,1.9567619562149048,1.956908941268921,1.9149600267410278,1.9180699586868286,2833648,0.0,0.0
2022-01-05 00:00:00+00:00,1.9180790185928345,2.075730085372925,1.8846180438995361,1.9277219772338867,3278708,0.0,0.0
2022-01-06 00:00:00+00:00,1.9277199506759644,1.9528110027313232,1.81768000125885,1.8302019834518433,2745963,0.0,0.0
2022-01-07 00:00:00+00:00,1.8301889896392822,1.830306053161621,1.741657018661499,1.756234049797058,2591433,0.0,0.0
2022-01-08 00:00:00+00:00,1.756235957145691,1.7879949808120728,1.6781779527664185,1.7122160196304321,2591961,0.0,0.0
2022-01-09 00:00:00+00:00,1.7122130393981934,1.7123969793319702,1.6591720581054688,1.6819980144500732,2516021,0.0,0.0
2022-01-10 00:00:00+00:00,1.6819950342178345,1.6858049631118774,1.573809027671814,1.610893964767456,2487263,0.0,0.0
