TIMESTAMP,DFL_OPEN_PRICE_USD,DFL_HIGH_PRICE_USD,DFL_LOW_PRICE_USD,DFL_CLOSE_PRICE_USD,DFL_VOLUME_USD,DFL_DIVIDENDS_USD,DFL_STOCK_SPLITS_USD
2021-11-25 00:00:00+00:00,0.23934799432754517,0.3817470073699951,0.23913100361824036,0.3151159882545471,61732101,0.0,0.0
2021-11-26 00:00:00+00:00,0.3558169901371002,0.3974420130252838,0.28228700160980225,0.31432899832725525,35062051,0.0,0.0
2021-11-27 00:00:00+00:00,0.31428998708724976,0.42327600717544556,0.31270501017570496,0.42224299907684326,27823202,0.0,0.0
2021-11-28 00:00:00+00:00,0.42222800850868225,0.42222800850868225,0.36118000745773315,0.37116798758506775,26497528,0.0,0.0
2021-11-29 00:00:00+00:00,0.3709990084171295,0.4124760031700134,0.32951200008392334,0.3787029981613159,42550663,0.0,0.0
2021-11-30 00:00:00+00:00,0.3786669969558716,0.39863699674606323,0.3676939904689789,0.3854289948940277,25954876,0.0,0.0
2021-12-01 00:00:00+00:00,0.38541701436042786,0.397614985704422,0.3385150134563446,0.3408760130405426,14889423,0.0,0.0
2021-12-02 00:00:00+00:00,0.3409099876880646,0.3409099876880646,0.2800210118293762,0.28026700019836426,18338434,0.0,0.0
2021-12-03 00:00:00+00:00,0.2802309989929199,0.29979801177978516,0.23791000247001648,0.24537299573421478,14331362,0.0,0.0
2021-12-04 00:00:00+00:00,0.24537299573421478,0.24537299573421478,0.19795699417591095,0.23713800311088562,12645967,0.0,0.0
2021-12-05 00:00:00+00:00,0.23730500042438507,0.23874099552631378,0.21310299634933472,0.21328699588775635,5974413,0.0,0.0
2021-12-06 00:00:00+00:00,0.21328400075435638,0.2136709988117218,0.18759100139141083,0.2128719985485077,8611037,0.0,0.0
2021-12-07 00:00:00+00:00,0.2127780020236969,0.22339199483394623,0.20270000398159027,0.2103700041770935,5812579,0.0,0.0
2021-12-08 00:00:00+00:00,0.21036100387573242,0.21036100387573242,0.1968970000743866,0.2081339955329895,4230963,0.0,0.0
2021-12-09 00:00:00+00:00,0.20815999805927277,0.2183230072259903,0.2012079954147339,0.20130400359630585,3705796,0.0,0.0
2021-12-10 00:00:00+00:00,0.2012690007686615,0.20148099958896637,0.15809600055217743,0.15820300579071045,7041229,0.0,0.0
2021-12-11 00:00:00+00:00,0.15822499990463257,0.16025200486183167,0.1398099958896637,0.14023199677467346,2741139,0.0,0.0
2021-12-12 00:00:00+00:00,0.14027699828147888,0.14027699828147888,0.13391299545764923,0.13483799993991852,2557809,0.0,0.0
2021-12-13 00:00:00+00:00,0.1348540037870407,0.13558200001716614,0.12972499430179596,0.13116399943828583,2352977,0.0,0.0
2021-12-14 00:00:00+00:00,0.13113899528980255,0.1314370036125183,0.12467099726200104,0.12517300248146057,1273037,0.0,0.0
2021-12-15 00:00:00+00:00,0.12693099677562714,0.13884100317955017,0.12626099586486816,0.1371919959783554,3918347,0.0,0.0
2021-12-16 00:00:00+00:00,0.13717900216579437,0.14537400007247925,0.13267000019550323,0.13280700147151947,2331781,0.0,0.0
2021-12-17 00:00:00+00:00,0.13270500302314758,0.13544200360774994,0.12751300632953644,0.13178500533103943,2321929,0.0,0.0
2021-12-18 00:00:00+00:00,0.13175399601459503,0.1321530044078827,0.13027000427246094,0.1303980052471161,645945,0.0,0.0
2021-12-19 00:00:00+00:00,0.13046400249004364,0.13774999976158142,0.12985900044441223,0.1356009989976883,1797707,0.0,0.0
2021-12-20 00:00:00+00:00,0.13558100163936615,0.1364859938621521,0.13242200016975403,0.1334639936685562,1131946,0.0,0.0
2021-12-21 00:00:00+00:00,0.13346000015735626,0.1503790020942688,0.13308799266815186,0.14510099589824677,5485505,0.0,0.0
2021-12-22 00:00:00+00:00,0.14511199295520782,0.1628189980983734,0.14151500165462494,0.14152100682258606,6138668,0.0,0.0
2021-12-23 00:00:00+00:00,0.14129599928855896,0.14169800281524658,0.1314699947834015,0.13718199729919434,4457384,0.0,0.0
2021-12-24 00:00:00+00:00,0.1371230036020279,0.14840799570083618,0.13703300058841705,0.1483359932899475,3733138,0.0,0.0
2021-12-25 00:00:00+00:00,0.14823199808597565,0.15146499872207642,0.14617599546909332,0.15146499872207642,1982211,0.0,0.0
2021-12-26 00:00:00+00:00,0.1514739990234375,0.1662829965353012,0.1514739990234375,0.16187700629234314,3708766,0.0,0.0
2021-12-27 00:00:00+00:00,0.16198299825191498,0.16405999660491943,0.15632599592208862,0.157369002699852,1849646,0.0,0.0
