TIMESTAMP,DOGE33019_OPEN_PRICE_USD,DOGE33019_HIGH_PRICE_USD,DOGE33019_LOW_PRICE_USD,DOGE33019_CLOSE_PRICE_USD,DOGE33019_VOLUME_USD,DOGE33019_DIVIDENDS_USD,DOGE33019_STOCK_SPLITS_USD
2024-09-14 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.4000000192027073e-05,1.8000000636675395e-05,668139,0.0,0.0
2024-09-15 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.2000000424450263e-05,1.2000000424450263e-05,203732,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,334474,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,13805,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,50064,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,26604,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,19992,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,70099,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,112192,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,10078,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1715,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,2691,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,1974,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,1548,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,1217,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,3124,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,1426,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1870,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,4449,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,4622,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,771,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1293,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,419,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1306,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,316,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,507,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,1810,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,836,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1783,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,444,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,2122,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,2446,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,387,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,603,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,768,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,2694,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,953,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1845,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,418236,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,6435,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,32295,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,12498,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,2337,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,2025,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,14223,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,13193,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,11642,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,3617,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,6718,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,3748,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,12735,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,7920,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,4994,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,3206,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,6037,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,3598,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,9940,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,2408,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,5898,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,4506,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,8747,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,2067,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2429,0.0,0.0
