TIMESTAMP,VSC23917_OPEN_PRICE_USD,VSC23917_HIGH_PRICE_USD,VSC23917_LOW_PRICE_USD,VSC23917_CLOSE_PRICE_USD,VSC23917_VOLUME_USD,VSC23917_DIVIDENDS_USD,VSC23917_STOCK_SPLITS_USD
2023-09-10 00:00:00+00:00,0.012384999543428421,0.012387000024318695,0.012035000137984753,0.012035000137984753,4997,0.0,0.0
2023-09-11 00:00:00+00:00,0.01203600037842989,0.01501299999654293,0.012035000137984753,0.015003000386059284,7849,0.0,0.0
2023-09-12 00:00:00+00:00,0.015003000386059284,0.015003000386059284,0.015003000386059284,0.015003000386059284,0,0.0,0.0
2023-09-13 00:00:00+00:00,0.015003000386059284,0.015003000386059284,0.015003000386059284,0.015003000386059284,0,0.0,0.0
2023-09-14 00:00:00+00:00,0.015003000386059284,0.015003000386059284,0.015003000386059284,0.015003000386059284,0,0.0,0.0
2023-09-15 00:00:00+00:00,0.015003000386059284,0.015003000386059284,0.015003000386059284,0.015003000386059284,0,0.0,0.0
2023-09-16 00:00:00+00:00,0.015003000386059284,0.015003000386059284,0.015003000386059284,0.015003000386059284,0,0.0,0.0
2023-09-17 00:00:00+00:00,0.015003000386059284,0.015003000386059284,0.015003000386059284,0.015003000386059284,0,0.0,0.0
2023-10-06 00:00:00+00:00,0.015003000386059284,0.015003000386059284,0.012517999857664108,0.012676999904215336,498987,0.0,0.0
2023-10-07 00:00:00+00:00,0.012676999904215336,0.012683000415563583,0.011952999979257584,0.012540999799966812,565782,0.0,0.0
2023-10-08 00:00:00+00:00,0.012540999799966812,0.01925799995660782,0.012511000037193298,0.01307700015604496,690879,0.0,0.0
2023-10-09 00:00:00+00:00,0.01307700015604496,0.0139979999512434,0.012143000029027462,0.012637999840080738,518001,0.0,0.0
2023-10-10 00:00:00+00:00,0.012637999840080738,0.012640999630093575,0.012218000367283821,0.012252000160515308,445487,0.0,0.0
2023-10-11 00:00:00+00:00,0.012250999920070171,0.01227600034326315,0.011785999871790409,0.012040000408887863,452861,0.0,0.0
2023-10-12 00:00:00+00:00,0.012039000168442726,0.012112000025808811,0.011908999644219875,0.012016000226140022,838675,0.0,0.0
2023-10-13 00:00:00+00:00,0.012014999985694885,0.01205000001937151,0.011698000133037567,0.01170899998396635,658274,0.0,0.0
2023-10-14 00:00:00+00:00,0.01170899998396635,0.013214999809861183,0.01170200016349554,0.012261999770998955,679700,0.0,0.0
2023-10-15 00:00:00+00:00,0.012261999770998955,0.013314000330865383,0.011832999996840954,0.012671999633312225,706819,0.0,0.0
2023-10-16 00:00:00+00:00,0.012671999633312225,0.0126740001142025,0.01203100010752678,0.012125999666750431,640261,0.0,0.0
2023-10-17 00:00:00+00:00,0.012125000357627869,0.01246500015258789,0.011315000243484974,0.011327000334858894,749701,0.0,0.0
2023-10-18 00:00:00+00:00,0.011327000334858894,0.01255900040268898,0.011098000220954418,0.01244799979031086,856156,0.0,0.0
2023-10-19 00:00:00+00:00,0.01244799979031086,0.012644000351428986,0.01194700039923191,0.011989000253379345,501794,0.0,0.0
2023-10-20 00:00:00+00:00,0.011989999562501907,0.012149999849498272,0.01182200014591217,0.012112000025808811,518037,0.0,0.0
2023-10-21 00:00:00+00:00,0.012110999785363674,0.01233999989926815,0.011951999738812447,0.01196799986064434,560990,0.0,0.0
2023-10-22 00:00:00+00:00,0.01196799986064434,0.012067999690771103,0.0119439996778965,0.0119439996778965,515872,0.0,0.0
2023-10-23 00:00:00+00:00,0.01196799986064434,0.011982999742031097,0.011683999560773373,0.011749000288546085,523449,0.0,0.0
2023-10-24 00:00:00+00:00,0.011749999597668648,0.012961000204086304,0.011579999700188637,0.012397999875247478,1123051,0.0,0.0
2023-10-25 00:00:00+00:00,0.012397999875247478,0.01285099983215332,0.012210000306367874,0.012485000304877758,1048120,0.0,0.0
2023-10-26 00:00:00+00:00,0.012485000304877758,0.0129399998113513,0.011873000301420689,0.0123089998960495,1392149,0.0,0.0
2023-10-27 00:00:00+00:00,0.0123089998960495,0.01259899977594614,0.012137999758124352,0.01256099995225668,567074,0.0,0.0
2023-10-28 00:00:00+00:00,0.01256099995225668,0.013069000095129013,0.01246699970215559,0.012839999981224537,624958,0.0,0.0
2023-10-29 00:00:00+00:00,0.012839999981224537,0.013074999675154686,0.012776999734342098,0.012947999872267246,551291,0.0,0.0
2023-10-30 00:00:00+00:00,0.012947999872267246,0.012968000024557114,0.012702000327408314,0.012702000327408314,519489,0.0,0.0
2023-10-31 00:00:00+00:00,0.012702999636530876,0.012888000346720219,0.012645999900996685,0.012788999825716019,560576,0.0,0.0
2023-11-01 00:00:00+00:00,0.012788999825716019,0.012931999750435352,0.012744000181555748,0.012803000397980213,572999,0.0,0.0
2023-11-02 00:00:00+00:00,0.012803000397980213,0.013073000125586987,0.012776999734342098,0.013031000271439552,560833,0.0,0.0
2023-11-03 00:00:00+00:00,0.013031000271439552,0.013221999630331993,0.012980000115931034,0.013062000274658203,556927,0.0,0.0
2023-11-04 00:00:00+00:00,0.013062999583780766,0.01307899970561266,0.01278700027614832,0.013012999668717384,546686,0.0,0.0
2023-11-05 00:00:00+00:00,0.013012000359594822,0.013113000430166721,0.012852000072598457,0.012910000048577785,536873,0.0,0.0
2023-11-06 00:00:00+00:00,0.012910000048577785,0.013043999671936035,0.012482999823987484,0.012670000083744526,587779,0.0,0.0
2023-11-07 00:00:00+00:00,0.012671000324189663,0.01308900024741888,0.01243400014936924,0.012443000450730324,725555,0.0,0.0
2023-11-08 00:00:00+00:00,0.012443999759852886,0.012763000093400478,0.012227999977767467,0.012280999682843685,584211,0.0,0.0
2023-11-09 00:00:00+00:00,0.012281999923288822,0.012625000439584255,0.012151000089943409,0.012536000460386276,451142,0.0,0.0
2023-11-10 00:00:00+00:00,0.012536000460386276,0.012582999654114246,0.011966999620199203,0.01235899981111288,509555,0.0,0.0
2023-11-11 00:00:00+00:00,0.01235899981111288,0.012408999726176262,0.010638999752700329,0.011885999701917171,799221,0.0,0.0
2023-11-12 00:00:00+00:00,0.011885999701917171,0.01244600024074316,0.011858000420033932,0.01193699985742569,609001,0.0,0.0
2023-11-13 00:00:00+00:00,0.01193699985742569,0.012839999981224537,0.011884000152349472,0.012462000362575054,715155,0.0,0.0
2023-11-14 00:00:00+00:00,0.012462999671697617,0.012706000357866287,0.012393999844789505,0.012484000064432621,659836,0.0,0.0
2023-11-15 00:00:00+00:00,0.012484000064432621,0.012575999833643436,0.012353000231087208,0.012450000271201134,612454,0.0,0.0
2023-11-16 00:00:00+00:00,0.012450000271201134,0.012656999751925468,0.012330000288784504,0.01247899979352951,658448,0.0,0.0
2023-11-17 00:00:00+00:00,0.012480000033974648,0.01260599959641695,0.012384000234305859,0.012470999732613564,654440,0.0,0.0
2023-11-18 00:00:00+00:00,0.012470000423491001,0.012583999894559383,0.012285999953746796,0.012389999814331532,605770,0.0,0.0
2023-11-19 00:00:00+00:00,0.012389999814331532,0.012678000144660473,0.012334000319242477,0.012616000138223171,492714,0.0,0.0
2023-11-20 00:00:00+00:00,0.012617000378668308,0.012649999931454659,0.012261000461876392,0.012426000088453293,601380,0.0,0.0
2023-11-21 00:00:00+00:00,0.012424999848008156,0.012430000118911266,0.012129999697208405,0.01220299955457449,633627,0.0,0.0
2023-11-22 00:00:00+00:00,0.012205000035464764,0.012362999841570854,0.012048999778926373,0.012137999758124352,746269,0.0,0.0
2023-11-23 00:00:00+00:00,0.012137999758124352,0.01219900045543909,0.011773999780416489,0.012113000266253948,672733,0.0,0.0
2023-11-24 00:00:00+00:00,0.012113000266253948,0.012404000386595726,0.011862000450491905,0.012101000174880028,646899,0.0,0.0
2023-11-25 00:00:00+00:00,0.012101000174880028,0.012257999740540981,0.012083999812602997,0.012210999615490437,699870,0.0,0.0
2023-11-26 00:00:00+00:00,0.012210999615490437,0.012218000367283821,0.011975999921560287,0.012114999815821648,712825,0.0,0.0
2023-11-27 00:00:00+00:00,0.012114999815821648,0.012252000160515308,0.011793999932706356,0.012171999551355839,735988,0.0,0.0
2023-11-28 00:00:00+00:00,0.012171999551355839,0.012280999682843685,0.01199399959295988,0.012113000266253948,678880,0.0,0.0
2023-11-29 00:00:00+00:00,0.012113000266253948,0.012117999605834484,0.011899000033736229,0.011993000283837318,729463,0.0,0.0
2023-11-30 00:00:00+00:00,0.011993000283837318,0.012360000051558018,0.011979999952018261,0.012094000354409218,701988,0.0,0.0
2023-12-01 00:00:00+00:00,0.012094000354409218,0.012198000214993954,0.011983999982476234,0.01209300011396408,582321,0.0,0.0
2023-12-02 00:00:00+00:00,0.01209300011396408,0.012391000054776669,0.011909999884665012,0.012300999835133553,748110,0.0,0.0
2023-12-03 00:00:00+00:00,0.012300999835133553,0.012527000159025192,0.012273999862372875,0.012370999902486801,651989,0.0,0.0
