TIMESTAMP,UXD_OPEN_PRICE_USD,UXD_HIGH_PRICE_USD,UXD_LOW_PRICE_USD,UXD_CLOSE_PRICE_USD,UXD_VOLUME_USD,UXD_DIVIDENDS_USD,UXD_STOCK_SPLITS_USD
2022-06-18 00:00:00+00:00,0.9982680082321167,0.9991229772567749,0.9973369836807251,0.9981189966201782,0,0.0,0.0
2022-06-19 00:00:00+00:00,0.998062014579773,0.9989209771156311,0.9963750243186951,0.9969140291213989,0,0.0,0.0
2022-06-20 00:00:00+00:00,0.9969189763069153,0.998416006565094,0.9964720010757446,0.9976360201835632,0,0.0,0.0
2022-06-21 00:00:00+00:00,0.9976639747619629,0.9985970258712769,0.9960899949073792,0.9975100159645081,0,0.0,0.0
2022-06-22 00:00:00+00:00,0.9975299835205078,0.9983659982681274,0.9972500205039978,0.997734010219574,0,0.0,0.0
2022-06-23 00:00:00+00:00,0.9977200031280518,0.9989879727363586,0.9975289702415466,0.998678982257843,0,0.0,0.0
2022-06-24 00:00:00+00:00,0.9987000226974487,0.998924970626831,0.9974179863929749,0.9977859854698181,0,0.0,0.0
2022-06-25 00:00:00+00:00,0.9978430271148682,1.0018390417099,0.9975870251655579,0.9992049932479858,0,0.0,0.0
2022-06-26 00:00:00+00:00,0.9991850256919861,1.0002009868621826,0.998652994632721,0.998652994632721,0,0.0,0.0
2022-06-27 00:00:00+00:00,0.9988470077514648,1.0040730237960815,0.9902700185775757,0.9934729933738708,0,0.0,0.0
2022-06-28 00:00:00+00:00,0.9934390187263489,1.0047229528427124,0.9827029705047607,0.993569016456604,0,0.0,0.0
2022-06-29 00:00:00+00:00,0.9935569763183594,1.0018179416656494,0.9899899959564209,0.9976419806480408,0,0.0,0.0
2022-06-30 00:00:00+00:00,0.9976890087127686,1.0156439542770386,0.9905710220336914,1.0156140327453613,0,0.0,0.0
2022-07-01 00:00:00+00:00,1.0158389806747437,1.0204399824142456,0.9964699745178223,1.0046470165252686,0,0.0,0.0
2022-07-02 00:00:00+00:00,1.004675030708313,1.0222870111465454,0.9981120228767395,0.9997400045394897,0,0.0,0.0
2022-07-03 00:00:00+00:00,0.9997310042381287,1.0153369903564453,0.997527003288269,1.0132839679718018,0,0.0,0.0
2022-07-04 00:00:00+00:00,1.0132739543914795,1.0697970390319824,0.9924269914627075,1.00205397605896,0,0.0,0.0
2022-07-05 00:00:00+00:00,1.0021549463272095,1.078760027885437,0.9887160062789917,1.0170719623565674,0,0.0,0.0
2022-07-06 00:00:00+00:00,1.0171129703521729,1.0330649614334106,0.994733989238739,0.9960389733314514,0,0.0,0.0
2022-07-07 00:00:00+00:00,0.9960449934005737,1.0334550142288208,0.9904090166091919,1.0006769895553589,0,0.0,0.0
2022-07-08 00:00:00+00:00,1.000709056854248,1.0053750276565552,0.9955859780311584,0.9981750249862671,0,0.0,0.0
2022-07-09 00:00:00+00:00,0.9982389807701111,1.0026609897613525,0.9962520003318787,0.9983440041542053,0,0.0,0.0
2022-07-10 00:00:00+00:00,0.9983569979667664,1.0004149675369263,0.9937959909439087,0.9996340274810791,0,0.0,0.0
2022-07-11 00:00:00+00:00,0.9996489882469177,1.0031180381774902,0.988398015499115,0.9992719888687134,0,0.0,0.0
2022-07-12 00:00:00+00:00,0.9992740154266357,1.0117199420928955,0.9692440032958984,1.006173014640808,0,0.0,0.0
2022-07-13 00:00:00+00:00,1.00620698928833,1.006687045097351,0.9921889901161194,1.0062750577926636,0,0.0,0.0
