TIMESTAMP,MKONG_OPEN_PRICE_USD,MKONG_HIGH_PRICE_USD,MKONG_LOW_PRICE_USD,MKONG_CLOSE_PRICE_USD,MKONG_VOLUME_USD,MKONG_DIVIDENDS_USD,MKONG_STOCK_SPLITS_USD
2022-02-10 00:00:00+00:00,0.020011000335216522,0.03051299974322319,0.01977900043129921,0.030000999569892883,317804,0.0,0.0
2022-02-11 00:00:00+00:00,0.029999999329447746,0.03282399848103523,0.022830000147223473,0.02303300052881241,157750,0.0,0.0
2022-02-12 00:00:00+00:00,0.02303300052881241,0.024846000596880913,0.020925000309944153,0.021254999563097954,93970,0.0,0.0
2022-02-13 00:00:00+00:00,0.021259000524878502,0.02127699926495552,0.020191000774502754,0.020270999521017075,32316,0.0,0.0
2022-02-14 00:00:00+00:00,0.020270999521017075,0.029411999508738518,0.020173000171780586,0.02882000058889389,145674,0.0,0.0
2022-02-15 00:00:00+00:00,0.02882000058889389,0.03329699859023094,0.02871299907565117,0.033289000391960144,32951,0.0,0.0
2022-02-16 00:00:00+00:00,0.03328799828886986,0.0405149981379509,0.033066000789403915,0.040066998451948166,140645,0.0,0.0
2022-02-17 00:00:00+00:00,0.04006600007414818,0.040072001516819,0.03700000047683716,0.03766600042581558,78072,0.0,0.0
2022-02-18 00:00:00+00:00,0.03766600042581558,0.05081799998879433,0.03720200061798096,0.05081799998879433,236677,0.0,0.0
2022-02-19 00:00:00+00:00,0.05081799998879433,0.05814500153064728,0.05076099932193756,0.05306600034236908,160249,0.0,0.0
2022-02-20 00:00:00+00:00,0.05306600034236908,0.053314000368118286,0.0481019988656044,0.0495540015399456,131873,0.0,0.0
2022-02-21 00:00:00+00:00,0.049552999436855316,0.05609399825334549,0.049240998923778534,0.05251700058579445,76496,0.0,0.0
2022-02-22 00:00:00+00:00,0.05251700058579445,0.05363300070166588,0.04135899990797043,0.04161100089550018,108496,0.0,0.0
2022-02-23 00:00:00+00:00,0.0416099987924099,0.04304200038313866,0.03746499866247177,0.0421920008957386,99315,0.0,0.0
2022-02-24 00:00:00+00:00,0.0421920008957386,0.042771998792886734,0.027924999594688416,0.03291499987244606,175299,0.0,0.0
2022-02-25 00:00:00+00:00,0.03291499987244606,0.03713899850845337,0.03287399932742119,0.03601500019431114,60550,0.0,0.0
2022-02-26 00:00:00+00:00,0.03601599857211113,0.036972999572753906,0.03531299903988838,0.03531299903988838,10838,0.0,0.0
2022-02-27 00:00:00+00:00,0.03531299903988838,0.035406000912189484,0.031603001058101654,0.032340001314878464,21292,0.0,0.0
2022-02-28 00:00:00+00:00,0.032340001314878464,0.04217600077390671,0.0320729985833168,0.042093999683856964,77686,0.0,0.0
2022-03-01 00:00:00+00:00,0.042093999683856964,0.0428990013897419,0.04059100151062012,0.04072299972176552,26040,0.0,0.0
2022-03-02 00:00:00+00:00,0.04072299972176552,0.04353100061416626,0.04022499918937683,0.04252399876713753,28286,0.0,0.0
2022-03-03 00:00:00+00:00,0.04252399876713753,0.042569998651742935,0.040143001824617386,0.040160998702049255,26672,0.0,0.0
