TIMESTAMP,HEHE32386_OPEN_PRICE_USD,HEHE32386_HIGH_PRICE_USD,HEHE32386_LOW_PRICE_USD,HEHE32386_CLOSE_PRICE_USD,HEHE32386_VOLUME_USD,HEHE32386_DIVIDENDS_USD,HEHE32386_STOCK_SPLITS_USD
2024-07-25 00:00:00+00:00,0.02104399912059307,0.024481000378727913,0.01737299934029579,0.018633000552654266,2641535,0.0,0.0
2024-07-26 00:00:00+00:00,0.018633000552654266,0.025828000158071518,0.018314000219106674,0.020704999566078186,2351408,0.0,0.0
2024-07-27 00:00:00+00:00,0.020704999566078186,0.023138999938964844,0.014515000395476818,0.014857999980449677,2606542,0.0,0.0
2024-07-28 00:00:00+00:00,0.014857999980449677,0.0209369994699955,0.012679999694228172,0.01612200029194355,2530573,0.0,0.0
2024-07-29 00:00:00+00:00,0.01612200029194355,0.02052599936723709,0.011340999975800514,0.013232000172138214,3149055,0.0,0.0
2024-07-30 00:00:00+00:00,0.013232000172138214,0.017660999670624733,0.012299000285565853,0.012980000115931034,1467379,0.0,0.0
2024-07-31 00:00:00+00:00,0.013012999668717384,0.017535999417304993,0.011741000227630138,0.012064999900758266,1083696,0.0,0.0
2024-08-01 00:00:00+00:00,0.012064999900758266,0.012842999771237373,0.008528999984264374,0.009806999936699867,1833863,0.0,0.0
2024-08-02 00:00:00+00:00,0.009863000363111496,0.01015700027346611,0.0074430000968277454,0.007697999943047762,993239,0.0,0.0
2024-08-03 00:00:00+00:00,0.007691000122576952,0.007691000122576952,0.00381199992261827,0.006058000028133392,1463738,0.0,0.0
2024-08-04 00:00:00+00:00,0.006058000028133392,0.006955000106245279,0.0038320000749081373,0.005212999880313873,883259,0.0,0.0
2024-08-05 00:00:00+00:00,0.004714000038802624,0.0059980000369250774,0.0019330000504851341,0.00482399994507432,1671122,0.0,0.0
2024-08-06 00:00:00+00:00,0.00482399994507432,0.010178999975323677,0.004788000136613846,0.007428999990224838,2387244,0.0,0.0
2024-08-07 00:00:00+00:00,0.007222999818623066,0.012307999655604362,0.0063669998198747635,0.010785999707877636,2042491,0.0,0.0
2024-08-08 00:00:00+00:00,0.010811000131070614,0.013140000402927399,0.00813400000333786,0.009743999689817429,1440792,0.0,0.0
2024-08-09 00:00:00+00:00,0.008617999963462353,0.009484999813139439,0.006575999781489372,0.007253999821841717,781071,0.0,0.0
2024-08-10 00:00:00+00:00,0.007253999821841717,0.007892999798059464,0.0053969998843967915,0.005427999887615442,388941,0.0,0.0
2024-08-11 00:00:00+00:00,0.005427999887615442,0.00596599979326129,0.0038560000248253345,0.00470399996265769,667241,0.0,0.0
2024-08-12 00:00:00+00:00,0.00470399996265769,0.007215999998152256,0.00470300018787384,0.005371999926865101,637756,0.0,0.0
2024-08-13 00:00:00+00:00,0.005371999926865101,0.007009000051766634,0.004654999822378159,0.006341000087559223,605698,0.0,0.0
2024-08-14 00:00:00+00:00,0.006341000087559223,0.007598999887704849,0.005590999964624643,0.005973000079393387,408551,0.0,0.0
2024-08-15 00:00:00+00:00,0.005963000003248453,0.006115000229328871,0.004720000084489584,0.005530999973416328,476935,0.0,0.0
2024-08-16 00:00:00+00:00,0.005338999908417463,0.005628000013530254,0.0045900000259280205,0.004749999847263098,358970,0.0,0.0
2024-08-17 00:00:00+00:00,0.0050479997880756855,0.0060189999639987946,0.004840000066906214,0.005140000022947788,194829,0.0,0.0
2024-08-18 00:00:00+00:00,0.005212999880313873,0.005224999971687794,0.00430699996650219,0.004364999942481518,239176,0.0,0.0
2024-08-19 00:00:00+00:00,0.004364999942481518,0.004364999942481518,0.003410999896004796,0.003613000037148595,267070,0.0,0.0
