TIMESTAMP,GNS_OPEN_PRICE_USD,GNS_HIGH_PRICE_USD,GNS_LOW_PRICE_USD,GNS_CLOSE_PRICE_USD,GNS_VOLUME_USD,GNS_DIVIDENDS_USD,GNS_STOCK_SPLITS_USD
2021-11-01 00:00:00+00:00,0.8799999952316284,1.0099279880523682,0.8649309873580933,0.9892799854278564,1465084,0.0,0.0
2021-11-02 00:00:00+00:00,0.9892740249633789,1.0971380472183228,0.9564970135688782,1.0676970481872559,1715935,0.0,0.0
2021-11-03 00:00:00+00:00,1.0677180290222168,1.2960129976272583,1.0560599565505981,1.243219017982483,2301616,0.0,0.0
2021-11-04 00:00:00+00:00,1.2430909872055054,1.2531869411468506,1.0842230319976807,1.1232409477233887,2106494,0.0,0.0
2021-11-05 00:00:00+00:00,1.1232759952545166,1.137779951095581,0.9951710104942322,1.090127944946289,1384427,0.0,0.0
2021-11-06 00:00:00+00:00,1.0900870561599731,1.134829044342041,0.9731330275535583,1.0719319581985474,1263311,0.0,0.0
2021-11-07 00:00:00+00:00,1.0718460083007812,1.1222399473190308,0.9916679859161377,1.1109960079193115,1073815,0.0,0.0
2021-11-08 00:00:00+00:00,1.1111249923706055,1.1443400382995605,1.0229560136795044,1.037827968597412,1118769,0.0,0.0
2021-11-09 00:00:00+00:00,1.0378400087356567,1.0647039413452148,0.9696840047836304,0.978413999080658,1146091,0.0,0.0
2021-11-10 00:00:00+00:00,0.9784349799156189,1.1096969842910767,0.8874779939651489,0.9581149816513062,1592393,0.0,0.0
2021-11-11 00:00:00+00:00,0.9582679867744446,1.040789008140564,0.8883619904518127,1.0281490087509155,1855300,0.0,0.0
2021-11-12 00:00:00+00:00,1.0290110111236572,1.0496400594711304,0.8785179853439331,0.9444620013237,1911870,0.0,0.0
2021-11-13 00:00:00+00:00,0.9442020058631897,0.9916809797286987,0.871101975440979,0.88543701171875,1619987,0.0,0.0
2021-11-14 00:00:00+00:00,0.885254979133606,0.9455819725990295,0.8433539867401123,0.9186130166053772,1090142,0.0,0.0
2021-11-15 00:00:00+00:00,0.9187780022621155,0.9854909777641296,0.879056990146637,0.9071660041809082,1540549,0.0,0.0
