TIMESTAMP,ROVR_OPEN_PRICE_USD,ROVR_HIGH_PRICE_USD,ROVR_LOW_PRICE_USD,ROVR_CLOSE_PRICE_USD,ROVR_VOLUME_USD,ROVR_DIVIDENDS_USD,ROVR_STOCK_SPLITS_USD
2025-05-20 00:00:00+00:00,0.009104999713599682,0.009140999987721443,0.008957999758422375,0.009045000188052654,2594,0.0,0.0
2025-05-21 00:00:00+00:00,0.009045000188052654,0.009073000401258469,0.008949999697506428,0.008980999700725079,1748,0.0,0.0
2025-05-22 00:00:00+00:00,0.008980999700725079,0.00914900004863739,0.008936000056564808,0.009120999835431576,2103,0.0,0.0
2025-05-23 00:00:00+00:00,0.009120999835431576,0.009216999635100365,0.009068000130355358,0.009081999771296978,2829,0.0,0.0
2025-05-24 00:00:00+00:00,0.009081999771296978,0.009158999659121037,0.008794999681413174,0.008976999670267105,0,0.0,0.0
2025-05-25 00:00:00+00:00,0.008976999670267105,0.008994000032544136,0.008839000016450882,0.008843000046908855,1088,0.0,0.0
2025-05-26 00:00:00+00:00,0.008843000046908855,0.009088999591767788,0.008696000091731548,0.009038000367581844,3666,0.0,0.0
2025-05-27 00:00:00+00:00,0.009038000367581844,0.009042000398039818,0.00841199979186058,0.008577000349760056,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.008577000349760056,0.00885900016874075,0.008417000062763691,0.008813000284135342,0,0.0,0.0
2025-05-29 00:00:00+00:00,0.008813000284135342,0.009202999994158745,0.008810999803245068,0.009078999981284142,5176,0.0,0.0
2025-05-30 00:00:00+00:00,0.009078999981284142,0.009101999923586845,0.008964000269770622,0.009033000096678734,2504,0.0,0.0
2025-05-31 00:00:00+00:00,0.009033000096678734,0.009131000377237797,0.00887299980968237,0.00901699997484684,6564,0.0,0.0
2025-06-01 00:00:00+00:00,0.00901736505329609,0.009097444824874401,0.008941645734012127,0.0089751360937953,2880,0.0,0.0
