TIMESTAMP,THETA_OPEN_PRICE_USD,THETA_HIGH_PRICE_USD,THETA_LOW_PRICE_USD,THETA_CLOSE_PRICE_USD
2019-07-01,0.1142,0.1217,0.1114,0.1204
2019-07-02,0.1204,0.129,0.1125,0.1145
2019-07-03,0.1145,0.1276,0.1145,0.1204
2019-07-04,0.1204,0.1204,0.1102,0.1161
2019-07-05,0.1161,0.1161,0.1109,0.1142
2019-07-06,0.1142,0.1221,0.1138,0.1194
2019-07-07,0.1194,0.1276,0.1188,0.1198
2019-07-08,0.1198,0.1291,0.1156,0.1169
2019-07-09,0.1169,0.1227,0.1155,0.121
2019-07-10,0.121,0.1426,0.1102,0.1209
2019-07-11,0.1209,0.1209,0.1084,0.1104
2019-07-12,0.1104,0.1167,0.1088,0.1137
2019-07-13,0.1137,0.1194,0.1091,0.115
2019-07-14,0.115,0.115,0.09806,0.1028
2019-07-15,0.1028,0.1105,0.102,0.1022
2019-07-16,0.1022,0.1022,0.08698,0.09188
2019-07-17,0.09188,0.1354,0.09188,0.1123
2019-07-18,0.1123,0.1282,0.1123,0.1195
2019-07-19,0.1195,0.1253,0.117,0.1226
2019-07-20,0.1226,0.1256,0.1186,0.1204
2019-07-21,0.1204,0.1239,0.1185,0.1217
2019-07-22,0.1217,0.1278,0.1183,0.1275
2019-07-23,0.1275,0.1275,0.1169,0.1189
2019-07-24,0.1189,0.1217,0.1146,0.1183
2019-07-25,0.1183,0.1294,0.1182,0.1284
2019-07-26,0.1284,0.1284,0.1238,0.1255
2019-07-27,0.1255,0.1264,0.1181,0.1258
2019-07-28,0.1258,0.1276,0.122,0.1236
2019-07-29,0.1236,0.126,0.1217,0.1248
2019-07-30,0.1248,0.1278,0.1209,0.1232
2019-07-31,0.1232,0.1408,0.1231,0.1404
2019-08-01,0.1404,0.148,0.1297,0.1297
2019-08-02,0.1297,0.1347,0.1266,0.1321
2019-08-03,0.1321,0.1358,0.1262,0.1282
2019-08-04,0.1282,0.1306,0.125,0.1257
2019-08-05,0.1257,0.1354,0.1257,0.13
2019-08-06,0.13,0.13,0.1196,0.1229
2019-08-07,0.1229,0.1291,0.1181,0.1184
2019-08-08,0.1184,0.1256,0.1178,0.1202
2019-08-09,0.1202,0.1221,0.1137,0.115
2019-08-10,0.115,0.1167,0.1084,0.1153
2019-08-11,0.1153,0.1231,0.1153,0.1178
2019-08-12,0.1178,0.1283,0.1157,0.1282
2019-08-13,0.1282,0.1282,0.1156,0.1192
2019-08-14,0.1192,0.1192,0.1068,0.1076
2019-08-15,0.1076,0.1133,0.1062,0.1116
2019-08-16,0.1116,0.1138,0.1081,0.1134
2019-08-17,0.1134,0.1157,0.1106,0.1153
2019-08-18,0.1153,0.1194,0.1137,0.1175
2019-08-19,0.1175,0.1301,0.1175,0.1248
2019-08-20,0.1248,0.1287,0.1186,0.1216
2019-08-21,0.1216,0.1266,0.1141,0.1245
2019-08-22,0.1245,0.1281,0.1215,0.128
2019-08-23,0.128,0.1337,0.1253,0.1293
2019-08-24,0.1293,0.1346,0.1255,0.1301
2019-08-25,0.1301,0.1355,0.122,0.1235
2019-08-26,0.1235,0.1265,0.1185,0.1202
2019-08-27,0.1202,0.1336,0.1178,0.1325
2019-08-28,0.1325,0.1325,0.1151,0.1173
2019-08-29,0.1173,0.1173,0.1071,0.1136
2019-08-30,0.1136,0.1162,0.1096,0.112
2019-08-31,0.112,0.116,0.1116,0.1132
2019-09-01,0.1132,0.1156,0.1105,0.1132
2019-09-02,0.1132,0.1206,0.1081,0.1116
2019-09-03,0.1116,0.1157,0.1074,0.1124
2019-09-04,0.1124,0.1176,0.1074,0.1137
2019-09-05,0.1137,0.1163,0.1111,0.1152
2019-09-06,0.1152,0.1152,0.1047,0.1093
2019-09-07,0.1093,0.1117,0.1092,0.1109
2019-09-08,0.1109,0.1124,0.1094,0.1106
2019-09-09,0.1106,0.111,0.1072,0.1099
2019-09-10,0.1099,0.1107,0.1069,0.1094
2019-09-11,0.1094,0.1115,0.1062,0.1067
2019-09-12,0.1067,0.1117,0.1046,0.1051
2019-09-13,0.1051,0.1087,0.1023,0.1058
2019-09-14,0.1058,0.1065,0.1037,0.1055
2019-09-15,0.1055,0.1067,0.1047,0.1055
2019-09-16,0.1055,0.11,0.1029,0.1055
2019-09-17,0.1055,0.1083,0.1018,0.1055
2019-09-18,0.1055,0.1128,0.1041,0.111
2019-09-19,0.111,0.1149,0.108,0.1088
2019-09-20,0.1088,0.1105,0.1073,0.1093
2019-09-21,0.1093,0.1093,0.106,0.1072
2019-09-22,0.1072,0.108,0.1022,0.1031
2019-09-23,0.1031,0.1036,0.09879,0.1015
2019-09-24,0.1015,0.1015,0.08107,0.08278
2019-09-25,0.08278,0.08743,0.08008,0.08346
2019-09-26,0.08346,0.08745,0.07841,0.08511
2019-09-27,0.08511,0.08939,0.08341,0.08546
2019-09-28,0.08546,0.08758,0.08339,0.08495
2019-09-29,0.08495,0.08495,0.0796,0.08122
2019-09-30,0.08122,0.08597,0.08122,0.08273
2019-10-01,0.08273,0.08477,0.07977,0.08077
2019-10-02,0.08077,0.08509,0.08006,0.08282
2019-10-03,0.08282,0.08576,0.08081,0.08444
2019-10-04,0.08444,0.08446,0.08168,0.08307
2019-10-05,0.08307,0.08622,0.08287,0.08622
2019-10-06,0.08622,0.08622,0.08152,0.08419
2019-10-07,0.08419,0.08831,0.08305,0.08683
2019-10-08,0.08683,0.09208,0.08405,0.09036
2019-10-09,0.09036,0.09762,0.08645,0.08868
2019-10-10,0.08868,0.09069,0.08554,0.0888
2019-10-11,0.0888,0.0888,0.08204,0.0841
2019-10-12,0.0841,0.09049,0.084,0.08724
2019-10-13,0.08724,0.08827,0.08388,0.08645
2019-10-14,0.08645,0.08782,0.08498,0.08648
2019-10-15,0.08648,0.0913,0.08451,0.08778
2019-10-16,0.08778,0.08778,0.0807,0.08399
2019-10-17,0.08399,0.08713,0.0839,0.08616
2019-10-18,0.08616,0.08616,0.0814,0.08188
2019-10-19,0.08188,0.08356,0.08125,0.08253
2019-10-20,0.08253,0.08701,0.08253,0.0861
2019-10-21,0.0861,0.08741,0.08404,0.08667
2019-10-22,0.08667,0.09208,0.0838,0.0895
2019-10-23,0.0895,0.09619,0.08332,0.09559
2019-10-24,0.09559,0.09685,0.09022,0.09328
2019-10-25,0.09328,0.111,0.09328,0.09781
2019-10-26,0.09781,0.1057,0.08805,0.09333
2019-10-27,0.09333,0.1015,0.09235,0.09656
2019-10-28,0.09656,0.09831,0.09167,0.09812
2019-10-29,0.09812,0.1064,0.09812,0.1014
2019-10-30,0.1014,0.1014,0.09225,0.09472
2019-10-31,0.09472,0.09496,0.08947,0.09313
2019-11-01,0.09313,0.0965,0.09313,0.09437
2019-11-02,0.09437,0.09722,0.09331,0.09368
2019-11-03,0.09368,0.09563,0.09249,0.09323
2019-11-04,0.09323,0.09629,0.09261,0.09384
2019-11-05,0.09384,0.09417,0.09193,0.09408
2019-11-06,0.09408,0.09478,0.09263,0.09385
2019-11-07,0.09385,0.09385,0.09034,0.09126
2019-11-08,0.09126,0.09126,0.08518,0.08737
2019-11-09,0.08737,0.09131,0.08737,0.09016
2019-11-10,0.09016,0.09335,0.0901,0.09037
2019-11-11,0.09037,0.09037,0.08665,0.08866
2019-11-12,0.08866,0.09053,0.08833,0.09009
2019-11-13,0.09009,0.09055,0.08853,0.09019
2019-11-14,0.09019,0.09019,0.08632,0.08718
2019-11-15,0.08718,0.09358,0.08545,0.09231
2019-11-16,0.09231,0.09298,0.08856,0.09009
2019-11-17,0.09009,0.09052,0.08762,0.08839
2019-11-18,0.08839,0.09239,0.08436,0.0923
2019-11-19,0.0923,0.09565,0.08923,0.09402
2019-11-20,0.09402,0.09688,0.08741,0.08862
2019-11-21,0.08862,0.08862,0.07793,0.08228
2019-11-22,0.08228,0.08228,0.07453,0.07591
2019-11-23,0.07591,0.0767,0.07251,0.07523
2019-11-24,0.07523,0.07523,0.06875,0.06875
2019-11-25,0.06875,0.07338,0.06875,0.07174
2019-11-26,0.07174,0.07457,0.07163,0.07349
2019-11-27,0.07349,0.07923,0.07349,0.07599
2019-11-28,0.07599,0.07651,0.07457,0.07621
2019-11-29,0.07621,0.07987,0.07621,0.07738
2019-11-30,0.07738,0.07738,0.07042,0.07057
2019-12-01,0.07057,0.07621,0.06894,0.07495
2019-12-02,0.07495,0.07495,0.07028,0.07167
2019-12-03,0.07167,0.07379,0.07036,0.07358
2019-12-04,0.07358,0.07358,0.07013,0.07157
2019-12-05,0.07157,0.07992,0.07157,0.07807
2019-12-06,0.07807,0.08277,0.07807,0.07967
2019-12-07,0.07967,0.08033,0.07628,0.07876
2019-12-08,0.07876,0.08739,0.07728,0.08316
2019-12-09,0.08316,0.08718,0.07939,0.08549
2019-12-10,0.08549,0.08549,0.07277,0.07617
2019-12-11,0.07617,0.08647,0.07573,0.08301
2019-12-12,0.08301,0.08862,0.07869,0.08546
2019-12-13,0.08546,0.09215,0.08438,0.09041
2019-12-14,0.09041,0.09041,0.08284,0.08843
2019-12-15,0.08843,0.09914,0.08488,0.09579
2019-12-16,0.09579,0.09877,0.08794,0.09111
2019-12-17,0.09111,0.09867,0.0854,0.09436
2019-12-18,0.09436,0.1112,0.09436,0.1012
2019-12-19,0.1012,0.112,0.09751,0.1073
2019-12-20,0.1073,0.11,0.103,0.1059
2019-12-21,0.1059,0.1059,0.09766,0.09945
2019-12-22,0.09945,0.1113,0.09607,0.09698
2019-12-23,0.09698,0.09796,0.08704,0.08982
2019-12-24,0.08982,0.09446,0.08844,0.09221
2019-12-25,0.09221,0.09637,0.09011,0.09047
2019-12-26,0.09047,0.09096,0.08598,0.08714
2019-12-27,0.08714,0.08879,0.08501,0.08523
2019-12-28,0.08523,0.09131,0.08523,0.08889
2019-12-29,0.08889,0.09027,0.08443,0.08717
2019-12-30,0.08717,0.09202,0.08392,0.08985
2019-12-31,0.08985,0.09404,0.08635,0.08692
2020-01-01,0.08692,0.08937,0.08614,0.08649
2020-01-02,0.08649,0.08881,0.08261,0.08484
2020-01-03,0.08484,0.08962,0.08484,0.08771
2020-01-04,0.08771,0.09484,0.08741,0.09351
2020-01-05,0.09351,0.09546,0.09119,0.09435
2020-01-06,0.09435,0.107,0.09435,0.0996
2020-01-07,0.0996,0.1049,0.09376,0.09588
2020-01-08,0.09588,0.09863,0.09043,0.09807
2020-01-09,0.09807,0.09983,0.0906,0.09264
2020-01-10,0.09264,0.09935,0.09264,0.09517
2020-01-11,0.09517,0.09734,0.09292,0.09389
2020-01-12,0.09389,0.09761,0.09389,0.09556
2020-01-13,0.09556,0.09882,0.09258,0.0972
2020-01-14,0.0972,0.1118,0.0972,0.1053
2020-01-15,0.1053,0.1102,0.1016,0.104
2020-01-16,0.104,0.1064,0.1011,0.1029
2020-01-17,0.1029,0.112,0.1029,0.1104
2020-01-18,0.1104,0.1123,0.1055,0.1087
2020-01-19,0.1087,0.1165,0.1034,0.1123
2020-01-20,0.1123,0.1163,0.1084,0.1099
2020-01-21,0.1099,0.1158,0.1066,0.1117
2020-01-22,0.1117,0.1206,0.1104,0.1188
2020-01-23,0.1188,0.1188,0.1053,0.1081
2020-01-24,0.1081,0.1094,0.1006,0.1047
2020-01-25,0.1047,0.1047,0.09982,0.1014
2020-01-26,0.1014,0.106,0.1014,0.1026
2020-01-27,0.1026,0.1085,0.1021,0.1039
2020-01-28,0.1039,0.1159,0.1039,0.1085
2020-01-29,0.1085,0.1118,0.1026,0.104
2020-01-30,0.104,0.1097,0.1027,0.1038
2020-01-31,0.1038,0.1074,0.1019,0.1061
2020-02-01,0.1061,0.1079,0.1047,0.1054
2020-02-02,0.1054,0.1075,0.104,0.1055
2020-02-03,0.1055,0.1116,0.1036,0.1084
2020-02-04,0.1084,0.1219,0.1065,0.1218
2020-02-05,0.1218,0.1296,0.1144,0.1219
2020-02-06,0.1219,0.125,0.1182,0.1239
2020-02-07,0.1239,0.1251,0.1197,0.1244
2020-02-08,0.1244,0.1267,0.1158,0.1167
2020-02-09,0.1167,0.1244,0.1167,0.1233
2020-02-10,0.1233,0.1321,0.1174,0.1301
2020-02-11,0.1301,0.1359,0.1233,0.1292
2020-02-12,0.1292,0.1387,0.1291,0.1381
2020-02-13,0.1381,0.1832,0.1332,0.1723
2020-02-14,0.1723,0.1813,0.1498,0.1586
2020-02-15,0.1586,0.1586,0.1357,0.1468
2020-02-16,0.1468,0.1471,0.1257,0.1347
2020-02-17,0.1347,0.1425,0.1203,0.1368
2020-02-18,0.1368,0.1457,0.1323,0.1421
2020-02-19,0.1421,0.1421,0.1216,0.1265
2020-02-20,0.1265,0.1349,0.1233,0.1319
2020-02-21,0.1319,0.1399,0.1271,0.1281
2020-02-22,0.1281,0.1316,0.1257,0.1288
2020-02-23,0.1288,0.1462,0.1288,0.1414
2020-02-24,0.1414,0.1498,0.1324,0.1482
2020-02-25,0.1482,0.1482,0.1327,0.1349
2020-02-26,0.1349,0.1349,0.1099,0.1179
2020-02-27,0.1179,0.1253,0.1126,0.1218
2020-02-28,0.1218,0.1229,0.1124,0.1213
2020-02-29,0.1213,0.1213,0.115,0.1164
2020-03-01,0.1164,0.1179,0.1133,0.1164
2020-03-02,0.1164,0.1324,0.1164,0.1283
2020-03-03,0.1283,0.1362,0.1236,0.1317
2020-03-04,0.1317,0.1358,0.126,0.132
2020-03-05,0.132,0.1421,0.132,0.1416
2020-03-06,0.1416,0.1439,0.1321,0.1352
2020-03-07,0.1352,0.1445,0.1303,0.136
2020-03-08,0.136,0.136,0.1095,0.11
2020-03-09,0.11,0.1155,0.1033,0.1092
2020-03-10,0.1092,0.1131,0.1052,0.1102
2020-03-11,0.1102,0.1109,0.09534,0.099
2020-03-12,0.099,0.099,0.04838,0.05364
2020-03-13,0.05364,0.06421,0.05244,0.06207
2020-03-14,0.06207,0.06207,0.05565,0.06114
2020-03-15,0.06114,0.06836,0.0607,0.06145
2020-03-16,0.06145,0.06145,0.05247,0.05322
2020-03-17,0.05322,0.05871,0.05322,0.05711
2020-03-18,0.05711,0.05835,0.05532,0.057
2020-03-19,0.057,0.07354,0.057,0.06568
2020-03-20,0.06568,0.0805,0.0656,0.07175
2020-03-21,0.07175,0.08116,0.0715,0.07298
2020-03-22,0.07298,0.07298,0.06294,0.06312
2020-03-23,0.06312,0.07362,0.06312,0.06985
2020-03-24,0.06985,0.07369,0.06909,0.07112
2020-03-25,0.07112,0.07538,0.06875,0.06949
2020-03-26,0.06949,0.07488,0.06949,0.07278
2020-03-27,0.07278,0.07513,0.06817,0.07193
2020-03-28,0.07193,0.07193,0.06871,0.07028
2020-03-29,0.07028,0.07028,0.06523,0.06541
2020-03-30,0.06541,0.07434,0.06541,0.07255
2020-03-31,0.07255,0.07561,0.07188,0.07413
2020-04-01,0.07413,0.07716,0.0741,0.07443
2020-04-02,0.07443,0.0788,0.07301,0.07791
2020-04-03,0.07791,0.07843,0.07465,0.07627
2020-04-04,0.07627,0.07935,0.07627,0.0788
2020-04-05,0.0788,0.08314,0.07772,0.08036
2020-04-06,0.08036,0.08831,0.08036,0.0878
2020-04-07,0.0878,0.08786,0.0844,0.08476
2020-04-08,0.08476,0.08878,0.08476,0.08775
2020-04-09,0.08775,0.0879,0.08499,0.08693
2020-04-10,0.08696,0.08771,0.07745,0.08046
2020-04-11,0.08045,0.08189,0.07738,0.07838
2020-04-12,0.07841,0.08261,0.07789,0.08151
2020-04-13,0.08151,0.08198,0.07502,0.07713
2020-04-14,0.07714,0.08005,0.07649,0.07746
2020-04-15,0.07749,0.07838,0.07552,0.07606
2020-04-16,0.07606,0.07947,0.07172,0.07881
2020-04-17,0.07881,0.07995,0.07741,0.07779
2020-04-18,0.07779,0.08037,0.07737,0.08012
2020-04-19,0.08012,0.08221,0.07877,0.08221
2020-04-20,0.08222,0.08796,0.08143,0.0835
2020-04-21,0.08349,0.0872,0.08284,0.08705
2020-04-22,0.08705,0.09374,0.08522,0.09099
2020-04-23,0.09099,0.1046,0.09004,0.1011
2020-04-24,0.1011,0.1033,0.0977,0.1022
2020-04-25,0.1022,0.1083,0.09953,0.1068
2020-04-26,0.1068,0.1165,0.1063,0.1125
2020-04-27,0.1125,0.1156,0.1019,0.1066
2020-04-28,0.1066,0.1096,0.1043,0.1094
2020-04-29,0.1093,0.1186,0.1084,0.1184
2020-04-30,0.1184,0.1265,0.1093,0.1217
2020-05-01,0.1217,0.1289,0.1201,0.1246
2020-05-02,0.1246,0.141,0.1235,0.1396
2020-05-03,0.1396,0.149,0.135,0.1414
2020-05-04,0.1413,0.1457,0.1315,0.1456
2020-05-05,0.1456,0.161,0.1429,0.1515
2020-05-06,0.1515,0.1567,0.1461,0.1546
2020-05-07,0.1549,0.1599,0.1489,0.1567
2020-05-08,0.1567,0.1705,0.1558,0.1672
2020-05-09,0.1672,0.1694,0.1566,0.1591
2020-05-10,0.1591,0.1591,0.1327,0.1425
2020-05-11,0.1425,0.1468,0.1339,0.1445
2020-05-12,0.1446,0.1854,0.1446,0.1736
2020-05-13,0.1737,0.1829,0.1654,0.1744
2020-05-14,0.1746,0.1752,0.1621,0.1671
2020-05-15,0.167,0.1928,0.1658,0.187
2020-05-16,0.187,0.1968,0.1809,0.1846
2020-05-17,0.1846,0.1952,0.1822,0.1916
2020-05-18,0.1916,0.193,0.1822,0.1912
2020-05-19,0.1912,0.2323,0.1878,0.2311
2020-05-20,0.2311,0.285,0.2159,0.284
2020-05-21,0.284,0.328,0.2383,0.2765
2020-05-22,0.2765,0.281,0.2462,0.2751
2020-05-23,0.2747,0.3069,0.2614,0.2957
2020-05-24,0.2957,0.3811,0.2956,0.3811
2020-05-25,0.3812,0.3843,0.3319,0.3545
2020-05-26,0.3548,0.4698,0.3462,0.436
2020-05-27,0.4359,0.5814,0.3341,0.3439
2020-05-28,0.3447,0.3595,0.2792,0.3247
2020-05-29,0.3248,0.3362,0.2921,0.3052
2020-05-30,0.3052,0.3113,0.2871,0.2949
2020-05-31,0.2949,0.296,0.2545,0.2581
2020-06-01,0.2581,0.2904,0.2429,0.2703
2020-06-02,0.2703,0.2843,0.2437,0.2521
2020-06-03,0.2521,0.2794,0.2503,0.2688
2020-06-04,0.2688,0.2939,0.2688,0.2804
2020-06-05,0.2804,0.3026,0.2804,0.2827
2020-06-06,0.2827,0.2851,0.2713,0.2723
2020-06-07,0.2723,0.2737,0.2504,0.2622
2020-06-08,0.2622,0.2659,0.2537,0.2551
2020-06-09,0.255,0.2576,0.2482,0.2533
2020-06-10,0.253,0.2533,0.2375,0.2397
2020-06-11,0.2397,0.2492,0.2043,0.2131
2020-06-12,0.2131,0.2597,0.2002,0.2432
2020-06-13,0.2432,0.2702,0.2425,0.2507
2020-06-14,0.2507,0.2525,0.2302,0.2331
2020-06-15,0.2331,0.2392,0.2104,0.233
2020-06-16,0.233,0.2383,0.2256,0.2331
2020-06-17,0.2331,0.2377,0.224,0.2334
2020-06-18,0.2334,0.235,0.218,0.2206
2020-06-19,0.2205,0.2344,0.2202,0.2236
2020-06-20,0.2232,0.226,0.2177,0.222
2020-06-21,0.222,0.226,0.2203,0.2218
2020-06-22,0.2218,0.2429,0.2193,0.2384
2020-06-23,0.2384,0.258,0.2375,0.2573
2020-06-24,0.2566,0.2623,0.2347,0.2423
2020-06-25,0.2423,0.2467,0.2279,0.2371
2020-06-26,0.2371,0.238,0.2257,0.2318
2020-06-27,0.2319,0.2337,0.2032,0.215
2020-06-28,0.2145,0.2226,0.2075,0.2195
2020-06-29,0.2195,0.227,0.2182,0.2256
2020-06-30,0.2256,0.2277,0.2191,0.2246
2020-07-01,0.2246,0.2272,0.2171,0.2237
2020-07-02,0.2235,0.2249,0.215,0.2197
2020-07-03,0.2193,0.222,0.2154,0.2178
2020-07-04,0.2178,0.2232,0.2143,0.2218
2020-07-05,0.2218,0.2235,0.213,0.2152
2020-07-06,0.2152,0.233,0.2151,0.2275
2020-07-07,0.2274,0.2518,0.2272,0.2465
2020-07-08,0.2464,0.2643,0.2454,0.2526
2020-07-09,0.2527,0.2537,0.2349,0.2411
2020-07-10,0.2411,0.2425,0.2312,0.2395
2020-07-11,0.2396,0.2582,0.2392,0.2541
2020-07-12,0.2543,0.283,0.2532,0.2737
2020-07-13,0.2737,0.2805,0.2244,0.2446
2020-07-14,0.2446,0.2541,0.2338,0.2394
2020-07-15,0.2394,0.2422,0.232,0.2364
2020-07-16,0.2364,0.2441,0.2211,0.2331
2020-07-17,0.2331,0.2451,0.23,0.243
2020-07-18,0.2415,0.2519,0.2371,0.2501
2020-07-19,0.2501,0.2513,0.2357,0.2408
2020-07-20,0.2408,0.2428,0.2322,0.2389
2020-07-21,0.2389,0.2423,0.2316,0.2382
2020-07-22,0.2412,0.2536,0.2407,0.2531
2020-07-23,0.2531,0.2679,0.2523,0.2629
2020-07-24,0.2629,0.2629,0.246,0.2544
2020-07-25,0.2544,0.2708,0.2515,0.261
2020-07-26,0.261,0.2652,0.2456,0.2508
2020-07-27,0.2508,0.2579,0.2231,0.2382
2020-07-28,0.2382,0.2507,0.2369,0.25
2020-07-29,0.25,0.2606,0.248,0.2528
2020-07-30,0.2528,0.2618,0.2448,0.2571
2020-07-31,0.2553,0.2725,0.2496,0.2683
2020-08-01,0.2686,0.3072,0.2663,0.302
2020-08-02,0.302,0.3229,0.2621,0.28
2020-08-03,0.28,0.2966,0.2782,0.2872
2020-08-04,0.2889,0.3389,0.2834,0.324
2020-08-05,0.3225,0.3395,0.3079,0.3136
2020-08-06,0.3136,0.3214,0.3053,0.3163
2020-08-07,0.3164,0.3254,0.2914,0.3076
2020-08-08,0.3077,0.3296,0.3041,0.3284
2020-08-09,0.3284,0.3346,0.3105,0.3262
2020-08-10,0.3262,0.3937,0.3153,0.3714
2020-08-11,0.3715,0.3943,0.3271,0.3414
2020-08-12,0.3412,0.3964,0.3286,0.3819
2020-08-13,0.3821,0.421,0.3591,0.3888
2020-08-14,0.3888,0.4142,0.3821,0.4078
2020-08-15,0.4078,0.4079,0.3816,0.3872
2020-08-16,0.3869,0.3973,0.3696,0.3948
2020-08-17,0.3948,0.4094,0.3793,0.3936
2020-08-18,0.3936,0.4457,0.3848,0.4403
2020-08-19,0.4406,0.4629,0.394,0.4108
2020-08-20,0.4106,0.4542,0.4024,0.4476
2020-08-21,0.4477,0.4785,0.4147,0.4208
2020-08-22,0.4209,0.4478,0.4022,0.4433
2020-08-23,0.4431,0.4848,0.442,0.4684
2020-08-24,0.4684,0.5871,0.4683,0.5459
2020-08-25,0.5456,0.5594,0.4676,0.4901
2020-08-26,0.49,0.5469,0.4861,0.5037
2020-08-27,0.5037,0.504,0.4275,0.4439
2020-08-28,0.4447,0.4878,0.4324,0.4704
2020-08-29,0.4703,0.5215,0.4657,0.5198
2020-08-30,0.5199,0.5445,0.496,0.4977
2020-08-31,0.4971,0.5135,0.4828,0.4839
2020-09-01,0.484,0.5127,0.4697,0.5005
2020-09-02,0.5005,0.5103,0.4493,0.4771
2020-09-03,0.4771,0.4837,0.4099,0.4415
2020-09-04,0.4416,0.4429,0.3724,0.4136
2020-09-05,0.414,0.4581,0.3717,0.3829
2020-09-06,0.3829,0.4306,0.3723,0.4277
2020-09-07,0.4287,0.4339,0.3828,0.4056
2020-09-08,0.4056,0.4354,0.3925,0.4039
2020-09-09,0.4031,0.4861,0.3885,0.471
2020-09-10,0.471,0.508,0.4673,0.4823
2020-09-11,0.4827,0.4973,0.4563,0.4964
2020-09-12,0.4965,0.5467,0.4927,0.5458
2020-09-13,0.545,0.5495,0.4971,0.524
2020-09-14,0.5237,0.5662,0.5224,0.5368
2020-09-15,0.5372,0.5624,0.5232,0.5436
2020-09-16,0.5439,0.5459,0.5004,0.5188
2020-09-17,0.5188,0.5538,0.5072,0.5488
2020-09-18,0.5483,0.6022,0.5362,0.5669
2020-09-19,0.5667,0.6113,0.5588,0.5854
2020-09-20,0.5854,0.5903,0.5358,0.5495
2020-09-21,0.5494,0.5953,0.526,0.5827
2020-09-22,0.5827,0.5844,0.5362,0.5751
2020-09-23,0.5749,0.5911,0.5421,0.559
2020-09-24,0.5588,0.6458,0.5488,0.6299
2020-09-25,0.629,0.6884,0.6281,0.6519
2020-09-26,0.6522,0.7319,0.6456,0.7008
2020-09-27,0.6987,0.7523,0.6684,0.7276
2020-09-28,0.7276,0.7596,0.7089,0.7379
2020-09-29,0.7379,0.7755,0.7097,0.7592
2020-09-30,0.7597,0.7991,0.7085,0.7275
2020-10-01,0.7276,0.7593,0.6841,0.7218
2020-10-02,0.7219,0.7372,0.6537,0.6782
2020-10-03,0.6789,0.7779,0.6744,0.7471
2020-10-04,0.7479,0.7934,0.7298,0.7614
2020-10-05,0.762,0.7765,0.743,0.7493
2020-10-06,0.7492,0.7512,0.6752,0.6807
2020-10-07,0.6807,0.7499,0.66,0.7265
2020-10-08,0.7264,0.7418,0.6895,0.7108
2020-10-09,0.7108,0.7474,0.6959,0.7187
2020-10-10,0.7197,0.7755,0.714,0.7703
2020-10-11,0.77,0.7807,0.7247,0.7268
2020-10-12,0.7266,0.7542,0.7178,0.7439
2020-10-13,0.7438,0.7684,0.7221,0.7499
2020-10-14,0.7499,0.7605,0.7193,0.728
2020-10-15,0.7279,0.738,0.6747,0.6941
2020-10-16,0.6941,0.7037,0.6571,0.6667
2020-10-17,0.6666,0.6683,0.6147,0.6163
2020-10-18,0.6165,0.672,0.6165,0.6706
2020-10-19,0.6705,0.6757,0.634,0.6382
2020-10-20,0.6388,0.6401,0.5759,0.5996
2020-10-21,0.5997,0.6617,0.5944,0.6548
2020-10-22,0.6545,0.6735,0.6356,0.6552
2020-10-23,0.6551,0.6694,0.6215,0.6354
2020-10-24,0.6329,0.7192,0.6329,0.7133
2020-10-25,0.7137,0.7344,0.6885,0.6957
2020-10-26,0.6957,0.7161,0.6444,0.6614
2020-10-27,0.6613,0.6706,0.6339,0.65
2020-10-28,0.6501,0.6622,0.6089,0.6233
2020-10-29,0.6235,0.6334,0.5843,0.5857
2020-10-30,0.5856,0.6331,0.5817,0.6178
2020-10-31,0.6177,0.6207,0.5989,0.6141
2020-11-01,0.6141,0.6203,0.5869,0.613
2020-11-02,0.6131,0.6397,0.5917,0.595
2020-11-03,0.5951,0.6043,0.5674,0.5841
2020-11-04,0.5842,0.5982,0.5549,0.5896
2020-11-05,0.59,0.6342,0.5757,0.6266
2020-11-06,0.6269,0.6875,0.6245,0.6828
2020-11-07,0.6828,0.7157,0.6164,0.6408
2020-11-08,0.6407,0.6755,0.632,0.6595
2020-11-09,0.6599,0.6744,0.6104,0.637
2020-11-10,0.637,0.6587,0.6233,0.6484
2020-11-11,0.6482,0.655,0.6231,0.6231
2020-11-12,0.6223,0.6287,0.5908,0.6016
2020-11-13,0.6014,0.6267,0.5958,0.6266
2020-11-14,0.6272,0.638,0.599,0.6143
2020-11-15,0.6144,0.624,0.5986,0.6071
2020-11-16,0.6065,0.6331,0.6014,0.6204
2020-11-17,0.6203,0.6563,0.619,0.6483
2020-11-18,0.6483,0.68,0.6138,0.6287
2020-11-19,0.6287,0.6416,0.6189,0.6189
2020-11-20,0.6189,0.6564,0.6162,0.6389
2020-11-21,0.6388,0.7092,0.6289,0.6933
2020-11-22,0.693,0.7095,0.6298,0.6599
2020-11-23,0.6587,0.6892,0.6483,0.6608
2020-11-24,0.6611,0.7507,0.6562,0.686
2020-11-25,0.6858,0.7523,0.6857,0.7003
2020-11-26,0.7003,0.7153,0.5765,0.6231
2020-11-27,0.6233,0.637,0.5791,0.6023
2020-11-28,0.6019,0.6332,0.5911,0.6243
2020-11-29,0.6243,0.6285,0.6001,0.6158
2020-11-30,0.6158,0.635,0.6068,0.635
2020-12-01,0.6352,0.6639,0.5915,0.6076
2020-12-02,0.6073,0.6475,0.604,0.6293
