TIMESTAMP,KAT34150_OPEN_PRICE_USD,KAT34150_HIGH_PRICE_USD,KAT34150_LOW_PRICE_USD,KAT34150_CLOSE_PRICE_USD,KAT34150_VOLUME_USD,KAT34150_DIVIDENDS_USD,KAT34150_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.0010450000409036875,0.0010519999777898192,0.0008379999781027436,0.0008629999938420951,9902,0.0,0.0
2024-12-02 00:00:00+00:00,0.0008629999938420951,0.0009190000128000975,0.000737000023946166,0.0009190000128000975,4290,0.0,0.0
2024-12-03 00:00:00+00:00,0.0009190000128000975,0.0010019999463111162,0.0008909999742172658,0.0010019999463111162,5361,0.0,0.0
2024-12-04 00:00:00+00:00,0.0010019999463111162,0.0010019999463111162,0.0008720000041648746,0.0008849999867379665,4294,0.0,0.0
2024-12-05 00:00:00+00:00,0.0008849999867379665,0.0009330000029876828,0.0008399999933317304,0.0008479999960400164,1196,0.0,0.0
2024-12-06 00:00:00+00:00,0.0008479999960400164,0.0009059999720193446,0.0007300000288523734,0.0007379999733529985,1298,0.0,0.0
2024-12-07 00:00:00+00:00,0.0007379999733529985,0.0007689999765716493,0.0006419999990612268,0.0006849999772384763,5127,0.0,0.0
2024-12-08 00:00:00+00:00,0.0006810000049881637,0.0006810000049881637,0.0006140000186860561,0.0006709999870508909,5540,0.0,0.0
2024-12-09 00:00:00+00:00,0.0006709999870508909,0.0006709999870508909,0.0005849999724887311,0.0006019999855197966,142,0.0,0.0
2024-12-10 00:00:00+00:00,0.0006019999855197966,0.0006469999789260328,0.0005639999872073531,0.0006089999806135893,741,0.0,0.0
2024-12-11 00:00:00+00:00,0.0006089999806135893,0.0006360000115819275,0.000577000027988106,0.0006230000290088356,865,0.0,0.0
2024-12-12 00:00:00+00:00,0.0006230000290088356,0.0007130000158213079,0.0006189999985508621,0.000666000007186085,3171,0.0,0.0
2024-12-13 00:00:00+00:00,0.000666000007186085,0.0006760000251233578,0.0006370000191964209,0.0006430000066757202,1018,0.0,0.0
2024-12-14 00:00:00+00:00,0.0006430000066757202,0.0006440000142902136,0.000590000010561198,0.0006300000241026282,3882,0.0,0.0
2024-12-15 00:00:00+00:00,0.0006300000241026282,0.0006300000241026282,0.00056900002527982,0.0005869999877177179,133,0.0,0.0
2024-12-16 00:00:00+00:00,0.0005869999877177179,0.00060299999313429,0.0005680000176653266,0.0005680000176653266,308,0.0,0.0
2024-12-17 00:00:00+00:00,0.0005680000176653266,0.0006079999729990959,0.0005540000274777412,0.0005639999872073531,855,0.0,0.0
