TIMESTAMP,FLX9493_OPEN_PRICE_USD,FLX9493_HIGH_PRICE_USD,FLX9493_LOW_PRICE_USD,FLX9493_CLOSE_PRICE_USD,FLX9493_VOLUME_USD,FLX9493_DIVIDENDS_USD,FLX9493_STOCK_SPLITS_USD
2021-04-30 00:00:00+00:00,594.7798461914062,625.24560546875,542.840087890625,576.5864868164062,787581,0.0,0.0
2021-05-01 00:00:00+00:00,576.53125,682.2659301757812,551.1982421875,640.6768798828125,1011475,0.0,0.0
2021-05-02 00:00:00+00:00,640.692138671875,645.9738159179688,503.4835205078125,512.02587890625,725982,0.0,0.0
2021-05-03 00:00:00+00:00,518.4039916992188,627.476806640625,514.5489501953125,579.2251586914062,917489,0.0,0.0
2021-05-04 00:00:00+00:00,580.1820068359375,581.2335205078125,500.1318664550781,521.1332397460938,657539,0.0,0.0
2021-05-05 00:00:00+00:00,522.25341796875,559.3360595703125,480.09234619140625,532.4034423828125,725535,0.0,0.0
2021-05-06 00:00:00+00:00,532.2489013671875,563.9879760742188,489.9178466796875,552.8543701171875,529725,0.0,0.0
2021-05-07 00:00:00+00:00,553.1639404296875,578.6436767578125,518.9647827148438,553.6902465820312,608900,0.0,0.0
2021-05-08 00:00:00+00:00,553.7157592773438,609.6253662109375,541.3377075195312,586.1797485351562,381887,0.0,0.0
2021-05-09 00:00:00+00:00,586.2930908203125,678.8359375,551.3290405273438,609.4747314453125,375329,0.0,0.0
2021-05-10 00:00:00+00:00,609.05712890625,691.45703125,531.7452392578125,562.1004638671875,432403,0.0,0.0
2021-05-11 00:00:00+00:00,562.2095336914062,597.5011596679688,507.9822082519531,555.9938354492188,336600,0.0,0.0
2021-05-12 00:00:00+00:00,555.5449829101562,744.9801635742188,536.804443359375,643.3673095703125,575066,0.0,0.0
2021-05-13 00:00:00+00:00,637.0930786132812,719.0867919921875,607.0922241210938,623.3181762695312,362324,0.0,0.0
2021-05-14 00:00:00+00:00,622.7171020507812,826.659423828125,616.6547241210938,778.1041259765625,823056,0.0,0.0
2021-05-15 00:00:00+00:00,777.8971557617188,784.9502563476562,628.1949462890625,658.2593994140625,422134,0.0,0.0
2021-05-16 00:00:00+00:00,656.609375,699.3054809570312,513.1408081054688,550.262451171875,212719,0.0,0.0
2021-05-17 00:00:00+00:00,550.711181640625,551.2468872070312,429.1749572753906,483.25640869140625,389886,0.0,0.0
2021-05-18 00:00:00+00:00,484.7087097167969,589.9060668945312,393.0881042480469,419.97845458984375,562350,0.0,0.0
2021-05-19 00:00:00+00:00,419.6509704589844,427.9691467285156,249.7884521484375,314.2568054199219,322577,0.0,0.0
2021-05-20 00:00:00+00:00,312.871337890625,375.83563232421875,272.6278381347656,335.732177734375,286329,0.0,0.0
2021-05-21 00:00:00+00:00,335.9570007324219,353.7993469238281,237.93917846679688,268.76666259765625,599992,0.0,0.0
2021-05-22 00:00:00+00:00,269.1533203125,311.0556640625,255.52439880371094,294.0180358886719,226791,0.0,0.0
2021-05-23 00:00:00+00:00,294.1808776855469,299.96356201171875,155.59361267089844,217.8042755126953,310744,0.0,0.0
2021-05-24 00:00:00+00:00,217.65757751464844,314.7742004394531,216.59486389160156,310.0859375,287557,0.0,0.0
2021-05-25 00:00:00+00:00,310.2725830078125,322.813720703125,238.58041381835938,275.7223205566406,216547,0.0,0.0
