TIMESTAMP,SFIT_OPEN_PRICE_USD,SFIT_HIGH_PRICE_USD,SFIT_LOW_PRICE_USD,SFIT_CLOSE_PRICE_USD,SFIT_VOLUME_USD,SFIT_DIVIDENDS_USD,SFIT_STOCK_SPLITS_USD
2022-12-19 00:00:00+00:00,0.025227999314665794,0.025400999933481216,0.025097999721765518,0.025314999744296074,56677,0.0,0.0
2022-12-20 00:00:00+00:00,0.025314999744296074,0.025359999388456345,0.023970000445842743,0.025356000289320946,69306,0.0,0.0
2022-12-21 00:00:00+00:00,0.025356000289320946,0.025356000289320946,0.02384999953210354,0.02396400086581707,37712,0.0,0.0
2022-12-22 00:00:00+00:00,0.02396400086581707,0.02421499975025654,0.023823000490665436,0.02410300076007843,72307,0.0,0.0
2022-12-23 00:00:00+00:00,0.02410300076007843,0.02410300076007843,0.023770999163389206,0.023812999948859215,6906,0.0,0.0
2022-12-24 00:00:00+00:00,0.023812999948859215,0.023941999301314354,0.023778000846505165,0.023778999224305153,915918,0.0,0.0
2022-12-25 00:00:00+00:00,0.023778999224305153,0.023869000375270844,0.023190999403595924,0.023708000779151917,1458088,0.0,0.0
2022-12-26 00:00:00+00:00,0.023708000779151917,0.023833999410271645,0.023567000404000282,0.02373100072145462,8845,0.0,0.0
2022-12-27 00:00:00+00:00,0.02373100072145462,0.023970000445842743,0.023639999330043793,0.023969000205397606,581313,0.0,0.0
2022-12-28 00:00:00+00:00,0.023969000205397606,0.02412400022149086,0.023401999846100807,0.023475000634789467,771529,0.0,0.0
2022-12-29 00:00:00+00:00,0.023475000634789467,0.023598000407218933,0.023094000294804573,0.023175999522209167,42972,0.0,0.0
2022-12-30 00:00:00+00:00,0.023175999522209167,0.023176999762654305,0.022785000503063202,0.02284199930727482,339243,0.0,0.0
2022-12-31 00:00:00+00:00,0.02284199930727482,0.02301800064742565,0.02233700081706047,0.022343000397086143,1138486,0.0,0.0
2023-01-01 00:00:00+00:00,0.022343000397086143,0.022401999682188034,0.022166000679135323,0.022223999723792076,664750,0.0,0.0
2023-01-02 00:00:00+00:00,0.022223999723792076,0.02249700017273426,0.02196500077843666,0.022298000752925873,797607,0.0,0.0
2023-01-03 00:00:00+00:00,0.022298000752925873,0.022383999079465866,0.021919000893831253,0.02216999977827072,9194,0.0,0.0
2023-01-04 00:00:00+00:00,0.02216999977827072,0.02246999926865101,0.022091999650001526,0.02245200052857399,7640,0.0,0.0
2023-01-05 00:00:00+00:00,0.02245200052857399,0.02278199978172779,0.021916000172495842,0.021978000178933144,11344,0.0,0.0
2023-01-06 00:00:00+00:00,0.021978000178933144,0.022103000432252884,0.021702000871300697,0.021714000031352043,8594,0.0,0.0
2023-01-07 00:00:00+00:00,0.021714000031352043,0.021794000640511513,0.021529000252485275,0.02167000062763691,8088,0.0,0.0
2023-01-08 00:00:00+00:00,0.02167000062763691,0.02172599919140339,0.021410999819636345,0.021679000928997993,8410,0.0,0.0
2023-01-09 00:00:00+00:00,0.021679000928997993,0.022293999791145325,0.021131999790668488,0.02115900069475174,14463,0.0,0.0
2023-01-10 00:00:00+00:00,0.02115900069475174,0.02115900069475174,0.012980000115931034,0.013786000199615955,123536,0.0,0.0
2023-01-11 00:00:00+00:00,0.013786000199615955,0.014124000445008278,0.013605999760329723,0.01398599985986948,20835,0.0,0.0
2023-01-12 00:00:00+00:00,0.014171999879181385,0.014779999852180481,0.012910000048577785,0.013973000459372997,36986,0.0,0.0
2023-01-13 00:00:00+00:00,0.013973000459372997,0.014003000222146511,0.012253000400960445,0.01323499996215105,38412,0.0,0.0
