TIMESTAMP,TATE_OPEN_PRICE_USD,TATE_HIGH_PRICE_USD,TATE_LOW_PRICE_USD,TATE_CLOSE_PRICE_USD,TATE_VOLUME_USD,TATE_DIVIDENDS_USD,TATE_STOCK_SPLITS_USD
2023-07-01 00:00:00+00:00,,,,0.0,6284,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,1640,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,1074,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,6755,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,1449,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,998,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,7809,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,1895,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,4651,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,6134,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,7168,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,12679,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,2243,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,381,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,182,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,8317,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,656,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,3362,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,1391,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,1428,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,725,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,1903,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,1397,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,435,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,655,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,4223,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,520,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,138,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,4930,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,1221,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,1184,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,2326,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,4703,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,336,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,1893,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,978,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,253,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,809,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,1682,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,149,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,634,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,307,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,293,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,778,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,179,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,369,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,307,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,1904,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,668,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,612,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,70,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,158,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,1579,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,690,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,1199,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,97,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,106,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,42,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,1728,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,287,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,101,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,267,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,62,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,1049,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,325,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,526,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,526,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,1898,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,6421,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,6058,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,263,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,274,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,105,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,584,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,744,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,138,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,156,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,4475,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,6208,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,2636,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,2406,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,1835,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,561,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,1485,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,539,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,252,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,269,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,660,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,138,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,1846,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,2653,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,10871,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,27369,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,8656,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,3049,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,2278,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,969,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,330,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,804,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,4591,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,1017,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,12123,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,1227,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,990,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,489,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,641,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,1808,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,2596,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,3813,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,4746,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,22058,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,1658,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,2380,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,14753,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,1831,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,262,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,3349,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,1788,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,2038,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,14889,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,4423,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,1803,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,564,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,4939,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,4553,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,3649,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,7646,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,9248,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,4596,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,3845,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,8333,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,3452,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,1366,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,931,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,5036,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,2793,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,338,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,2209,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,857,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,1623,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,683,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,301,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,4788,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,5053,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,7113,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,1592,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1361,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,2052,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,3601,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,11141,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,7725,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,9124,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,5624,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,5142,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,3202,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,1964,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,946100,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,1204941,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,180075,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,81258,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,34538,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,20779,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,153781,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,55783,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,21833,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,1927,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,17355,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,936,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,6689,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,8252,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,9852,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,5323,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,3526,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,3846,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,15340,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,2869,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,4913,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,7839,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,1937,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,1885,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,3678,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,2432,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,311,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,8497,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,9150,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,9185,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,18536,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,8324,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,58368,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,119164,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,32967,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,23463,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,24223,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,65206,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,62857,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,85898,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,190901,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,123677,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,21253,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,36238,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,6941,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,20254,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,7229,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,38078,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,8001,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,3119,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,38127,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,24255,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,14998,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,10734,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,4562,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,9329,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,5268,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,2058,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,10869,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,3385,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,14586,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,7392,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1866,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,10365,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,1984,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,13639,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,1215,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,4885,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,6827,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,25625,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,2745,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,4877,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,7000,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,807,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,3177,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,564,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,4520,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,15928,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,9981,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,72629,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,5597,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,19717,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,214,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1045,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,3559,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,5296,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,4130,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,4594,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,3555,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,2336,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,1681,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,1439,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,3776,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,2353,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,4228,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,3754,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,7700,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,22656,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,29210,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,5998,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,15263,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,21283,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,8203,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,6669,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,6504,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,4097,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,1863,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,674,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,2344,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,3279,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,8789,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,7889,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,1406,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,2946,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,4910,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,577,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,2130,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,4689,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,363704,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,232629,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,47790,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,29221,0.0,0.0
