TIMESTAMP,RXD_OPEN_PRICE_USD,RXD_HIGH_PRICE_USD,RXD_LOW_PRICE_USD,RXD_CLOSE_PRICE_USD,RXD_VOLUME_USD,RXD_DIVIDENDS_USD,RXD_STOCK_SPLITS_USD
2022-12-05 00:00:00+00:00,0.0014449999434873462,0.001984999980777502,0.00139999995008111,0.001921999966725707,163753,0.0,0.0
2022-12-06 00:00:00+00:00,0.001921999966725707,0.002443999983370304,0.0018289999570697546,0.0020490000024437904,174686,0.0,0.0
2022-12-07 00:00:00+00:00,0.0020490000024437904,0.00253499997779727,0.0020490000024437904,0.0023880000226199627,96694,0.0,0.0
2022-12-08 00:00:00+00:00,0.0023880000226199627,0.0023880000226199627,0.0018489999929443002,0.0019069999689236283,66346,0.0,0.0
2022-12-09 00:00:00+00:00,0.0019069999689236283,0.0021720000077039003,0.0017000000225380063,0.0018789999885484576,58699,0.0,0.0
2022-12-10 00:00:00+00:00,0.0018789999885484576,0.001908999984152615,0.001617999980226159,0.0016710000345483422,41111,0.0,0.0
2022-12-11 00:00:00+00:00,0.0016710000345483422,0.0017740000039339066,0.0015510000521317124,0.0016570000443607569,20566,0.0,0.0
2022-12-12 00:00:00+00:00,0.0016570000443607569,0.0017089999746531248,0.0016060000052675605,0.0017049999441951513,22167,0.0,0.0
2022-12-13 00:00:00+00:00,0.0017049999441951513,0.00171999994199723,0.0014609999489039183,0.001484000007621944,20131,0.0,0.0
2022-12-14 00:00:00+00:00,0.001484000007621944,0.0015800000401213765,0.0014400000218302011,0.001500000013038516,13868,0.0,0.0
2022-12-15 00:00:00+00:00,0.001500000013038516,0.0015790000325068831,0.0013000000035390258,0.0013889999827370048,28635,0.0,0.0
2022-12-16 00:00:00+00:00,0.0013889999827370048,0.0014649999793618917,0.001230000052601099,0.0012420000275596976,23809,0.0,0.0
2022-12-17 00:00:00+00:00,0.0012420000275596976,0.0013000000035390258,0.0010809999657794833,0.0012400000123307109,21803,0.0,0.0
