TIMESTAMP,SUT_OPEN_PRICE_USD,SUT_HIGH_PRICE_USD,SUT_LOW_PRICE_USD,SUT_CLOSE_PRICE_USD,SUT_VOLUME_USD,SUT_DIVIDENDS_USD,SUT_STOCK_SPLITS_USD
2024-11-18 00:00:00+00:00,2.2701869010925293,2.2769739627838135,2.2375290393829346,2.261981964111328,70771,0.0,0.0
2024-11-19 00:00:00+00:00,2.261981964111328,2.282428026199341,2.261612892150879,2.282428026199341,382074,0.0,0.0
2024-11-20 00:00:00+00:00,2.282428026199341,2.3177878856658936,2.276571035385132,2.280424118041992,221643,0.0,0.0
2024-11-21 00:00:00+00:00,2.280424118041992,2.332350015640259,2.185638904571533,2.290065050125122,237558,0.0,0.0
2024-11-22 00:00:00+00:00,2.290065050125122,2.3632259368896484,2.290065050125122,2.3559699058532715,124739,0.0,0.0
2024-11-23 00:00:00+00:00,2.3559699058532715,2.371259927749634,2.2997589111328125,2.3290719985961914,583911,0.0,0.0
2024-11-24 00:00:00+00:00,2.3290719985961914,2.3705880641937256,2.3213870525360107,2.3516390323638916,93213,0.0,0.0
2024-11-25 00:00:00+00:00,2.3516390323638916,2.370512008666992,2.329633951187134,2.368170976638794,158000,0.0,0.0
2024-11-26 00:00:00+00:00,2.368170976638794,2.4115960597991943,2.3292150497436523,2.3922810554504395,92375,0.0,0.0
2024-11-27 00:00:00+00:00,2.3922810554504395,2.413367986679077,2.3587770462036133,2.409132957458496,162247,0.0,0.0
2024-11-28 00:00:00+00:00,2.409132957458496,2.4631500244140625,2.3617188930511475,2.4117190837860107,293667,0.0,0.0
2024-11-29 00:00:00+00:00,2.4117190837860107,2.4841110706329346,2.4017460346221924,2.4830679893493652,77791,0.0,0.0
2024-11-30 00:00:00+00:00,2.4830679893493652,2.521631956100464,2.4610939025878906,2.4939310550689697,151108,0.0,0.0
2024-12-01 00:00:00+00:00,2.4939310550689697,2.5223660469055176,2.387708902359009,2.402034044265747,95503,0.0,0.0
2024-12-02 00:00:00+00:00,2.402034044265747,2.532025098800659,2.4007840156555176,2.4693291187286377,96022,0.0,0.0
2024-12-03 00:00:00+00:00,2.4693291187286377,2.5310099124908447,2.400322914123535,2.521764039993286,183204,0.0,0.0
2024-12-04 00:00:00+00:00,2.521764039993286,2.533921957015991,2.387341022491455,2.39603590965271,124913,0.0,0.0
2024-12-05 00:00:00+00:00,2.39603590965271,2.6141319274902344,0.3344399929046631,2.3217580318450928,109390,0.0,0.0
2024-12-06 00:00:00+00:00,2.2528839111328125,2.6224539279937744,1.4025739431381226,1.9097650051116943,380540,0.0,0.0
2024-12-07 00:00:00+00:00,1.9097650051116943,2.5229790210723877,1.6519639492034912,2.4718480110168457,310671,0.0,0.0
2024-12-08 00:00:00+00:00,2.464111089706421,2.6017589569091797,2.323920965194702,2.5853159427642822,61720,0.0,0.0
2024-12-09 00:00:00+00:00,2.5853159427642822,2.60015606880188,2.397507905960083,2.4708590507507324,695572,0.0,0.0
2024-12-10 00:00:00+00:00,2.4708590507507324,2.581907033920288,2.4639670848846436,2.521677017211914,1270953,0.0,0.0
2024-12-11 00:00:00+00:00,2.521677017211914,2.6719260215759277,2.4290521144866943,2.652384042739868,2966242,0.0,0.0
2024-12-12 00:00:00+00:00,2.652384042739868,2.8958740234375,2.5540170669555664,2.6389389038085938,4531959,0.0,0.0
2024-12-13 00:00:00+00:00,2.6389389038085938,2.774435043334961,2.553675889968872,2.7398359775543213,4762376,0.0,0.0
2024-12-14 00:00:00+00:00,2.7398359775543213,2.7488648891448975,2.6405909061431885,2.7096590995788574,4263150,0.0,0.0
