TIMESTAMP,BRP_OPEN_PRICE_USD,BRP_HIGH_PRICE_USD,BRP_LOW_PRICE_USD,BRP_CLOSE_PRICE_USD,BRP_VOLUME_USD,BRP_DIVIDENDS_USD,BRP_STOCK_SPLITS_USD
2025-03-06 00:00:00+00:00,0.0037299999967217445,0.0038159999530762434,0.003501000115647912,0.0035039999056607485,157961,0.0,0.0
2025-03-07 00:00:00+00:00,0.0035039999056607485,0.00355900009162724,0.0035000001080334187,0.003530000103637576,127542,0.0,0.0
2025-03-08 00:00:00+00:00,0.003530000103637576,0.0035550000611692667,0.003481999970972538,0.0035059999208897352,129210,0.0,0.0
2025-03-09 00:00:00+00:00,0.0035059999208897352,0.0035180000122636557,0.003215000033378601,0.0033199999015778303,143563,0.0,0.0
2025-03-10 00:00:00+00:00,0.0033199999015778303,0.0033599999733269215,0.0030090000946074724,0.0031999999191612005,141899,0.0,0.0
2025-03-11 00:00:00+00:00,0.0031999999191612005,0.003289999905973673,0.0029750000685453415,0.003017999930307269,133650,0.0,0.0
2025-03-12 00:00:00+00:00,0.003017999930307269,0.0031399999279528856,0.0030010000336915255,0.0030819999519735575,113914,0.0,0.0
2025-03-13 00:00:00+00:00,0.0030819999519735575,0.003089000005275011,0.0030580000020563602,0.003085999982431531,116736,0.0,0.0
2025-03-14 00:00:00+00:00,0.003085999982431531,0.0030879999976605177,0.003011999884620309,0.0030429998878389597,123233,0.0,0.0
2025-03-15 00:00:00+00:00,0.0030429998878389597,0.003063000040128827,0.0030239999759942293,0.0030249999836087227,114319,0.0,0.0
2025-03-16 00:00:00+00:00,0.0030249999836087227,0.003063000040128827,0.0030239999759942293,0.003025999991223216,115500,0.0,0.0
2025-03-17 00:00:00+00:00,0.003025999991223216,0.0031010000966489315,0.003022999968379736,0.003100000089034438,119028,0.0,0.0
2025-03-18 00:00:00+00:00,0.003100000089034438,0.003102000104263425,0.0030610000248998404,0.0030720001086592674,118052,0.0,0.0
2025-03-19 00:00:00+00:00,0.0030720001086592674,0.0031030001118779182,0.003060000017285347,0.003060000017285347,117256,0.0,0.0
2025-03-20 00:00:00+00:00,0.003060000017285347,0.003102000104263425,0.003025999991223216,0.003056999994441867,118194,0.0,0.0
2025-03-21 00:00:00+00:00,0.003056999994441867,0.0030769999139010906,0.0030249999836087227,0.0030539999715983868,118752,0.0,0.0
2025-03-22 00:00:00+00:00,0.0030539999715983868,0.003109999932348728,0.0030330000445246696,0.0030879999976605177,121997,0.0,0.0
2025-03-23 00:00:00+00:00,0.0030879999976605177,0.0031240000389516354,0.00304899993352592,0.0030980000738054514,121563,0.0,0.0
2025-03-24 00:00:00+00:00,0.0030980000738054514,0.003244000021368265,0.003025999991223216,0.0031129999551922083,128305,0.0,0.0
