,MSE,MAE,RMSE,MAPE,R2
0,0.000611563220973321,0.019150445111251132,0.024729804305196616,0.05460823522699783,0.8076563729490364
1,0.00012443845468674032,0.008550040060804492,0.011155198549857385,0.02958299401788103,0.8153592258246828
2,0.00039851405867713795,0.015892946883705586,0.019962816902359695,0.03992262864252142,0.7559648293696818
3,0.0011264614183099017,0.022957456024208407,0.03356279812992209,0.053886147952358306,0.7047906145285234
4,0.00040969907978303534,0.015917904124475045,0.020241024672259935,0.03587901064931481,0.4680599024412525
5,0.001551648221393761,0.02950077437019597,0.03939096624092586,0.05316047823760996,0.659307351393683
6,0.00044712989798442385,0.015184715083019147,0.021145446270637653,0.04102455944911635,0.7393439347515786
7,0.00022204579717955187,0.011563193894952773,0.014901201199217192,0.039621184660127276,0.8829642274244145
8,0.00027417108853969936,0.013875810629022973,0.0165581124691101,0.05321815596495349,0.6944591911831017
9,0.00011732825856380764,0.008837268451198695,0.010831816955793135,0.036575623567888536,0.8439963184601594
10,0.00012243941715342463,0.009021104205554971,0.011065234618092137,0.03843195199117611,0.7556833568757633
11,0.00022724909833848756,0.011008608495185694,0.015074783525427075,0.07881053852153556,0.8369644262671552
Mean,0.000469390667631941,0.015121688944464572,0.01988493365323324,0.046226792406790056,0.7470458126224194
