,MSE,MAE,RMSE,MAPE,R2
0,0.0003976627727709055,0.015474537586371098,0.019941483715383505,0.0672009203945669,0.8492687064749707
1,9.189462268287598e-05,0.007097534499822118,0.009586168300362559,0.03757883869461652,0.7817285710577031
2,0.0007991750036579655,0.022236262595461256,0.028269683472900178,0.06341859594401857,0.8589736778228716
3,0.0006834607251052435,0.01678946868340175,0.026143081782858797,0.047521049445448035,0.7239827092311734
4,0.00024197629480390918,0.010924900701161352,0.01555558725358542,0.03055426768741078,-0.26633868456991316
5,0.00026533999013401174,0.013351550873120632,0.016289259962748822,0.03658037698900308,0.7823824021195722
6,0.0002183832994312027,0.011491682629239176,0.014777797516247226,0.04201525526209087,0.5863411089097679
7,8.487771996984333e-05,0.006985706260704221,0.009212910504821118,0.032566480824963544,0.9146979395484007
8,0.0003506449182735467,0.014695814719370431,0.0187255151671068,0.0614504368571423,0.5879498427362835
9,9.375782693302981e-05,0.007294251348318599,0.009682862538166583,0.029780090087057946,0.6731438501930553
10,9.683268075335832e-05,0.007614052129586535,0.009840359787800358,0.03401051569009362,0.8365109423216991
11,0.00013054833306110598,0.00837660321439466,0.011425774943569736,0.06797710400639921,0.8734493402487288
Mean,0.0002878795156314165,0.011861030436745986,0.015787540412129254,0.04588782765690094,0.6835075338411928
