,MSE,MAE,RMSE,MAPE,R2
0,0.0018984514899123624,0.03305047797039152,0.043571223185863886,0.06950551705758003,0.5766191218103676
1,0.00022023681233001126,0.01257725484188526,0.014840377769113941,0.03186476016945961,0.7858064212619751
2,0.0006477535569506782,0.021879462218813348,0.025451003063743444,0.04038112025432276,0.765986290253693
3,0.0010025972015164043,0.021161718759685755,0.031663815334169766,0.04272156376163673,0.7093249979221914
4,0.00039324940636180963,0.015412566732735403,0.019830517047263532,0.02913005893973025,0.11205422917449881
5,0.0005666944223511975,0.01913755473991235,0.023805344407321592,0.039433117510230674,0.5889187433643306
6,0.0003693258681785549,0.015238219151093114,0.019217852850372096,0.03945801923531643,0.7000352604515885
7,0.0005894391544073973,0.020653742065112436,0.02427836803426864,0.057590644971123976,0.8826599242833556
8,0.0003089989778559788,0.013366190616839699,0.017578366757352026,0.044355997552852855,0.6301740243413725
9,0.0005780577995153854,0.016528133302927017,0.024042832601741948,0.04715925519585421,0.6147680873975316
10,0.0005534076148038401,0.018874296390761932,0.023524617208444436,0.0409740468093491,0.6646787370791334
11,0.000960513415752852,0.026021820042402513,0.03099215087329132,0.07886357272277623,0.6345865490873681
Mean,0.0006740604766613728,0.01949178640271336,0.02489970576107889,0.046786472848352745,0.6388010322022838
