,MSE,MAE,RMSE,MAPE,R2
0,0.0009486815364883033,0.026237996522589433,0.03080067428626041,0.0493406079596463,0.8200428169242162
1,0.00047241764069803265,0.01689793772933509,0.021735170592798038,0.03394393029508942,0.7691507032751799
2,0.0009800907566841228,0.025043853707874434,0.03130640120940321,0.03392465138360343,0.6908305716967509
3,0.002145154864914662,0.03729147090634797,0.046315816573981095,0.04778790420060671,0.7188467290777885
4,0.0012868699830908261,0.02883081262435524,0.03587297009017829,0.031203342925910194,0.793781682899547
5,0.0022092599922294274,0.037747756089568915,0.047002765793402276,0.036214878379421826,0.21966235326896533
6,0.0013831011934285445,0.029755922984951475,0.03719006847840623,0.030831218730255974,0.5465923329369042
7,0.0009877766049747468,0.024661290993530965,0.03142891351884037,0.034910049961045235,0.9169664385702998
8,0.0011468119842959947,0.02582524337516848,0.03386461256674871,0.03761302449098674,0.5119919053657584
9,0.0004743882946461688,0.017902545218784063,0.021780456713443103,0.026801639785845693,0.8958149592107607
10,0.0005975756777503515,0.01966701194178313,0.024445361068111706,0.026896773445335885,0.7656298606862546
11,0.0008294261691007701,0.02445423685909895,0.028799759879220697,0.04799959706956482,0.8913649679437805
Mean,0.001121796224858496,0.026193006579449007,0.03254524756423284,0.03645563488560935,0.7117229434880171
