,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
FIRO,0.19919675304266235,0.17677235683300335,0.27005286930896455,0.28868972092695516,0.011258379275779865,0.16096641184710345,0.226829815838122,0.12415515666567106,0.23716911405602847,0.31410692496278625,1.0,0.15896313499161233,0.17391237683440264,0.24329650290651714,0.1365526836035004,0.14626382615009473,0.2556436981431246,0.2169494110120686,0.23716788946914913,0.1902030006001076,0.159861423520609,-0.009730172305613785,0.06749664446338681,0.187690262746179,0.22860460190315476,0.010110324068473276,0.27208438815337993
GNO,0.1864564747991138,0.21813097589308073,0.3614302932208156,0.22783413312940268,0.05059383690632128,0.19254032742369184,0.2583858203274807,0.12124046396307595,0.2895726507362317,0.496922864446785,0.15896313499161233,1.0,0.16084044910859377,0.21010392288881646,0.158367170879968,0.15409474923044206,0.27598114405565616,0.19990447020648328,0.28348218600356895,0.2002984680659845,0.11818246851767833,0.06187903886463078,0.095491421130853,0.21830901919555212,0.1980434640282782,0.04268710610322024,0.23956395490154622
KMD,0.17509611131162497,0.30439496674619654,0.3109212369164362,0.24579191199699948,0.023380675896909765,0.23997941709404289,0.2845961587072723,0.12551326553488554,0.2860784566590645,0.3297794671289705,0.17391237683440264,0.16084044910859377,1.0,0.3617641900198274,0.15189391980502165,0.13431520343761438,0.3139024711489484,0.15895668802538754,0.3137309621779493,0.33641514178480875,0.16893056432709191,0.010905497109609216,0.08953757325408052,0.19319264532792477,0.2982239396911079,0.021795118179620054,0.258396041882626
LSK,0.2515837583944356,0.35501596388068674,0.36141821423439985,0.306280165036169,0.051040836990261976,0.2137227805878853,0.2884835549438613,0.1687151311950013,0.32691571771213934,0.3833931566424609,0.24329650290651714,0.21010392288881646,0.3617641900198274,1.0,0.17199963875869645,0.17713466340309833,0.41942270232640694,0.2320614122112505,0.3760778629995481,0.35386804749220035,0.17229708941500987,0.0003704294336421308,0.09097237223655301,0.28166175770204793,0.3014790445100507,0.04381412436061885,0.2636177719066188
MAID,0.14838760252438987,0.14586489596383972,0.33032750474651973,0.2029882641432056,0.029799775229513062,0.19615884114094798,0.20725972439571416,0.11488325035268264,0.2003574215722986,0.30774890644819713,0.1365526836035004,0.158367170879968,0.15189391980502165,0.17199963875869645,1.0,0.09569547203110605,0.19992527441682278,0.12279920583178397,0.2043841877231193,0.17361905335276578,0.10164780152960942,0.018508226674842924,0.0803085054553075,0.16400315581889927,0.1804133174263301,0.09341440239653581,0.18662959261734516
MONA,0.11414344119235001,0.16215708563754025,0.24744486358336848,0.1901844313496092,0.09279345472859553,0.14550413733744505,0.16310947461809694,0.09821109387569528,0.25286094574438406,0.25459812458346154,0.14626382615009473,0.15409474923044206,0.13431520343761438,0.17713466340309833,0.09569547203110605,1.0,0.24046833931154926,0.1442697767558657,0.19719574263715461,0.19539891547088745,0.1669999623515542,-0.006037276320948277,0.05549433005262821,0.19539753210739585,0.2103894193188197,0.0317069332034363,0.1459147485922241
QTUM,0.28682250830073575,0.28665937414601417,0.4774720418257522,0.39195413575175747,0.06586849364077946,0.24471825004940362,0.3274910473135993,0.19310259466282406,0.5047697535139503,0.5070757303029269,0.2556436981431246,0.27598114405565616,0.3139024711489484,0.41942270232640694,0.19992527441682278,0.24046833931154926,1.0,0.2722114699324321,0.39037192401608395,0.34791680365669125,0.20443424872640445,0.047681811876842756,0.08368949890135205,0.33691867077446525,0.3861911534456778,0.057879672739857405,0.33563968099976843
RLC,0.1799242604552986,0.18639849176072285,0.281231912902077,0.24043973843083283,0.029737315039503633,0.20474562747863934,0.2369789333387115,0.08900908386229675,0.2682408184830215,0.3346670720863396,0.2169494110120686,0.19990447020648328,0.15895668802538754,0.2320614122112505,0.12279920583178397,0.1442697767558657,0.2722114699324321,1.0,0.25085002728233824,0.23308742439630725,0.15987781137973558,0.047279762278480186,0.07309929143193442,0.1863224568914404,0.20233010552437158,0.019036694144648914,0.1922013939924144
SC,0.24312823052116994,0.30470788396216447,0.47797873231299415,0.4628994788273735,0.077290773276876,0.264408386538351,0.5481578002569826,0.43580487529308776,0.3402738569985475,0.4706620285871254,0.23716788946914913,0.28348218600356895,0.3137309621779493,0.3760778629995481,0.2043841877231193,0.19719574263715461,0.39037192401608395,0.25085002728233824,1.0,0.33224001127028524,0.20348955880447825,0.024213908839818242,0.09798468632136886,0.33937104387273553,0.3235826079256944,0.04540655099531523,0.35225371382571324
STEEM,0.2243369980846529,0.3373741532320668,0.3604840731113088,0.30453024021768466,0.030895344463868046,0.24836718522753215,0.2790006559616642,0.13438973787710426,0.2941996984891411,0.36878134767372067,0.1902030006001076,0.2002984680659845,0.33641514178480875,0.35386804749220035,0.17361905335276578,0.19539891547088745,0.34791680365669125,0.23308742439630725,0.33224001127028524,1.0,0.19834791179459965,0.05592587113259583,0.06030847033908866,0.27749931088341934,0.26593307172781083,0.07547869750720641,0.25337640814804585
SYS,0.14871231350597808,0.20960019048624112,0.22887290922433995,0.16736568908984106,0.05141364654176892,0.13649345416372993,0.21190168295886364,0.09272258219434613,0.20302767543865757,0.24880584262467403,0.159861423520609,0.11818246851767833,0.16893056432709191,0.17229708941500987,0.10164780152960942,0.1669999623515542,0.20443424872640445,0.15987781137973558,0.20348955880447825,0.19834791179459965,1.0,-0.009835664887895612,0.07519447700015444,0.17163334980619185,0.18715998036739184,0.05890723321441652,0.18664462815181435
USDT,0.01635498633100685,-0.0045627867582360955,0.1393443840819852,0.025694802872529985,0.00921985903442389,0.04024691515181381,-0.009407078606405722,0.012304075728574443,0.10608633412827485,0.12570979377704522,-0.009730172305613785,0.06187903886463078,0.010905497109609216,0.0003704294336421308,0.018508226674842924,-0.006037276320948277,0.047681811876842756,0.047279762278480186,0.024213908839818242,0.05592587113259583,-0.009835664887895612,1.0,-0.010848104962795872,0.017158943730189096,0.05954840631817898,0.034129105156155276,0.03925973934929267
VERI,0.06741244362441912,0.08026770482172846,0.16854803207969557,0.09345973123945196,0.00892078101626889,0.06157243154022992,0.10734802186533969,0.06802249701164657,0.08964342672758106,0.18432205257516865,0.06749664446338681,0.095491421130853,0.08953757325408052,0.09097237223655301,0.0803085054553075,0.05549433005262821,0.08368949890135205,0.07309929143193442,0.09798468632136886,0.06030847033908866,0.07519447700015444,-0.010848104962795872,1.0,0.06362524725549722,0.1100480917239927,0.041805435704932524,0.07546804403295782
XEM,0.21363044717578347,0.2478653467137394,0.36152979210794245,0.29860384371525867,0.07996545418109756,0.2340469875399968,0.31043548644143365,0.1348815026225059,0.3137892859771445,0.425342654617261,0.187690262746179,0.21830901919555212,0.19319264532792477,0.28166175770204793,0.16400315581889927,0.19539753210739585,0.33691867077446525,0.1863224568914404,0.33937104387273553,0.27749931088341934,0.17163334980619185,0.017158943730189096,0.06362524725549722,1.0,0.38951576039626046,0.04361268647254656,0.22458069115414578
XRP,0.2378174660580284,0.22231683781371783,0.36410163880141483,0.3787662543369747,0.05823753274398341,0.21365985160545045,0.30932615414605064,0.17661885907090583,0.3558692763415738,0.4719659856111601,0.22860460190315476,0.1980434640282782,0.2982239396911079,0.3014790445100507,0.1804133174263301,0.2103894193188197,0.3861911534456778,0.20233010552437158,0.3235826079256944,0.26593307172781083,0.18715998036739184,0.05954840631817898,0.1100480917239927,0.38951576039626046,1.0,0.027732278071179322,0.3082587580962866
XWC,0.04848954812956683,0.03475300776567608,0.08637973837608204,0.04214425324639162,-0.0025897942439278452,0.02239475898856724,0.04615058971041175,0.016641434414357587,0.019758705498174867,0.054621427688292666,0.010110324068473276,0.04268710610322024,0.021795118179620054,0.04381412436061885,0.09341440239653581,0.0317069332034363,0.057879672739857405,0.019036694144648914,0.04540655099531523,0.07547869750720641,0.05890723321441652,0.034129105156155276,0.041805435704932524,0.04361268647254656,0.027732278071179322,1.0,0.028664739588284822
ZEN,0.23389725981609336,0.23105676708041847,0.3847587799625654,0.2972036783682001,0.013550114984316573,0.22018058867071127,0.36238717304137785,0.16681175160844083,0.34274452791579474,0.43367612858385535,0.27208438815337993,0.23956395490154622,0.258396041882626,0.2636177719066188,0.18662959261734516,0.1459147485922241,0.33563968099976843,0.1922013939924144,0.35225371382571324,0.25337640814804585,0.18664462815181435,0.03925973934929267,0.07546804403295782,0.22458069115414578,0.3082587580962866,0.028664739588284822,1.0
