,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
KMD,0.6025075972548994,0.7216314971691973,0.6505540848846637,0.6714215954743746,-0.04654717515031569,0.643325287824757,0.6379674657850286,0.37666423852468156,0.64014982113736,0.6875313475148245,0.5313479185294936,0.5473532537713381,1.0,0.7442483754765838,0.46069304514585385,0.5087892929915508,0.6868547796132343,0.6159976179543478,0.6751559684985902,0.6861474992611364,0.6073248940120206,0.2957895033244612,0.26260562088849965,0.6336166495417496,0.5929230058217958,0.10888835161466506,0.63953947932164
LSK,0.6092900392005585,0.741114801100765,0.6875352485968336,0.676872125649935,-0.013501604954201853,0.6694823241036606,0.6638360011059479,0.3999378998378999,0.700404565815367,0.7309151425777685,0.5728773673621473,0.6075377314957859,0.7442483754765838,1.0,0.4818050620658482,0.5408831797157572,0.7191580590715315,0.6481777119140866,0.7038011975474879,0.7027807293013251,0.6334497078096735,0.27813234936932396,0.27827438979751284,0.6893526294222323,0.6091070735076511,0.11828925182232361,0.6738743037627803
MAID,0.43133002447092844,0.49135575083774186,0.5202068118459573,0.4795139330809548,-0.009801289486281048,0.4804982882228659,0.4525416296727412,0.2704598656199761,0.43163739090344433,0.5153369305371007,0.366587431374041,0.40411896036172634,0.46069304514585385,0.4818050620658482,1.0,0.36812870786542423,0.4339820523024673,0.4085310275098895,0.4662507672732364,0.43927609757232844,0.4131504039133755,0.24981717023979005,0.2185939058655882,0.45068601998041175,0.40133455418208624,0.09387911929797443,0.4486004962040814
MONA,0.43949558055553645,0.5131311177776587,0.5723129105518056,0.5096542934525834,-0.020136314646491946,0.5144590805442989,0.4871154663055444,0.29832828016621815,0.5216813168045219,0.5487833689225015,0.42525679944330125,0.4264192735186929,0.5087892929915508,0.5408831797157572,0.36812870786542423,1.0,0.5113204266304474,0.4583514422112388,0.5125409463881082,0.5011102048304812,0.4623235539430955,0.2852198314535595,0.21597509487762456,0.50040131951906,0.4875351251873102,0.10331287745430602,0.47931583901325375
QTUM,0.5847232875171441,0.6418374277919656,0.6623978250290522,0.6993199582209603,-0.05133820396216589,0.6447912717979614,0.6424119084683317,0.38459226368756755,0.7463982738142186,0.7429372088632468,0.5294462918383809,0.5722652635852151,0.6868547796132343,0.7191580590715315,0.4339820523024673,0.5113204266304474,1.0,0.5743900233994799,0.6487044079016663,0.6456357115111006,0.5968259014751728,0.2881870779659079,0.25186715488013933,0.6602100304784618,0.6570329543679614,0.12151955631652833,0.6418923350140364
RLC,0.5518166892998964,0.6010929004896077,0.5963361487223047,0.5853030558909433,-0.04426332867654044,0.6078900870283276,0.5760887345893475,0.34437281933061836,0.5820223651740287,0.6502021402424495,0.48198859565038693,0.5398063784222941,0.6159976179543478,0.6481777119140866,0.4085310275098895,0.4583514422112388,0.5743900233994799,1.0,0.5815922196905505,0.5666767454113589,0.5604334782182191,0.2660443514604187,0.236684974239753,0.5594010147411478,0.5213985340129957,0.11996737554744408,0.5772098462020903
SC,0.5904729780820146,0.6862948620120494,0.672834266456842,0.6724934513545986,-0.05087867112369459,0.6526787999474007,0.758146263100982,0.5272684696949445,0.6449043987203714,0.6834387431628965,0.5095931636147821,0.566903967611563,0.6751559684985902,0.7038011975474879,0.4662507672732364,0.5125409463881082,0.6487044079016663,0.5815922196905505,1.0,0.6343158893536623,0.6024490394920182,0.29817003015717497,0.2443181829056013,0.6537994727344755,0.5883607607158133,0.11207313724555268,0.6474255510653533
STEEM,0.5650650104724961,0.7084546569447374,0.6285907564364763,0.6355163970798181,-0.04360864064285548,0.624147584608941,0.5829139154305432,0.3463177646067806,0.6227625491575788,0.6591563413959608,0.5174855471998817,0.5314415723613236,0.6861474992611364,0.7027807293013251,0.43927609757232844,0.5011102048304812,0.6456357115111006,0.5666767454113589,0.6343158893536623,1.0,0.576184207961674,0.2520559928331271,0.249182397057503,0.6400659407123591,0.5637045056020138,0.10417499272752628,0.6040755243189876
SYS,0.5568862460830427,0.6163277004516187,0.6133851484622864,0.586651148641327,-0.08789338091698325,0.5916496183592943,0.5905265239358936,0.3322861817867559,0.590692943249565,0.6360896328527841,0.47902225239591745,0.4989698527111279,0.6073248940120206,0.6334497078096735,0.4131504039133755,0.4623235539430955,0.5968259014751728,0.5604334782182191,0.6024490394920182,0.576184207961674,1.0,0.25617189877982405,0.22015902025975567,0.5681375511165156,0.5197117573690706,0.11019475086885622,0.5923660314516062
USDT,0.26977071851778445,0.2755429770017247,0.33950306249710577,0.2880196421657076,0.008170462011092679,0.2985078705069399,0.2942254717479707,0.15657635479605325,0.2630688438621788,0.31135673715239176,0.22684466076358334,0.2689362992828998,0.2957895033244612,0.27813234936932396,0.24981717023979005,0.2852198314535595,0.2881870779659079,0.2660443514604187,0.29817003015717497,0.2520559928331271,0.25617189877982405,1.0,0.1193953583792864,0.24817507197364266,0.2214156138028815,0.1312893668564182,0.3072289160068349
VERI,0.22958734663573432,0.28663269907348016,0.3078831186939926,0.389164905167611,-0.007906421603453043,0.25726301654500067,0.2618865953724339,0.17793411213914145,0.2589458697778838,0.32950170600900736,0.21879145420312637,0.2577859245625934,0.26260562088849965,0.27827438979751284,0.2185939058655882,0.21597509487762456,0.25186715488013933,0.236684974239753,0.2443181829056013,0.249182397057503,0.22015902025975567,0.1193953583792864,1.0,0.27077160065187417,0.26054843338340306,0.12046444870319642,0.24121272958814255
XEM,0.5760043827136898,0.6523600566946722,0.6170120460528525,0.6505617634062907,-0.020244090708909094,0.6308665641934166,0.6286629226722356,0.36858382516869037,0.6242379870654728,0.6936719548035374,0.5046170008007751,0.5560699665450517,0.6336166495417496,0.6893526294222323,0.45068601998041175,0.50040131951906,0.6602100304784618,0.5594010147411478,0.6537994727344755,0.6400659407123591,0.5681375511165156,0.24817507197364266,0.27077160065187417,1.0,0.622333411270269,0.11141966338960747,0.605301590901523
XRP,0.513233553303956,0.560547416221026,0.591514868259374,0.6437185867223035,-0.039591333305455265,0.5528021116011766,0.5756434362259717,0.3728421643577587,0.6141629677791581,0.6666557065379333,0.47540144843162074,0.5116772589997083,0.5929230058217958,0.6091070735076511,0.40133455418208624,0.4875351251873102,0.6570329543679614,0.5213985340129957,0.5883607607158133,0.5637045056020138,0.5197117573690706,0.2214156138028815,0.26054843338340306,0.622333411270269,1.0,0.09834779725025872,0.5803891987921509
XWC,0.12858859475392906,0.13468240656834238,0.14275583080727308,0.13360772797441253,0.0011056618690946543,0.12608381010235736,0.11604099227032515,0.06941072848911772,0.11402493766062255,0.11995580131452303,0.09903110814850889,0.11053842569596276,0.10888835161466506,0.11828925182232361,0.09387911929797443,0.10331287745430602,0.12151955631652833,0.11996737554744408,0.11207313724555268,0.10417499272752628,0.11019475086885622,0.1312893668564182,0.12046444870319642,0.11141966338960747,0.09834779725025872,1.0,0.10363729087890283
ZEN,0.5902998373131604,0.6274689792842509,0.6385381575765839,0.6309616492980336,-0.06368324026965595,0.6317387519198758,0.6450732582808689,0.41178057482705505,0.648753438676954,0.6912237757794981,0.5330081864708438,0.5438609701311179,0.63953947932164,0.6738743037627803,0.4486004962040814,0.47931583901325375,0.6418923350140364,0.5772098462020903,0.6474255510653533,0.6040755243189876,0.5923660314516062,0.3072289160068349,0.24121272958814255,0.605301590901523,0.5803891987921509,0.10363729087890283,1.0
