TIMESTAMP,GHOST_OPEN_PRICE_USD,GHOST_HIGH_PRICE_USD,GHOST_LOW_PRICE_USD,GHOST_CLOSE_PRICE_USD,GHOST_VOLUME_USD,GHOST_DIVIDENDS_USD,GHOST_STOCK_SPLITS_USD
2020-05-26 00:00:00+00:00,0.14036400616168976,1.0914510488510132,0.14036400616168976,0.9085010290145874,491,0.0,0.0
2020-05-27 00:00:00+00:00,0.9085010290145874,1.2631540298461914,0.7184600234031677,0.96418297290802,69800,0.0,0.0
2020-05-28 00:00:00+00:00,0.9471390247344971,1.0500860214233398,0.8340380191802979,0.900272011756897,90643,0.0,0.0
2020-05-29 00:00:00+00:00,0.900862991809845,1.0654109716415405,0.825107991695404,0.8928300142288208,118196,0.0,0.0
2020-05-30 00:00:00+00:00,0.892907977104187,1.031000018119812,0.8089320063591003,0.8796049952507019,357325,0.0,0.0
2020-05-31 00:00:00+00:00,0.879718005657196,1.0985289812088013,0.17707499861717224,0.7401769757270813,293809,0.0,0.0
2020-06-01 00:00:00+00:00,0.7467190027236938,0.8877710103988647,0.5971840023994446,0.8527050018310547,327844,0.0,0.0
2020-06-02 00:00:00+00:00,0.8776230216026306,1.0480760335922241,0.7205510139465332,0.7597280144691467,318093,0.0,0.0
2020-06-03 00:00:00+00:00,0.7597280144691467,0.9987180233001709,0.7242649793624878,0.7771700024604797,268305,0.0,0.0
2020-06-04 00:00:00+00:00,0.777724027633667,0.8298699855804443,0.750997006893158,0.8286460041999817,328792,0.0,0.0
2020-06-05 00:00:00+00:00,0.8286460041999817,1.0039650201797485,0.7745739817619324,0.8455700278282166,357248,0.0,0.0
2020-06-06 00:00:00+00:00,0.84266597032547,0.8852890133857727,0.7605699896812439,0.8345999717712402,373274,0.0,0.0
2020-06-07 00:00:00+00:00,0.8345999717712402,1.9527349472045898,0.7725319862365723,1.9527349472045898,1234810,0.0,0.0
2020-06-08 00:00:00+00:00,1.9314810037612915,2.142436981201172,1.5075709819793701,1.8792870044708252,1624351,0.0,0.0
2020-06-09 00:00:00+00:00,1.8794399499893188,2.0667500495910645,1.6069320440292358,1.785830020904541,1207237,0.0,0.0
2020-06-10 00:00:00+00:00,1.786044955253601,1.847404956817627,1.5852789878845215,1.794469952583313,1199055,0.0,0.0
2020-06-11 00:00:00+00:00,1.7954699993133545,1.8615310192108154,1.212419033050537,1.2312920093536377,884537,0.0,0.0
2020-06-12 00:00:00+00:00,1.2276469469070435,1.597525954246521,1.2164440155029297,1.5898350477218628,838328,0.0,0.0
2020-06-13 00:00:00+00:00,1.412546992301941,1.696660041809082,1.3654179573059082,1.6257380247116089,815778,0.0,0.0
2020-06-14 00:00:00+00:00,1.6056289672851562,1.8342080116271973,1.558081030845642,1.6469780206680298,804881,0.0,0.0
2020-06-15 00:00:00+00:00,1.6463899612426758,1.8428800106048584,1.5294500589370728,1.6792290210723877,924513,0.0,0.0
2020-06-16 00:00:00+00:00,1.6832749843597412,1.780521035194397,1.6127320528030396,1.6978909969329834,793081,0.0,0.0
2020-06-17 00:00:00+00:00,1.6991139650344849,1.7362079620361328,1.4639519453048706,1.619650959968567,726134,0.0,0.0
2020-06-18 00:00:00+00:00,1.5425150394439697,1.6298140287399292,1.36968994140625,1.4903199672698975,732734,0.0,0.0
2020-06-19 00:00:00+00:00,1.5351849794387817,1.63332998752594,1.302860975265503,1.4066400527954102,741728,0.0,0.0
2020-06-20 00:00:00+00:00,1.405711054801941,1.4798580408096313,1.2347209453582764,1.4790329933166504,787885,0.0,0.0
2020-06-21 00:00:00+00:00,1.47736394405365,1.5231280326843262,1.2475500106811523,1.4080790281295776,667316,0.0,0.0
2020-06-22 00:00:00+00:00,1.4084049463272095,1.7939189672470093,1.172690987586975,1.416111946105957,1018410,0.0,0.0
2020-06-23 00:00:00+00:00,1.483652949333191,1.5336819887161255,1.150758981704712,1.3102790117263794,666017,0.0,0.0
2020-06-24 00:00:00+00:00,1.3103259801864624,1.4312280416488647,1.1406190395355225,1.3024150133132935,623603,0.0,0.0
2020-06-25 00:00:00+00:00,1.3040000200271606,1.3125020265579224,1.1900360584259033,1.3082250356674194,547159,0.0,0.0
2020-06-26 00:00:00+00:00,1.3078889846801758,1.382220983505249,1.2281490564346313,1.26277494430542,577953,0.0,0.0
2020-06-27 00:00:00+00:00,1.262591004371643,1.3009719848632812,1.166458010673523,1.2447810173034668,571006,0.0,0.0
2020-06-28 00:00:00+00:00,1.2447810173034668,1.3949370384216309,1.1699399948120117,1.3918639421463013,590044,0.0,0.0
2020-06-29 00:00:00+00:00,1.3918639421463013,1.5022050142288208,1.290431022644043,1.3817880153656006,625605,0.0,0.0
2020-06-30 00:00:00+00:00,1.4142320156097412,1.4762860536575317,1.3086440563201904,1.4477269649505615,597900,0.0,0.0
