TIMESTAMP,QUBY_OPEN_PRICE_USD,QUBY_HIGH_PRICE_USD,QUBY_LOW_PRICE_USD,QUBY_CLOSE_PRICE_USD,QUBY_VOLUME_USD,QUBY_DIVIDENDS_USD,QUBY_STOCK_SPLITS_USD
2024-07-01 00:00:00+00:00,0.012632000260055065,0.01596900075674057,0.010955999605357647,0.014088000170886517,70388,0.0,0.0
2024-07-02 00:00:00+00:00,0.014088000170886517,0.014088000170886517,0.010352999903261662,0.010592999868094921,60263,0.0,0.0
2024-07-03 00:00:00+00:00,0.010592999868094921,0.01095299981534481,0.007104999851435423,0.007590999826788902,78987,0.0,0.0
2024-07-04 00:00:00+00:00,0.007590999826788902,0.008125999942421913,0.006219999864697456,0.008125999942421913,29153,0.0,0.0
2024-07-05 00:00:00+00:00,0.008125999942421913,0.008125999942421913,0.005628000013530254,0.005927000194787979,28964,0.0,0.0
2024-07-06 00:00:00+00:00,0.005927000194787979,0.00725199980661273,0.005735000129789114,0.007166000083088875,39702,0.0,0.0
2024-07-07 00:00:00+00:00,0.007166000083088875,0.007313999813050032,0.005497999954968691,0.005497999954968691,37641,0.0,0.0
2024-07-08 00:00:00+00:00,0.005497999954968691,0.005561999976634979,0.004908999893814325,0.005297999829053879,7538,0.0,0.0
2024-07-09 00:00:00+00:00,0.005297999829053879,0.006694999989122152,0.005297999829053879,0.006093999836593866,19477,0.0,0.0
2024-07-10 00:00:00+00:00,0.006093999836593866,0.015289999544620514,0.006060999818146229,0.006988000124692917,177940,0.0,0.0
2024-07-11 00:00:00+00:00,0.006988000124692917,0.007654000073671341,0.006827999837696552,0.006878000218421221,24900,0.0,0.0
2024-07-12 00:00:00+00:00,0.006878000218421221,0.007060000207275152,0.005559000186622143,0.006451999768614769,19630,0.0,0.0
2024-07-13 00:00:00+00:00,0.006451999768614769,0.007027999963611364,0.005795000120997429,0.005886999890208244,30477,0.0,0.0
2024-07-14 00:00:00+00:00,0.005886999890208244,0.006099000107496977,0.005530000198632479,0.005530000198632479,15322,0.0,0.0
2024-07-15 00:00:00+00:00,0.005530000198632479,0.007486999966204166,0.005520999897271395,0.0071470001712441444,35422,0.0,0.0
2024-07-16 00:00:00+00:00,0.0071470001712441444,0.008566999807953835,0.006852000020444393,0.007282000035047531,34668,0.0,0.0
2024-07-17 00:00:00+00:00,0.007282000035047531,0.007282000035047531,0.00597799988463521,0.006002000067383051,11884,0.0,0.0
2024-07-18 00:00:00+00:00,0.006002000067383051,0.006717999931424856,0.005253999959677458,0.005253999959677458,25312,0.0,0.0
2024-07-19 00:00:00+00:00,0.005253999959677458,0.005450999829918146,0.004178000148385763,0.00418699998408556,33986,0.0,0.0
2024-07-20 00:00:00+00:00,0.00418699998408556,0.004567000083625317,0.003703000023961067,0.003703000023961067,22802,0.0,0.0
2024-07-21 00:00:00+00:00,0.003703000023961067,0.004980000201612711,0.003703000023961067,0.004736999981105328,20676,0.0,0.0
2024-07-22 00:00:00+00:00,0.004736999981105328,0.0056059998460114,0.004736999981105328,0.005171999800950289,13782,0.0,0.0
2024-07-23 00:00:00+00:00,0.005171999800950289,0.005171999800950289,0.004757999908179045,0.004788000136613846,3755,0.0,0.0
2024-07-24 00:00:00+00:00,0.004788000136613846,0.0047980002127587795,0.004226999823004007,0.004226999823004007,19429,0.0,0.0
2024-07-25 00:00:00+00:00,0.004226999823004007,0.004360000137239695,0.0037950000260025263,0.003976000007241964,9764,0.0,0.0
2024-07-26 00:00:00+00:00,0.003976000007241964,0.004108999855816364,0.00392800010740757,0.004108999855816364,2664,0.0,0.0
2024-07-27 00:00:00+00:00,0.004108999855816364,0.004133999813348055,0.0037479999009519815,0.003916999790817499,4889,0.0,0.0
2024-07-28 00:00:00+00:00,0.003916999790817499,0.003965999931097031,0.003868000116199255,0.0038739999290555716,2050,0.0,0.0
2024-07-29 00:00:00+00:00,0.0038739999290555716,0.0039610001258552074,0.003826000029221177,0.003826000029221177,2241,0.0,0.0
2024-07-30 00:00:00+00:00,0.003826000029221177,0.003826000029221177,0.002391000045463443,0.002391000045463443,23641,0.0,0.0
2024-07-31 00:00:00+00:00,0.002391000045463443,0.002962999977171421,0.0023610000498592854,0.0025510000996291637,16843,0.0,0.0
2024-08-01 00:00:00+00:00,0.0025510000996291637,0.0025510000996291637,0.0024129999801516533,0.0024129999801516533,1058,0.0,0.0
2024-08-02 00:00:00+00:00,0.0024129999801516533,0.0024129999801516533,0.0021279999054968357,0.0021279999054968357,3042,0.0,0.0
2024-08-03 00:00:00+00:00,0.0021279999054968357,0.002216000109910965,0.0020240000449121,0.002216000109910965,4901,0.0,0.0
2024-08-04 00:00:00+00:00,0.002216000109910965,0.002216000109910965,0.0018680000212043524,0.0018680000212043524,2602,0.0,0.0
2024-08-05 00:00:00+00:00,0.0018680000212043524,0.0018680000212043524,0.001598999951966107,0.001673000049777329,888,0.0,0.0
2024-08-06 00:00:00+00:00,0.001673000049777329,0.0021019999403506517,0.001673000049777329,0.00203300011344254,11483,0.0,0.0
2024-08-07 00:00:00+00:00,0.00203300011344254,0.00203300011344254,0.0016769999638199806,0.0016769999638199806,2615,0.0,0.0
2024-08-08 00:00:00+00:00,0.0016769999638199806,0.001854000031016767,0.0016570000443607569,0.001854000031016767,2703,0.0,0.0
2024-08-09 00:00:00+00:00,0.001854000031016767,0.002753000007942319,0.001854000031016767,0.0024210000410676003,11208,0.0,0.0
2024-08-10 00:00:00+00:00,0.0024210000410676003,0.0025210001040250063,0.0023529999889433384,0.0025210001040250063,3308,0.0,0.0
2024-08-11 00:00:00+00:00,0.0025210001040250063,0.0027209999971091747,0.0024840000551193953,0.0024840000551193953,3217,0.0,0.0
2024-08-12 00:00:00+00:00,0.0024840000551193953,0.002570000011473894,0.0024840000551193953,0.0025470000691711903,292,0.0,0.0
2024-08-13 00:00:00+00:00,0.0025470000691711903,0.0025470000691711903,0.0024820000398904085,0.00254100002348423,2090,0.0,0.0
2024-08-14 00:00:00+00:00,0.00254100002348423,0.0026320000179111958,0.002440999960526824,0.002440999960526824,3362,0.0,0.0
2024-08-15 00:00:00+00:00,0.002440999960526824,0.002440999960526824,0.002113000024110079,0.002113000024110079,2357,0.0,0.0
2024-08-16 00:00:00+00:00,0.002113000024110079,0.0021959999576210976,0.001969000091776252,0.002001000102609396,7550,0.0,0.0
2024-08-17 00:00:00+00:00,0.002001000102609396,0.002001000102609396,0.0019049999536946416,0.001955999992787838,4861,0.0,0.0
2024-08-18 00:00:00+00:00,0.001955999992787838,0.001993000041693449,0.001955999992787838,0.0019859999883919954,919,0.0,0.0
2024-08-19 00:00:00+00:00,0.0019859999883919954,0.002280999906361103,0.0019859999883919954,0.002280999906361103,6400,0.0,0.0
2024-08-20 00:00:00+00:00,0.00228299992159009,0.002360000042244792,0.0022609999869018793,0.0022609999869018793,767,0.0,0.0
2024-08-21 00:00:00+00:00,0.0022609999869018793,0.0022609999869018793,0.0022609999869018793,0.0022609999869018793,0,0.0,0.0
2024-08-22 00:00:00+00:00,0.0022609999869018793,0.004495000001043081,0.0022609999869018793,0.0027050001081079245,79157,0.0,0.0
2024-08-23 00:00:00+00:00,0.0027050001081079245,0.00392200006172061,0.0027050001081079245,0.003223000094294548,23683,0.0,0.0
2024-08-24 00:00:00+00:00,0.003223000094294548,0.0037360000424087048,0.0028639999218285084,0.003381999908015132,22687,0.0,0.0
2024-08-25 00:00:00+00:00,0.003381999908015132,0.00407300004735589,0.0030159999150782824,0.0036059999838471413,25925,0.0,0.0
2024-08-26 00:00:00+00:00,0.0036059999838471413,0.0036059999838471413,0.0028440000023692846,0.0028440000023692846,7832,0.0,0.0
2024-08-27 00:00:00+00:00,0.0028440000023692846,0.0028440000023692846,0.0024679999332875013,0.0024679999332875013,3579,0.0,0.0
2024-08-28 00:00:00+00:00,0.0024679999332875013,0.0024679999332875013,0.0021649999544024467,0.002251999918371439,1867,0.0,0.0
2024-08-29 00:00:00+00:00,0.002251999918371439,0.0025919999461621046,0.002251999918371439,0.002552000107243657,2139,0.0,0.0
2024-08-30 00:00:00+00:00,0.002552000107243657,0.0025649999734014273,0.002394000068306923,0.002394000068306923,1693,0.0,0.0
2024-08-31 00:00:00+00:00,0.002394000068306923,0.002394000068306923,0.0022909999825060368,0.0022909999825060368,1604,0.0,0.0
2024-09-01 00:00:00+00:00,0.0022909999825060368,0.0022909999825060368,0.002070999937132001,0.002070999937132001,1114,0.0,0.0
2024-09-02 00:00:00+00:00,0.002070999937132001,0.0021019999403506517,0.001979999942705035,0.002041999949142337,2569,0.0,0.0
2024-09-03 00:00:00+00:00,0.002041999949142337,0.002041999949142337,0.002010999945923686,0.002010999945923686,624,0.0,0.0
2024-09-04 00:00:00+00:00,0.002010999945923686,0.002010999945923686,0.0016570000443607569,0.001917000045068562,7062,0.0,0.0
