,MSE,RMSE,MAE,MAPE,R2
0,491.199731531025,22.163026226827082,18.290160689407998,0.12943479619071654,-0.4453661018476238
1,152.48036761168993,12.3482941174759,10.378795230658064,0.08003007679411053,-0.7008567849819076
2,196.69897153312124,14.02494105275032,10.896861642245158,0.06396110125034818,0.09449328047615657
3,723.8632083354399,26.90470606298162,20.46190482696,0.11482033230899705,-0.42610386161231095
4,187.88374639790865,13.707069212559944,10.956045769600001,0.06063156873101504,-0.8338667015557126
5,1112.3172905974056,33.351421118108384,26.71042440930667,0.11558592853013762,-0.8360267154775687
6,454.285791358567,21.31398112410178,15.389245595999993,0.09742097639876868,-0.9908754511512012
7,327.638771816154,18.100794784101442,13.799826609832259,0.11276775644516909,-0.2982315867769094
8,184.22324414988935,13.572886360310005,10.877912705114287,0.090334389425877,-0.543379782365152
9,71.80267959959194,8.473646180930139,7.296040433832256,0.0639904237616382,0.2822822483387707
10,83.04785358997812,9.113059507650442,7.599726160400001,0.07042576555717125,-0.2457790546531926
11,166.8585872320407,12.917375400290908,8.684280468454194,0.12203220324096926,0.10006823198161496
Mean,346.02502031273434,17.165933429007328,13.445102045150906,0.09345294321957653,-0.40363685663541976
