,MSE,RMSE,MAE,MAPE,R2
0,78349.65673079289,279.91008686861016,229.19998822647162,0.1093432827774252,-0.09222786459013821
1,58460.31519920686,241.78568030221902,217.10543356253876,0.10157937205048076,-0.7079798322733899
2,73990.3859792655,272.0117386791708,215.05444560956477,0.07121957941179022,-0.3954834126172966
3,206672.19889814666,454.61214116887226,388.3382569849166,0.11612609862762827,-0.6195176528344786
4,101053.39304178671,317.88896338468044,269.33044090359084,0.07186837374249504,0.031805516124358224
5,84989.27479263429,291.5292005831222,246.7068577513168,0.05631064943891907,-0.7948121106644741
6,63135.47267012717,251.26773105619267,200.7999886343548,0.05047776012415271,-0.23744947590680376
7,174976.84540102867,418.3023373124141,332.68654742424485,0.1172349569842453,0.12058342124908117
8,87899.88989540737,296.47915592062685,244.34539549982497,0.08565732885775422,-1.236362855488748
9,70371.7914023758,265.27682032619396,226.26257106029382,0.07765582898938578,0.07596346151141009
10,34869.20644591549,186.73298167681972,154.57323282821628,0.04990899261147586,0.18234411766283487
11,89492.48830792688,299.1529513608831,207.04281857084484,0.09854085593645424,0.2991938843185151
Mean,93688.40989705118,297.9124823866504,244.28716475468153,0.08382692329601722,-0.2811619002924275
