TIMESTAMP,JANET_OPEN_PRICE_USD,JANET_HIGH_PRICE_USD,JANET_LOW_PRICE_USD,JANET_CLOSE_PRICE_USD,JANET_VOLUME_USD,JANET_DIVIDENDS_USD,JANET_STOCK_SPLITS_USD
2024-10-22 00:00:00+00:00,0.01661200076341629,0.020274000242352486,0.009348999708890915,0.011758999899029732,14007844,0.0,0.0
2024-10-23 00:00:00+00:00,0.011758999899029732,0.01634399965405464,0.003662999952211976,0.0061969999223947525,7637445,0.0,0.0
2024-10-24 00:00:00+00:00,0.008345999754965305,0.009724999777972698,0.005324999801814556,0.005861999932676554,4935506,0.0,0.0
2024-10-25 00:00:00+00:00,0.005859000142663717,0.006515000015497208,0.002113000024110079,0.0025820001028478146,3777600,0.0,0.0
2024-10-26 00:00:00+00:00,0.002560999942943454,0.004424999933689833,0.00203699991106987,0.002102999947965145,2382168,0.0,0.0
2024-10-27 00:00:00+00:00,0.002102999947965145,0.0026140001136809587,0.0009069999796338379,0.0010379999876022339,1510471,0.0,0.0
2024-10-28 00:00:00+00:00,0.0010379999876022339,0.0013379999436438084,0.0007779999868944287,0.00092299998505041,1578363,0.0,0.0
2024-10-29 00:00:00+00:00,0.0009239999926649034,0.0012250000145286322,0.0006489999941550195,0.0008169999928213656,1548254,0.0,0.0
2024-10-30 00:00:00+00:00,0.0008169999928213656,0.0013279999839141965,0.000737000023946166,0.0008570000063627958,1537251,0.0,0.0
2024-10-31 00:00:00+00:00,0.0008559999987483025,0.0009590000263415277,0.0006939999875612557,0.0007210000185295939,961168,0.0,0.0
2024-11-01 00:00:00+00:00,0.0007239999831654131,0.0007639999967068434,0.0005910000181756914,0.0006649999995715916,1148828,0.0,0.0
2024-11-02 00:00:00+00:00,0.0006649999995715916,0.0006689999718219042,0.0005109999910928309,0.0005460000247694552,779310,0.0,0.0
2024-11-03 00:00:00+00:00,0.0005460000247694552,0.0005530000198632479,0.0003349999897181988,0.00038899999344721437,733857,0.0,0.0
2024-11-04 00:00:00+00:00,0.00038899999344721437,0.0004290000069886446,0.0003480000013951212,0.0003910000086762011,623891,0.0,0.0
2024-11-05 00:00:00+00:00,0.0003910000086762011,0.0005890000029467046,0.00038300000596791506,0.00038300000596791506,679436,0.0,0.0
2024-11-06 00:00:00+00:00,0.00038300000596791506,0.00045900000259280205,0.00033099998836405575,0.0003490000090096146,758349,0.0,0.0
2024-11-07 00:00:00+00:00,0.0003490000090096146,0.00044999999227002263,0.00033000000985339284,0.0004299999854993075,840093,0.0,0.0
2024-11-08 00:00:00+00:00,0.0004299999854993075,0.00043899999582208693,0.0003380000125616789,0.00041599999531172216,41943,0.0,0.0
2024-11-09 00:00:00+00:00,0.00041599999531172216,0.00041599999531172216,0.00028700000257231295,0.00030700000934302807,57710,0.0,0.0
2024-11-10 00:00:00+00:00,0.00030700000934302807,0.00042100000428035855,0.00030700000934302807,0.0004180000105407089,80914,0.0,0.0
2024-11-11 00:00:00+00:00,0.0004180000105407089,0.0006760000251233578,0.0003169999981764704,0.0006680000224150717,212814,0.0,0.0
2024-11-12 00:00:00+00:00,0.0006680000224150717,0.0008019999950192869,0.00044800000614486635,0.0004490000137593597,310084,0.0,0.0
2024-11-13 00:00:00+00:00,0.0004490000137593597,0.0005460000247694552,0.0004140000091865659,0.0004149999876972288,525378,0.0,0.0
2024-11-14 00:00:00+00:00,0.0004149999876972288,0.0005039999959990382,0.0003910000086762011,0.00043700000969693065,233037,0.0,0.0
2024-11-15 00:00:00+00:00,0.00043700000969693065,0.00044999999227002263,0.00036800000816583633,0.00042699999175965786,192946,0.0,0.0
2024-11-16 00:00:00+00:00,0.00042699999175965786,0.0005949999904260039,0.0004140000091865659,0.00047500000800937414,548417,0.0,0.0
2024-11-17 00:00:00+00:00,0.0004780000017490238,0.0006140000186860561,0.0004419999895617366,0.0005249999812804163,353519,0.0,0.0
2024-11-18 00:00:00+00:00,0.0005249999812804163,0.0006079999729990959,0.0004619999963324517,0.0004799999878741801,256565,0.0,0.0
2024-11-19 00:00:00+00:00,0.0004799999878741801,0.0005070000188425183,0.0003009999927598983,0.0003239999932702631,289250,0.0,0.0
2024-11-20 00:00:00+00:00,0.0003239999932702631,0.0004149999876972288,0.0003220000071451068,0.00037799999699927866,218447,0.0,0.0
2024-11-21 00:00:00+00:00,0.00037799999699927866,0.0004309999931138009,0.00036899998667649925,0.0004220000118948519,284924,0.0,0.0
2024-11-22 00:00:00+00:00,0.0004220000118948519,0.0005510000046342611,0.0004130000015720725,0.0005080000264570117,281935,0.0,0.0
2024-11-23 00:00:00+00:00,0.0005080000264570117,0.0006009999779053032,0.000387999985832721,0.0004070000140927732,278150,0.0,0.0
2024-11-24 00:00:00+00:00,0.0004070000140927732,0.00043399998685345054,0.000371000001905486,0.00037900000461377203,200767,0.0,0.0
2024-11-25 00:00:00+00:00,0.00037900000461377203,0.00039400000241585076,0.00031400000443682075,0.0003229999856557697,195928,0.0,0.0
2024-11-26 00:00:00+00:00,0.0003229999856557697,0.0003440000000409782,0.00030499999411404133,0.00031599999056197703,185278,0.0,0.0
2024-11-27 00:00:00+00:00,0.00031599999056197703,0.0003420000139158219,0.0002690000110305846,0.00029299999005161226,192634,0.0,0.0
2024-11-28 00:00:00+00:00,0.00029299999005161226,0.00029600001289509237,0.0002589999930933118,0.00026199998683296144,178677,0.0,0.0
2024-11-29 00:00:00+00:00,0.00026199998683296144,0.00029399999766610563,0.00026199998683296144,0.00028700000257231295,191214,0.0,0.0
2024-11-30 00:00:00+00:00,0.00028700000257231295,0.0003129999968223274,0.00027799999224953353,0.00030899999546818435,180476,0.0,0.0
2024-12-01 00:00:00+00:00,0.00030899999546818435,0.0003330000035930425,0.00028899998869746923,0.00031800000579096377,177243,0.0,0.0
2024-12-02 00:00:00+00:00,0.00031800000579096377,0.00031900001340545714,0.00025400001322850585,0.00026599998818710446,184588,0.0,0.0
2024-12-03 00:00:00+00:00,0.00026599998818710446,0.00027799999224953353,0.00023299999884329736,0.00025599999935366213,177763,0.0,0.0
2024-12-04 00:00:00+00:00,0.00025599999935366213,0.0002610000083222985,0.0002460000105202198,0.0002469999890308827,26487,0.0,0.0
2024-12-05 00:00:00+00:00,0.0002469999890308827,0.0002770000137388706,0.0002469999890308827,0.0002519999979995191,29720,0.0,0.0
2024-12-06 00:00:00+00:00,0.0002519999979995191,0.00030499999411404133,0.00024900000425986946,0.0002859999949578196,12430,0.0,0.0
2024-12-07 00:00:00+00:00,0.0002859999949578196,0.0003499999875202775,0.0002469999890308827,0.00029200001154094934,15171,0.0,0.0
2024-12-08 00:00:00+00:00,0.00029200001154094934,0.0003020000003743917,0.0002469999890308827,0.0002479999966453761,10871,0.0,0.0
2024-12-09 00:00:00+00:00,0.0002479999966453761,0.0002479999966453761,0.0002460000105202198,0.0002479999966453761,13173,0.0,0.0
2024-12-10 00:00:00+00:00,0.0002479999966453761,0.0002479999966453761,0.00023700000019744039,0.0002469999890308827,10920,0.0,0.0
2024-12-11 00:00:00+00:00,0.0002469999890308827,0.0002469999890308827,0.00021800000104121864,0.0002300000051036477,9882,0.0,0.0
2024-12-12 00:00:00+00:00,0.0002300000051036477,0.0002460000105202198,0.00021499999274965376,0.00023400000645779073,9440,0.0,0.0
2024-12-13 00:00:00+00:00,0.00023400000645779073,0.00023999999393709004,0.0002280000044265762,0.00023299999884329736,3842,0.0,0.0
2024-12-14 00:00:00+00:00,0.00023299999884329736,0.00025599999935366213,0.00019799999427050352,0.00022400000307243317,22879,0.0,0.0
2024-12-15 00:00:00+00:00,0.00022400000307243317,0.0002500000118743628,0.0002209999947808683,0.00023700000019744039,13444,0.0,0.0
2024-12-16 00:00:00+00:00,0.00023700000019744039,0.00024399999529123306,0.0002209999947808683,0.0002280000044265762,7608,0.0,0.0
2024-12-17 00:00:00+00:00,0.0002280000044265762,0.00023299999884329736,0.00020500000391621143,0.00021600000036414713,4656,0.0,0.0
2024-12-18 00:00:00+00:00,0.00021600000036414713,0.00021800000104121864,0.00018699999782256782,0.00019099999917671084,8256,0.0,0.0
2024-12-19 00:00:00+00:00,0.00019099999917671084,0.00019500000053085387,0.00016999999934341758,0.00017299999308306724,5221,0.0,0.0
2024-12-20 00:00:00+00:00,0.00017299999308306724,0.0001939999929163605,0.00016500000492669642,0.00017299999308306724,6366,0.0,0.0
