,MSE,RMSE,MAE,MAPE,R2
0,337.92347604745254,18.382695015896132,13.861910957866662,0.05691921967143486,0.6356580129558604
1,45.30975288812525,6.731251955477915,5.616809267225802,0.026877191217790145,0.7869569594509677
2,132.17553725950935,11.496762033699287,9.841906617935487,0.03558066627946768,0.7691437148567819
3,199.1049289675015,14.110454598187172,9.044909137733343,0.035602894022868474,0.7209241018304952
4,80.19121837070448,8.954954961958462,7.041852993548382,0.026071490869546344,0.12460451395944538
5,115.28673381532379,10.737166004832178,8.49262580066666,0.03401208842918778,0.5956874741599432
6,75.67121429893825,8.69892029501008,6.544662323354832,0.03180859723028849,0.7028673978556955
7,117.1239878050027,10.822383647099317,9.186036840387105,0.047854746967878684,0.8872770470570046
8,61.973380733383046,7.872317367420031,6.0765833734285755,0.036530154383603346,0.6414046277774068
9,122.31611154435704,11.059661457040946,7.396343319225801,0.03890784528520528,0.6059114821829488
10,113.48047153351632,10.652721320560127,8.628617338666675,0.03616612167966234,0.6675730555229501
11,214.76316457880782,14.654800052501836,12.22366789938461,0.06822181955732633,0.6531658983929847
Mean,134.60999815355183,11.18117405914029,8.662993822451995,0.03954606963285498,0.6492645238335403
