TIMESTAMP,XMT_OPEN_PRICE_USD,XMT_HIGH_PRICE_USD,XMT_LOW_PRICE_USD,XMT_CLOSE_PRICE_USD,XMT_VOLUME_USD,XMT_DIVIDENDS_USD,XMT_STOCK_SPLITS_USD
2021-11-23 00:00:00+00:00,0.5944089889526367,0.6212430000305176,0.593999981880188,0.6208789944648743,556818,0.0,0.0
2021-11-24 00:00:00+00:00,0.6208130121231079,0.6384099721908569,0.6155470013618469,0.6173830032348633,553625,0.0,0.0
2021-11-25 00:00:00+00:00,0.638077974319458,0.6589850187301636,0.6378250122070312,0.6407470107078552,737195,0.0,0.0
2021-11-26 00:00:00+00:00,0.6584969758987427,0.6597859859466553,0.6376929879188538,0.6448299884796143,878387,0.0,0.0
2021-11-27 00:00:00+00:00,0.6443859934806824,0.6574069857597351,0.6441479921340942,0.6552749872207642,525104,0.0,0.0
2021-11-28 00:00:00+00:00,0.6553369760513306,0.6648839712142944,0.6507269740104675,0.6631680130958557,362747,0.0,0.0
2021-11-29 00:00:00+00:00,0.6630859971046448,0.6713690161705017,0.6594769954681396,0.6708710193634033,360450,0.0,0.0
2021-11-30 00:00:00+00:00,0.6708030104637146,0.6764820218086243,0.6665869951248169,0.671500027179718,552378,0.0,0.0
2021-12-01 00:00:00+00:00,0.6720979809761047,0.6744710206985474,0.6631709933280945,0.6655740141868591,398178,0.0,0.0
2021-12-02 00:00:00+00:00,0.6655809879302979,0.6698939800262451,0.6625400185585022,0.6659820079803467,311796,0.0,0.0
2021-12-03 00:00:00+00:00,0.666163980960846,0.6689540147781372,0.6531590223312378,0.6578220129013062,592179,0.0,0.0
2021-12-04 00:00:00+00:00,0.6577759981155396,0.6578069925308228,0.598281979560852,0.6013969779014587,3087538,0.0,0.0
2021-12-05 00:00:00+00:00,0.601436972618103,0.6154770255088806,0.6004239916801453,0.6059020161628723,263487,0.0,0.0
2021-12-06 00:00:00+00:00,0.6060619950294495,0.6068969964981079,0.5922170281410217,0.604544997215271,426408,0.0,0.0
2021-12-07 00:00:00+00:00,0.6049360036849976,0.6190980076789856,0.6049360036849976,0.6157619953155518,222981,0.0,0.0
2021-12-08 00:00:00+00:00,0.6157569885253906,0.65973299741745,0.6123530268669128,0.6592180132865906,1733034,0.0,0.0
2021-12-09 00:00:00+00:00,0.6587039828300476,0.6598290205001831,0.6209790110588074,0.6232680082321167,1361077,0.0,0.0
2021-12-10 00:00:00+00:00,0.6233429908752441,0.6236850023269653,0.5842980146408081,0.5858680009841919,807113,0.0,0.0
2021-12-11 00:00:00+00:00,0.5857679843902588,0.5937100052833557,0.5824379920959473,0.5936400294303894,299798,0.0,0.0
2021-12-12 00:00:00+00:00,0.593563973903656,0.6003299951553345,0.5885720252990723,0.5997260212898254,201768,0.0,0.0
2021-12-13 00:00:00+00:00,0.599897027015686,0.600504994392395,0.5746859908103943,0.5746859908103943,403978,0.0,0.0
2021-12-14 00:00:00+00:00,0.5746480226516724,0.5836610198020935,0.5728070139884949,0.576291024684906,194832,0.0,0.0
2021-12-15 00:00:00+00:00,0.5762940049171448,0.5846930146217346,0.5663319826126099,0.576665997505188,539385,0.0,0.0
2021-12-16 00:00:00+00:00,0.5766339898109436,0.5869619846343994,0.5753120183944702,0.5800269842147827,167895,0.0,0.0
2021-12-17 00:00:00+00:00,0.5800589919090271,0.580452024936676,0.5687180161476135,0.5761489868164062,259178,0.0,0.0
2021-12-18 00:00:00+00:00,0.57635098695755,0.5783050060272217,0.5420240163803101,0.5468209981918335,535597,0.0,0.0
2021-12-19 00:00:00+00:00,0.546779990196228,0.5494920015335083,0.5421620011329651,0.5451040267944336,124097,0.0,0.0
2021-12-20 00:00:00+00:00,0.5449939966201782,0.54721999168396,0.5283120274543762,0.5368310213088989,348583,0.0,0.0
2021-12-21 00:00:00+00:00,0.5366050004959106,0.5900779962539673,0.5365030169487,0.587922990322113,305680,0.0,0.0
2021-12-22 00:00:00+00:00,0.5875890254974365,0.593392014503479,0.5818309783935547,0.5825899839401245,47483,0.0,0.0
2021-12-23 00:00:00+00:00,0.58269202709198,0.5959020256996155,0.5747609734535217,0.5953620076179504,341993,0.0,0.0
2021-12-24 00:00:00+00:00,0.5952669978141785,0.5967450141906738,0.5746700167655945,0.5755980014801025,605232,0.0,0.0
2021-12-25 00:00:00+00:00,0.5758879780769348,0.5840290188789368,0.5699610114097595,0.5780540108680725,31214,0.0,0.0
2021-12-26 00:00:00+00:00,0.5765900015830994,0.5785430073738098,0.564428985118866,0.5674769878387451,134402,0.0,0.0
2021-12-27 00:00:00+00:00,0.5674769878387451,0.5758209824562073,0.5612779855728149,0.5615440011024475,280714,0.0,0.0
2021-12-28 00:00:00+00:00,0.5615770220756531,0.5617619752883911,0.5476639866828918,0.5485849976539612,422957,0.0,0.0
2021-12-29 00:00:00+00:00,0.5485280156135559,0.552603006362915,0.5117539763450623,0.5156030058860779,668732,0.0,0.0
2021-12-30 00:00:00+00:00,0.5154100060462952,0.5260319709777832,0.5094649791717529,0.5259029865264893,348839,0.0,0.0
2021-12-31 00:00:00+00:00,0.5259950160980225,0.530938982963562,0.5215139985084534,0.5240709781646729,163587,0.0,0.0
2022-01-01 00:00:00+00:00,0.524042010307312,0.5285980105400085,0.5193610191345215,0.5267519950866699,55823,0.0,0.0
2022-01-02 00:00:00+00:00,0.5267519950866699,0.537319004535675,0.5201150178909302,0.5330979824066162,100148,0.0,0.0
2022-01-03 00:00:00+00:00,0.5330970287322998,0.5332480072975159,0.5187860131263733,0.5272279977798462,81895,0.0,0.0
2022-01-04 00:00:00+00:00,0.5272279977798462,0.5329310297966003,0.5188559889793396,0.5228909850120544,181393,0.0,0.0
2022-01-05 00:00:00+00:00,0.5228899717330933,0.5288879871368408,0.5089550018310547,0.5165380239486694,278012,0.0,0.0
2022-01-06 00:00:00+00:00,0.5165380239486694,0.5183809995651245,0.5044689774513245,0.516402006149292,319179,0.0,0.0
2022-01-07 00:00:00+00:00,0.5164039731025696,0.5312960147857666,0.4964680075645447,0.5091339945793152,1108941,0.0,0.0
2022-01-08 00:00:00+00:00,0.5091360211372375,0.5152909755706787,0.48163899779319763,0.4908060133457184,4359682,0.0,0.0
2022-01-09 00:00:00+00:00,0.4908060133457184,0.49891000986099243,0.4727349877357483,0.480987012386322,668817,0.0,0.0
2022-01-10 00:00:00+00:00,0.480987012386322,0.4825359880924225,0.4632520079612732,0.47548699378967285,342008,0.0,0.0
2022-01-11 00:00:00+00:00,0.47548601031303406,0.4873409867286682,0.4712829887866974,0.47660499811172485,297150,0.0,0.0
2022-01-12 00:00:00+00:00,0.476608008146286,0.4881739914417267,0.47432801127433777,0.4821450114250183,403277,0.0,0.0
2022-01-13 00:00:00+00:00,0.4821450114250183,0.4836429953575134,0.4728499948978424,0.4775960147380829,461243,0.0,0.0
2022-01-14 00:00:00+00:00,0.47759899497032166,0.48060399293899536,0.4621250033378601,0.469105988740921,173294,0.0,0.0
2022-01-15 00:00:00+00:00,0.469107985496521,0.47668299078941345,0.46178099513053894,0.471998006105423,184329,0.0,0.0
2022-01-16 00:00:00+00:00,0.4720039963722229,0.4766690135002136,0.45427998900413513,0.4556559920310974,260412,0.0,0.0
2022-01-17 00:00:00+00:00,0.4556570053100586,0.4634149968624115,0.44746801257133484,0.45655500888824463,484763,0.0,0.0
2022-01-18 00:00:00+00:00,0.45655199885368347,0.46824800968170166,0.4448150098323822,0.4654490053653717,390928,0.0,0.0
2022-01-19 00:00:00+00:00,0.4654490053653717,0.4654490053653717,0.4408870041370392,0.45121699571609497,453513,0.0,0.0
2022-01-20 00:00:00+00:00,0.4512160122394562,0.46275100111961365,0.43581199645996094,0.4367769956588745,421494,0.0,0.0
2022-01-21 00:00:00+00:00,0.4367679953575134,0.4433850049972534,0.40869998931884766,0.41142600774765015,686579,0.0,0.0
2022-01-22 00:00:00+00:00,0.41142699122428894,0.4144760072231293,0.3877759873867035,0.39111900329589844,897336,0.0,0.0
2022-01-23 00:00:00+00:00,0.39111900329589844,0.4050559997558594,0.38850998878479004,0.4005590081214905,352130,0.0,0.0
2022-01-24 00:00:00+00:00,0.4005599915981293,0.4019559919834137,0.37945398688316345,0.3943690061569214,584030,0.0,0.0
