TIMESTAMP,KTT_OPEN_PRICE_USD,KTT_HIGH_PRICE_USD,KTT_LOW_PRICE_USD,KTT_CLOSE_PRICE_USD,KTT_VOLUME_USD,KTT_DIVIDENDS_USD,KTT_STOCK_SPLITS_USD
2021-02-10 00:00:00+00:00,0.10393399745225906,0.10393600165843964,0.10068099945783615,0.10370799899101257,613562,0.0,0.0
2021-02-11 00:00:00+00:00,0.1037210002541542,0.1265140026807785,0.09663300216197968,0.12119200080633163,411357,0.0,0.0
2021-02-12 00:00:00+00:00,0.12119200080633163,0.12119200080633163,0.11007799953222275,0.11182799935340881,160442,0.0,0.0
2021-02-13 00:00:00+00:00,0.11182799935340881,0.11762399971485138,0.109655000269413,0.11019899696111679,453855,0.0,0.0
2021-02-14 00:00:00+00:00,0.11019899696111679,0.11382099986076355,0.10684800148010254,0.11246199905872345,357902,0.0,0.0
2021-02-15 00:00:00+00:00,0.11246199905872345,0.11262600123882294,0.07802700251340866,0.10160300135612488,2256439,0.0,0.0
2021-02-16 00:00:00+00:00,0.10160300135612488,0.10522100329399109,0.09481099992990494,0.10375099629163742,1750128,0.0,0.0
2021-02-17 00:00:00+00:00,0.10375099629163742,0.103752002120018,0.08053400367498398,0.08859899640083313,2061081,0.0,0.0
2021-02-18 00:00:00+00:00,0.08859699964523315,0.08903899788856506,0.08323299884796143,0.08557599782943726,408755,0.0,0.0
2021-02-19 00:00:00+00:00,0.08557599782943726,0.08578100055456161,0.034616999328136444,0.05189700052142143,628109,0.0,0.0
2021-02-20 00:00:00+00:00,0.05189700052142143,0.08268199861049652,0.049229998141527176,0.07906600087881088,869658,0.0,0.0
2021-02-21 00:00:00+00:00,0.07906600087881088,0.11392000317573547,0.07147099822759628,0.09668300300836563,857768,0.0,0.0
2021-02-22 00:00:00+00:00,0.09668300300836563,0.09965100139379501,0.08264099806547165,0.09508699923753738,420842,0.0,0.0
2021-02-23 00:00:00+00:00,0.09508699923753738,0.09896799921989441,0.08014699816703796,0.08754300326108932,199783,0.0,0.0
2021-02-24 00:00:00+00:00,0.08754300326108932,0.09473299980163574,0.08405400067567825,0.08895500004291534,147342,0.0,0.0
2021-02-25 00:00:00+00:00,0.08895500004291534,0.09296199679374695,0.0876690000295639,0.08802200108766556,66387,0.0,0.0
2021-02-26 00:00:00+00:00,0.08802299946546555,0.0893620029091835,0.07307200133800507,0.07698699831962585,85371,0.0,0.0
2021-02-27 00:00:00+00:00,0.07698699831962585,0.08169800043106079,0.07627499848604202,0.07880900055170059,26562,0.0,0.0
2021-02-28 00:00:00+00:00,0.07880900055170059,0.0799650028347969,0.07294200360774994,0.07565200328826904,74816,0.0,0.0
2021-03-01 00:00:00+00:00,0.07565200328826904,0.08021599799394608,0.07460000365972519,0.07643800228834152,110094,0.0,0.0
2021-03-02 00:00:00+00:00,0.07541699707508087,0.0786300003528595,0.07409899681806564,0.07473400235176086,48877,0.0,0.0
2021-03-03 00:00:00+00:00,0.07473199814558029,0.0763619989156723,0.07323099672794342,0.0734189972281456,69996,0.0,0.0
2021-03-04 00:00:00+00:00,0.07342900335788727,0.07814499735832214,0.07302399724721909,0.07356200367212296,85529,0.0,0.0
2021-03-05 00:00:00+00:00,0.07357600331306458,0.08121299743652344,0.06916400045156479,0.0756940022110939,306355,0.0,0.0
2021-03-06 00:00:00+00:00,0.0756940022110939,0.1063620001077652,0.0756940022110939,0.09173700213432312,265045,0.0,0.0
2021-03-07 00:00:00+00:00,0.09173700213432312,0.11522500216960907,0.09031900018453598,0.11204499751329422,285651,0.0,0.0
2021-03-08 00:00:00+00:00,0.11204499751329422,0.25376299023628235,0.11113099753856659,0.21143899857997894,694157,0.0,0.0
2021-03-09 00:00:00+00:00,0.21143899857997894,0.21998199820518494,0.14327099919319153,0.17078900337219238,718512,0.0,0.0
2021-03-10 00:00:00+00:00,0.17078900337219238,0.1720310002565384,0.1136619970202446,0.148376002907753,300887,0.0,0.0
2021-03-11 00:00:00+00:00,0.14837099611759186,0.15404999256134033,0.129271000623703,0.14858600497245789,168133,0.0,0.0
