TIMESTAMP,AO35386_OPEN_PRICE_USD,AO35386_HIGH_PRICE_USD,AO35386_LOW_PRICE_USD,AO35386_CLOSE_PRICE_USD,AO35386_VOLUME_USD,AO35386_DIVIDENDS_USD,AO35386_STOCK_SPLITS_USD
2025-03-21 00:00:00+00:00,25.061294555664062,25.451997756958008,19.548730850219727,21.038360595703125,2998044,0.0,0.0
2025-03-22 00:00:00+00:00,21.038036346435547,23.32685661315918,19.432905197143555,20.64742088317871,2748815,0.0,0.0
2025-03-23 00:00:00+00:00,20.64763832092285,20.842714309692383,19.25358009338379,19.76845932006836,2323703,0.0,0.0
2025-03-24 00:00:00+00:00,19.768600463867188,22.0352783203125,18.49818992614746,20.998512268066406,4146361,0.0,0.0
2025-03-25 00:00:00+00:00,20.998519897460938,21.30600929260254,19.06867027282715,20.151548385620117,2033263,0.0,0.0
2025-03-26 00:00:00+00:00,20.151302337646484,20.37520980834961,18.340200424194336,19.909137725830078,1968869,0.0,0.0
2025-03-27 00:00:00+00:00,19.909137725830078,21.443635940551758,18.830503463745117,19.90615463256836,1934240,0.0,0.0
2025-03-28 00:00:00+00:00,19.90615463256836,20.082807540893555,18.624353408813477,18.89232063293457,1718840,0.0,0.0
2025-03-29 00:00:00+00:00,18.892318725585938,19.370439529418945,18.215219497680664,18.329355239868164,1675309,0.0,0.0
2025-03-30 00:00:00+00:00,18.329343795776367,18.38349723815918,17.1874942779541,17.341047286987305,1490180,0.0,0.0
2025-03-31 00:00:00+00:00,17.341047286987305,17.4510498046875,16.43893051147461,17.109180450439453,1655220,0.0,0.0
2025-04-01 00:00:00+00:00,17.10917854309082,17.214885711669922,15.949094772338867,16.012693405151367,1592703,0.0,0.0
2025-04-02 00:00:00+00:00,16.012556076049805,16.169776916503906,14.682040214538574,15.266956329345703,1938141,0.0,0.0
2025-04-03 00:00:00+00:00,15.266995429992676,15.267017364501953,12.992798805236816,13.766345024108887,1848347,0.0,0.0
2025-04-04 00:00:00+00:00,13.76635456085205,14.16623306274414,12.949987411499023,13.386285781860352,1844372,0.0,0.0
2025-04-05 00:00:00+00:00,13.386284828186035,13.973669052124023,13.04471492767334,13.283235549926758,1746641,0.0,0.0
2025-04-06 00:00:00+00:00,13.283233642578125,13.954456329345703,12.90190315246582,13.056719779968262,1580484,0.0,0.0
2025-04-07 00:00:00+00:00,13.0566987991333,13.7332763671875,11.738409996032715,13.687881469726562,2016498,0.0,0.0
