TIMESTAMP,WTN20930_OPEN_PRICE_USD,WTN20930_HIGH_PRICE_USD,WTN20930_LOW_PRICE_USD,WTN20930_CLOSE_PRICE_USD,WTN20930_VOLUME_USD,WTN20930_DIVIDENDS_USD,WTN20930_STOCK_SPLITS_USD
2022-07-10 00:00:00+00:00,0.11817900091409683,0.2391130030155182,0.09172499924898148,0.11125099658966064,429830,0.0,0.0
2022-07-11 00:00:00+00:00,0.11123999953269958,0.11410800367593765,0.09143800288438797,0.09157399833202362,208975,0.0,0.0
2022-07-12 00:00:00+00:00,0.09157499670982361,0.10679399967193604,0.09034299850463867,0.09649399667978287,207085,0.0,0.0
2022-07-13 00:00:00+00:00,0.09649399667978287,0.11115899682044983,0.08862099796533585,0.10179100185632706,308346,0.0,0.0
2022-07-14 00:00:00+00:00,0.10179200023412704,0.11670500040054321,0.09014599770307541,0.09618499875068665,242467,0.0,0.0
2022-07-15 00:00:00+00:00,0.09618300199508667,0.1101519986987114,0.09078600257635117,0.09662500023841858,239564,0.0,0.0
2022-07-16 00:00:00+00:00,0.09662500023841858,0.11399000138044357,0.08343099802732468,0.10226699709892273,324081,0.0,0.0
2022-07-17 00:00:00+00:00,0.10226699709892273,0.11150500178337097,0.08286699652671814,0.10249699652194977,354061,0.0,0.0
2022-07-18 00:00:00+00:00,0.10249599814414978,0.10592299699783325,0.0826530009508133,0.0827459990978241,371528,0.0,0.0
2022-07-19 00:00:00+00:00,0.0827459990978241,0.09936600178480148,0.04718500003218651,0.07912100106477737,69358,0.0,0.0
2022-07-20 00:00:00+00:00,0.07912500202655792,0.11333300173282623,0.061365000903606415,0.09702000021934509,263074,0.0,0.0
2022-07-21 00:00:00+00:00,0.09702099859714508,0.10445699840784073,0.06463699787855148,0.06463699787855148,325897,0.0,0.0
2022-07-22 00:00:00+00:00,0.0646359995007515,0.10636699944734573,0.06356299668550491,0.0718889981508255,1223837,0.0,0.0
2022-07-23 00:00:00+00:00,0.0718889981508255,0.07722300291061401,0.06968999654054642,0.07268200069665909,1355550,0.0,0.0
2022-07-24 00:00:00+00:00,0.07268200069665909,0.07392600178718567,0.07104700058698654,0.0724639967083931,1232257,0.0,0.0
2022-07-25 00:00:00+00:00,0.0724639967083931,0.09145399928092957,0.07042499631643295,0.07311999797821045,973635,0.0,0.0
2022-07-26 00:00:00+00:00,0.07311999797821045,0.07382100075483322,0.06711599975824356,0.07091499865055084,1039677,0.0,0.0
2022-07-27 00:00:00+00:00,0.07091499865055084,0.07267700135707855,0.0688449963927269,0.06934099644422531,1099821,0.0,0.0
2022-07-28 00:00:00+00:00,0.06934099644422531,0.07113700360059738,0.06754299998283386,0.06810799986124039,920954,0.0,0.0
2022-07-29 00:00:00+00:00,0.06810799986124039,0.0683249980211258,0.06269600242376328,0.06269600242376328,919566,0.0,0.0
2022-07-30 00:00:00+00:00,0.06269600242376328,0.06818000227212906,0.06199299916625023,0.06736999750137329,870914,0.0,0.0
2022-07-31 00:00:00+00:00,0.06736800074577332,0.06885399669408798,0.060832999646663666,0.06289400160312653,836227,0.0,0.0
