TIMESTAMP,XTO_CLOSE_PRICE_USD,XTO_OPEN_PRICE_USD,XTO_HIGH_PRICE_USD,XTO_LOW_PRICE_USD
2018-10-18,0.21057,0.21427,0.21561,0.20912
2018-10-19,0.27737,0.21057,0.28081,0.21008
2018-10-20,0.24232,0.27739,0.27739,0.24044
2018-10-21,0.2376,0.24236,0.24487,0.23548
2018-10-22,0.2601,0.2377,0.2601,0.22741
2018-10-23,0.32092,0.2601,0.3226,0.25983
2018-10-24,0.3277,0.32092,0.35763,0.32088
2018-10-25,0.32771,0.3277,0.33148,0.32768
2018-10-26,0.32788,0.32771,0.33066,0.32702
2018-10-27,0.32647,0.32788,0.329,0.32538
2018-10-28,0.32704,0.32647,0.32742,0.32427
2018-10-29,0.31263,0.32704,0.33542,0.31149
2018-10-30,0.34606,0.31263,0.3767,0.31263
2018-10-31,0.34411,0.34606,0.34636,0.33775
2018-11-01,0.33525,0.34411,0.34543,0.33414
2018-11-02,0.31553,0.33525,0.33813,0.31379
2018-11-03,0.31361,0.31553,0.31579,0.31087
2018-11-04,0.31839,0.31361,0.31958,0.31225
2018-11-05,0.25004,0.31839,0.31888,0.24947
2018-11-06,0.21204,0.25004,0.2506,0.21005
2018-11-07,0.20986,0.21204,0.21503,0.20755
2018-11-08,0.21454,0.20987,0.21566,0.20782
2018-11-09,0.20204,0.21454,0.2153,0.20121
2018-11-10,0.20239,0.20204,0.20335,0.20186
2018-11-11,0.2051,0.20239,0.20849,0.20088
2018-11-12,0.20463,0.20477,0.20573,0.20373
2018-11-13,0.22199,0.20463,0.22312,0.20325
2018-11-14,0.18034,0.2218,0.25825,0.17482
2018-11-15,0.17652,0.18149,0.1817,0.16706
2018-11-16,0.18323,0.17652,0.1877,0.17361
2018-11-17,0.17085,0.18323,0.18323,0.17051
2018-11-18,0.17762,0.17085,0.17762,0.16604
2018-11-19,0.16105,0.17762,0.17923,0.15534
2018-11-20,0.15842,0.16105,0.17084,0.15051
2018-11-21,0.16889,0.15882,0.18608,0.15294
2018-11-22,0.14933,0.16868,0.18352,0.14933
2018-11-23,0.18522,0.14851,0.18704,0.14454
2018-11-24,0.14842,0.18522,0.18909,0.13679
2018-11-25,0.155,0.14842,0.15859,0.13829
2018-11-26,0.14563,0.15441,0.15842,0.14034
2018-11-27,0.14668,0.14563,0.14888,0.14021
2018-11-28,0.1626,0.14668,0.16731,0.14668
2018-11-29,0.16281,0.1626,0.16872,0.15793
2018-11-30,0.15248,0.16324,0.16453,0.14977
2018-12-01,0.16021,0.15248,0.16383,0.15026
2018-12-02,0.15707,0.16021,0.16437,0.15584
2018-12-03,0.14737,0.15757,0.15777,0.145
2018-12-04,0.15036,0.14721,0.15609,0.14385
2018-12-05,0.14223,0.15057,0.15093,0.14164
2018-12-06,0.13367,0.14238,0.14786,0.13276
2018-12-07,0.1306,0.13332,0.13593,0.12397
2018-12-08,0.13239,0.13065,0.13808,0.12524
2018-12-09,0.13766,0.13238,0.14262,0.13099
2018-12-10,0.1331,0.13752,0.1397,0.13125
2018-12-11,0.12984,0.13307,0.13403,0.12823
2018-12-12,0.13356,0.12941,0.13614,0.12898
2018-12-13,0.12655,0.13351,0.1338,0.12571
2018-12-14,0.1239,0.12666,0.12788,0.12183
2018-12-15,0.12412,0.12393,0.12534,0.1215
2018-12-16,0.12461,0.12405,0.12754,0.12375
2018-12-17,0.13689,0.12462,0.13987,0.12404
2018-12-18,0.14271,0.13694,0.1434,0.13405
2018-12-19,0.14387,0.14286,0.15252,0.14204
2018-12-20,0.15914,0.14366,0.16221,0.14281
2018-12-21,0.14998,0.15903,0.16192,0.14747
2018-12-22,0.15579,0.15015,0.15657,0.14801
2018-12-23,0.15372,0.15614,0.15897,0.15246
2018-12-24,0.15652,0.15374,0.16554,0.15374
2018-12-25,0.14747,0.15635,0.15677,0.14426
2018-12-26,0.14839,0.14763,0.15066,0.14395
2018-12-27,0.14023,0.14839,0.14961,0.13926
2018-12-28,0.15243,0.14023,0.15423,0.13959
2018-12-29,0.14661,0.15243,0.15436,0.14606
2018-12-30,0.15001,0.14677,0.15064,0.14521
2018-12-31,0.14464,0.15021,0.1504,0.1428
2019-01-01,0.14946,0.14473,0.15032,0.14308
2019-01-02,0.15293,0.14983,0.15377,0.14802
2019-01-03,0.14804,0.15289,0.15312,0.14738
2019-01-04,0.14942,0.14814,0.1505,0.14574
2019-01-05,0.14771,0.14934,0.15159,0.14744
2019-01-06,0.15752,0.14769,0.2954,0.14682
2019-01-07,0.15534,0.15748,0.15847,0.15402
2019-01-08,0.15479,0.15534,0.15889,0.15326
2019-01-09,0.15419,0.15483,0.15712,0.1524
2019-01-10,0.1402,0.15418,0.15618,0.13923
2019-01-11,0.14027,0.1402,0.1423,0.13845
2019-01-12,0.1398,0.14031,0.14099,0.1386
2019-01-13,0.13563,0.1398,0.14042,0.13488
2019-01-14,0.14156,0.13562,0.14338,0.13518
2019-01-15,0.13806,0.14157,0.14252,0.1372
2019-01-16,0.13863,0.13794,0.14098,0.13755
2019-01-17,0.14048,0.13891,0.14056,0.13669
2019-01-18,0.1388,0.1405,0.14061,0.13797
2019-01-19,0.14216,0.1388,0.14534,0.13873
2019-01-20,0.13541,0.14209,0.14334,0.13396
2019-01-21,0.13522,0.1355,0.13616,0.13416
2019-01-22,0.13741,0.13516,0.13882,0.13223
2019-01-23,0.13669,0.13741,0.13865,0.13564
2019-01-24,0.13791,0.13673,0.1385,0.13555
2019-01-25,0.13703,0.13794,0.13833,0.13576
2019-01-26,0.13718,0.13703,0.14092,0.13688
2019-01-27,0.13583,0.1371,0.13754,0.13381
2019-01-28,0.1322,0.13574,0.13585,0.13052
2019-01-29,0.13133,0.1322,0.13263,0.12925
2019-01-30,0.13328,0.13133,0.13391,0.13035
2019-01-31,0.13226,0.13328,0.1347,0.13149
2019-02-01,0.13359,0.13235,0.13422,0.13088
2019-02-02,0.13439,0.13348,0.13488,0.13219
2019-02-03,0.13223,0.13459,0.13468,0.13107
2019-02-04,0.1318,0.13223,0.13289,0.13123
2019-02-05,0.13262,0.1318,0.13277,0.13125
2019-02-06,0.13035,0.13265,0.13295,0.12926
2019-02-07,0.12975,0.13035,0.13073,0.12956
2019-02-08,0.14062,0.12984,0.14325,0.12944
2019-02-09,0.1404,0.14062,0.14116,0.13948
2019-02-10,0.14149,0.1404,0.14152,0.13849
2019-02-11,0.139,0.14151,0.14158,0.13882
2019-02-12,0.13949,0.13901,0.14061,0.13765
2019-02-13,0.13854,0.13953,0.14105,0.13784
2019-02-14,0.1381,0.13843,0.139,0.13755
2019-02-15,0.13836,0.13799,0.14033,0.13763
2019-02-16,0.13882,0.13858,0.14059,0.13835
2019-02-17,0.14106,0.13882,0.14286,0.13854
2019-02-18,0.15025,0.14103,0.15138,0.14063
2019-02-19,0.15072,0.1502,0.15411,0.1489
2019-02-20,0.15333,0.15055,0.15356,0.14983
2019-02-21,0.15142,0.1531,0.15563,0.15014
2019-02-22,0.15349,0.1514,0.15383,0.15072
2019-02-23,0.15905,0.15324,0.16067,0.1516
2019-02-24,0.14473,0.15905,0.1617,0.14397
2019-02-25,0.14816,0.14468,0.1497,0.14464
2019-02-26,0.1472,0.14801,0.14855,0.14628
2019-02-27,0.1473,0.14712,0.14855,0.14246
2019-02-28,0.14709,0.14734,0.15055,0.14668
2019-03-01,0.1479,0.14701,0.14907,0.147
2019-03-02,0.14776,0.14783,0.14816,0.14561
2019-03-03,0.14668,0.14776,0.14815,0.14576
2019-03-04,0.14349,0.14669,0.14754,0.14226
2019-03-05,0.14915,0.14349,0.14979,0.14297
2019-03-06,0.14921,0.14921,0.15018,0.14768
2019-03-07,0.14971,0.14921,0.1508,0.1486
2019-03-08,0.1488,0.1497,0.15179,0.14636
2019-03-09,0.15162,0.1488,0.15274,0.14855
2019-03-10,0.15102,0.15169,0.15169,0.14971
2019-03-11,0.14922,0.15097,0.15139,0.14806
2019-03-12,0.1493,0.14912,0.15026,0.14712
2019-03-13,0.14907,0.14934,0.14993,0.14822
2019-03-14,0.14915,0.14901,0.15104,0.14681
2019-03-15,0.15116,0.1491,0.15145,0.1491
2019-03-16,0.15443,0.15116,0.1568,0.15116
2019-03-17,0.15364,0.15436,0.15437,0.1526
2019-03-18,0.15382,0.15364,0.15552,0.15247
2019-03-19,0.1551,0.15382,0.15549,0.15318
2019-03-20,0.15584,0.15498,0.15618,0.15379
2019-03-21,0.15273,0.15584,0.15655,0.15126
2019-03-22,0.15288,0.15273,0.15365,0.15236
2019-03-23,0.15342,0.15274,0.15392,0.1524
2019-03-24,0.15261,0.15342,0.15342,0.15154
2019-03-25,0.14991,0.15261,0.15292,0.14877
2019-03-26,0.15072,0.14999,0.15085,0.14919
2019-03-27,0.15491,0.15077,0.15518,0.15027
2019-03-28,0.15453,0.15491,0.15497,0.15359
2019-03-29,0.1578,0.15453,0.15811,0.15426
2019-03-30,0.15727,0.1578,0.15897,0.15579
2019-03-31,0.15737,0.15727,0.15788,0.15683
2019-04-01,0.15855,0.15737,0.15937,0.15586
2019-04-02,0.18622,0.15847,0.1917,0.1582
2019-04-03,0.188,0.18592,0.20111,0.18315
2019-04-04,0.18634,0.18798,0.19254,0.18253
2019-04-05,0.19198,0.18678,0.19325,0.18627
2019-04-06,0.19183,0.19194,0.19924,0.1876
2019-04-07,0.19807,0.19224,0.20014,0.19165
2019-04-08,0.2009,0.19782,0.20243,0.19446
2019-04-09,0.19692,0.20059,0.20059,0.19532
2019-04-10,0.20076,0.19677,0.20696,0.19637
2019-04-11,0.19137,0.20076,0.20162,0.18898
2019-04-12,0.19321,0.19114,0.19367,0.18703
2019-04-13,0.1929,0.19311,0.19473,0.19165
2019-04-14,0.19614,0.19271,0.19679,0.1909
2019-04-15,0.19077,0.1961,0.197,0.18824
2019-04-16,0.19776,0.18994,0.19846,0.18994
2019-04-17,0.19841,0.19768,0.20008,0.19693
2019-04-18,0.20053,0.19841,0.2016,0.1984
2019-04-19,0.20081,0.20056,0.2026,0.19725
2019-04-20,0.20164,0.20066,0.20392,0.19958
2019-04-21,0.20096,0.20164,0.20263,0.19843
2019-04-22,0.20458,0.20089,0.20608,0.19924
2019-04-23,0.20991,0.20458,0.21315,0.20345
2019-04-24,0.20679,0.20942,0.21363,0.20427
2019-04-25,0.19715,0.20678,0.20976,0.19177
2019-04-26,0.20431,0.19674,0.2079,0.19539
2019-04-27,0.2041,0.20431,0.20605,0.20211
2019-04-28,0.20734,0.20397,0.20927,0.20397
2019-04-29,0.20693,0.20708,0.20832,0.203
2019-04-30,0.21138,0.20693,0.21191,0.20598
2019-05-01,0.21257,0.21144,0.21342,0.21089
2019-05-02,0.21684,0.21257,0.21841,0.21215
2019-05-03,0.22715,0.21684,0.23203,0.21588
2019-05-04,0.23029,0.22717,0.23264,0.22188
2019-05-05,0.22845,0.23027,0.23052,0.2249
2019-05-06,0.22769,0.22814,0.23032,0.22322
2019-05-07,0.23086,0.22765,0.23751,0.22765
2019-05-08,0.23413,0.23033,0.23484,0.22746
2019-05-09,0.2364,0.23458,0.23911,0.23278
2019-05-10,0.24313,0.23635,0.24611,0.23459
2019-05-11,0.27099,0.24313,0.27452,0.24313
2019-05-12,0.26365,0.26948,0.28122,0.25904
2019-05-13,0.29342,0.2635,0.30385,0.25997
2019-05-14,0.30037,0.29328,0.30941,0.28906
2019-05-15,0.30737,0.30059,0.30964,0.29653
2019-05-16,0.29688,0.30724,0.31414,0.29075
2019-05-17,0.28056,0.29681,0.29869,0.26571
2019-05-18,0.27422,0.27999,0.28323,0.27256
2019-05-19,0.30923,0.27414,0.31225,0.27384
2019-05-20,0.30143,0.309,0.30908,0.28734
2019-05-21,0.30011,0.30167,0.30533,0.29542
2019-05-22,0.288,0.29944,0.30276,0.28353
2019-05-23,0.29714,0.28732,0.3004,0.28253
2019-05-24,0.30184,0.29751,0.30807,0.29459
2019-05-25,0.30417,0.30189,0.30717,0.30021
2019-05-26,0.32961,0.30415,0.33286,0.29793
2019-05-27,0.33213,0.32984,0.33799,0.32749
2019-05-28,0.3301,0.33251,0.33395,0.32287
2019-05-29,0.32786,0.32995,0.33196,0.3206
2019-05-30,0.31227,0.32778,0.34362,0.30398
2019-05-31,0.32221,0.31227,0.32285,0.30637
2019-06-01,0.32265,0.32218,0.32569,0.31916
2019-06-02,0.33001,0.32274,0.33283,0.32268
2019-06-03,0.30699,0.33001,0.33001,0.30398
2019-06-04,0.29075,0.30553,0.30553,0.28412
2019-06-05,0.29413,0.29048,0.29933,0.28708
2019-06-06,0.29475,0.2933,0.29711,0.2815
2019-06-07,0.30244,0.29482,0.30674,0.2934
2019-06-08,0.29933,0.30174,0.30452,0.29461
2019-06-09,0.28835,0.29923,0.30059,0.28329
2019-06-10,0.30283,0.28783,0.30373,0.28412
2019-06-11,0.29843,0.30283,0.30393,0.29181
2019-06-12,0.3086,0.29855,0.31109,0.29539
2019-06-13,0.3106,0.30865,0.31464,0.30442
2019-06-14,0.32815,0.31065,0.32903,0.30862
2019-06-15,0.3341,0.32809,0.33529,0.32515
2019-06-16,0.33966,0.3344,0.35455,0.33234
2019-06-17,0.35286,0.33932,0.35836,0.33932
2019-06-18,0.3434,0.35316,0.35386,0.33802
2019-06-19,0.35139,0.34337,0.3525,0.34218
2019-06-20,0.36106,0.35139,0.36325,0.34895
2019-06-21,0.38609,0.36089,0.38609,0.36089
2019-06-22,0.40624,0.38653,0.42266,0.38149
2019-06-23,0.41227,0.40585,0.42924,0.39992
2019-06-24,0.41738,0.41191,0.42026,0.39877
2019-06-25,0.44356,0.41798,0.44471,0.41747
2019-06-26,0.49573,0.4434,0.52708,0.44231
2019-06-27,0.42734,0.49418,0.50855,0.39772
2019-06-28,0.46965,0.42797,0.47112,0.41646
2019-06-29,0.44931,0.4693,0.46971,0.43507
2019-06-30,0.4076,0.4491,0.45987,0.40694
2019-07-01,0.40106,0.40954,0.42556,0.37931
2019-07-02,0.40866,0.40119,0.41254,0.36782
2019-07-03,0.4513,0.40946,0.45276,0.40946
2019-07-04,0.42138,0.452,0.45298,0.41928
2019-07-05,0.4129,0.42171,0.42992,0.40875
2019-07-06,0.42503,0.41381,0.43963,0.41381
2019-07-07,0.43159,0.42518,0.43497,0.41956
2019-07-08,0.46314,0.4311,0.46583,0.42681
2019-07-09,0.47467,0.46229,0.48249,0.4562
2019-07-10,0.45709,0.4739,0.49567,0.43754
2019-07-11,0.42821,0.45709,0.45709,0.41549
2019-07-12,0.44413,0.42826,0.44776,0.41974
2019-07-13,0.42968,0.44408,0.44534,0.4091
2019-07-14,0.38468,0.42933,0.43238,0.38161
2019-07-15,0.41017,0.38401,0.41798,0.37382
2019-07-16,0.35592,0.40937,0.41627,0.35399
2019-07-17,0.36434,0.35633,0.37595,0.34212
2019-07-18,0.40123,0.36494,0.40677,0.35028
2019-07-19,0.39672,0.4017,0.40515,0.38222
2019-07-20,0.40467,0.39639,0.41733,0.39239
2019-07-21,0.39941,0.40559,0.40808,0.38908
2019-07-22,0.39065,0.40021,0.40299,0.38211
2019-07-23,0.37309,0.39045,0.39045,0.37191
2019-07-24,0.36839,0.37231,0.37494,0.36093
2019-07-25,0.3729,0.36843,0.38413,0.36739
2019-07-26,0.37107,0.37309,0.37309,0.36406
2019-07-27,0.35822,0.37096,0.38362,0.35286
2019-07-28,0.35993,0.35819,0.362,0.34712
2019-07-29,0.35921,0.36051,0.36671,0.35482
2019-07-30,0.36162,0.35904,0.36671,0.35509
2019-07-31,0.38076,0.36155,0.38099,0.36086
2019-08-01,0.3917,0.38122,0.39514,0.37345
2019-08-02,0.39714,0.39174,0.40252,0.38972
2019-08-03,0.4083,0.39726,0.41155,0.3966
2019-08-04,0.41263,0.40839,0.41623,0.39865
2019-08-05,0.44565,0.41259,0.45044,0.41259
2019-08-06,0.43382,0.44628,0.46417,0.42408
2019-08-07,0.45124,0.43343,0.45797,0.43085
2019-08-08,0.45412,0.4533,0.45499,0.43583
2019-08-09,0.44835,0.45445,0.45472,0.44184
2019-08-10,0.42725,0.44856,0.45157,0.42566
2019-08-11,0.43754,0.42705,0.43754,0.42082
2019-08-12,0.42997,0.43648,0.43648,0.42527
2019-08-13,0.41106,0.43022,0.43214,0.40791
2019-08-14,0.37866,0.41137,0.41137,0.3758
2019-08-15,0.38988,0.37969,0.39531,0.36031
2019-08-16,0.39162,0.38972,0.39903,0.37038
2019-08-17,0.38637,0.3915,0.39572,0.37874
2019-08-18,0.39053,0.38629,0.39743,0.38111
2019-08-19,0.41336,0.38972,0.41354,0.3882
2019-08-20,0.40685,0.41413,0.41467,0.40004
2019-08-21,0.383,0.408,0.40875,0.37309
2019-08-22,0.38211,0.38319,0.38669,0.37005
2019-08-23,0.39301,0.38203,0.39486,0.38019
2019-08-24,0.38331,0.39301,0.3937,0.37382
2019-08-25,0.38265,0.38335,0.39016,0.37298
2019-08-26,0.39178,0.38312,0.40089,0.38312
2019-08-27,0.38464,0.39182,0.39247,0.37896
2019-08-28,0.36778,0.38472,0.38868,0.36283
2019-08-29,0.3588,0.36714,0.36714,0.35369
2019-08-30,0.36231,0.35907,0.36628,0.35455
2019-08-31,0.36339,0.36252,0.36642,0.35768
2019-09-01,0.36918,0.36336,0.37143,0.36144
2019-09-02,0.39231,0.36925,0.39527,0.36835
2019-09-03,0.40183,0.39272,0.40633,0.3892
2019-09-04,0.3997,0.40183,0.40915,0.39313
2019-09-05,0.39958,0.40047,0.4026,0.39618
2019-09-06,0.38972,0.39953,0.41272,0.38649
2019-09-07,0.39597,0.38912,0.39915,0.38912
2019-09-08,0.39366,0.39606,0.40021,0.3892
2019-09-09,0.3896,0.39325,0.3981,0.38215
2019-09-10,0.38222,0.38944,0.39252,0.37647
2019-09-11,0.38421,0.38188,0.38653,0.37375
2019-09-12,0.39453,0.38421,0.39601,0.38011
2019-09-13,0.39154,0.39506,0.39539,0.38444
2019-09-14,0.39195,0.39199,0.39531,0.3884
2019-09-15,0.38972,0.39195,0.39276,0.38848
2019-09-16,0.38884,0.38972,0.39252,0.38138
2019-09-17,0.38594,0.3886,0.3892,0.38409
2019-09-18,0.38456,0.3857,0.38804,0.38211
2019-09-19,0.38896,0.38456,0.3919,0.36458
2019-09-20,0.38507,0.38952,0.39004,0.38165
2019-09-21,0.37805,0.38507,0.38511,0.37685
2019-09-22,0.37976,0.37805,0.38145,0.37327
2019-09-23,0.36625,0.37984,0.38049,0.36437
2019-09-24,0.32279,0.36653,0.36944,0.30647
2019-09-25,0.31965,0.32262,0.33082,0.31256
2019-09-26,0.3058,0.32,0.32057,0.29491
2019-09-27,0.31014,0.30602,0.31302,0.29864
2019-09-28,0.31145,0.31014,0.31501,0.30385
2019-09-29,0.30548,0.31109,0.31191,0.2998
2019-09-30,0.31446,0.30548,0.31612,0.29301
2019-10-01,0.31488,0.31517,0.3224,0.31068
2019-10-02,0.31758,0.31467,0.31787,0.30938
2019-10-03,0.31181,0.3179,0.31865,0.30639
2019-10-04,0.30855,0.31207,0.31209,0.30393
2019-10-05,0.30812,0.3085,0.31004,0.30381
2019-10-06,0.29803,0.30822,0.30893,0.2956
2019-10-07,0.31065,0.29763,0.31461,0.29452
2019-10-08,0.31002,0.31091,0.31567,0.30737
2019-10-09,0.32501,0.30981,0.3284,0.30762
2019-10-10,0.32459,0.32501,0.32766,0.32014
2019-10-11,0.31274,0.32459,0.33196,0.31222
2019-10-12,0.31414,0.31261,0.31776,0.3124
2019-10-13,0.31365,0.31417,0.32008,0.3085
2019-10-14,0.31604,0.3136,0.31739,0.31068
2019-10-15,0.30928,0.31604,0.31793,0.30747
2019-10-16,0.30269,0.30923,0.30976,0.30057
2019-10-17,0.30555,0.30269,0.30739,0.30025
2019-10-18,0.30167,0.30555,0.30719,0.29683
2019-10-19,0.30181,0.3016,0.30627,0.29933
2019-10-20,0.31191,0.30181,0.31477,0.29942
2019-10-21,0.3115,0.31191,0.31477,0.30898
2019-10-22,0.30437,0.31122,0.3144,0.30363
2019-10-23,0.28295,0.3039,0.30488,0.27904
2019-10-24,0.28148,0.28295,0.28429,0.27849
2019-10-25,0.32798,0.28143,0.3314,0.2807
2019-10-26,0.35041,0.32772,0.39494,0.32718
2019-10-27,0.36144,0.35015,0.37067,0.34459
2019-10-28,0.3485,0.36186,0.37561,0.34844
2019-10-29,0.3567,0.34834,0.36093,0.34368
2019-10-30,0.3468,0.3566,0.3566,0.34163
2019-10-31,0.34674,0.34693,0.35515,0.33945
2019-11-01,0.34831,0.3469,0.35008,0.34274
2019-11-02,0.35086,0.34847,0.35356,0.34706
2019-11-03,0.34719,0.35086,0.35336,0.34265
2019-11-04,0.35455,0.34751,0.3587,0.34434
2019-11-05,0.35096,0.35442,0.35663,0.34696
2019-11-06,0.35267,0.35139,0.35562,0.3494
2019-11-07,0.34786,0.35267,0.35372,0.34446
2019-11-08,0.33143,0.34779,0.3496,0.32964
2019-11-09,0.33263,0.33132,0.33526,0.32972
2019-11-10,0.34141,0.33263,0.34437,0.33059
2019-11-11,0.32993,0.34141,0.34246,0.32571
2019-11-12,0.3326,0.32978,0.33466,0.32404
2019-11-13,0.33146,0.33342,0.33342,0.32886
2019-11-14,0.32662,0.33146,0.33213,0.32429
2019-11-15,0.31989,0.3267,0.33149,0.31793
2019-11-16,0.32041,0.31989,0.32207,0.31868
2019-11-17,0.32106,0.32054,0.3251,0.31627
2019-11-18,0.30936,0.32079,0.3209,0.3058
2019-11-19,0.30709,0.30882,0.31004,0.30286
2019-11-20,0.3057,0.30717,0.30956,0.3039
2019-11-21,0.28802,0.30567,0.30692,0.2837
2019-11-22,0.27448,0.28791,0.29046,0.25747
2019-11-23,0.27586,0.2743,0.277,0.26738
2019-11-24,0.26068,0.27586,0.27653,0.25982
2019-11-25,0.26883,0.26068,0.27691,0.24625
2019-11-26,0.27022,0.26858,0.27691,0.26575
2019-11-27,0.2834,0.27018,0.28842,0.25888
2019-11-28,0.2802,0.28363,0.2882,0.27832
2019-11-29,0.29215,0.28022,0.29634,0.27962
2019-11-30,0.28472,0.29226,0.29415,0.28175
2019-12-01,0.27925,0.28485,0.28485,0.2736
2019-12-02,0.27556,0.27931,0.28014,0.27084
2019-12-03,0.27518,0.27554,0.27912,0.27352
2019-12-04,0.2716,0.2752,0.29158,0.26826
2019-12-05,0.2789,0.2716,0.28194,0.27029
2019-12-06,0.28436,0.27875,0.28502,0.2759
2019-12-07,0.28274,0.28425,0.28619,0.28236
2019-12-08,0.28359,0.2827,0.28543,0.27884
2019-12-09,0.2774,0.28363,0.28829,0.2755
2019-12-10,0.27273,0.27695,0.27912,0.27124
2019-12-11,0.27209,0.27273,0.27454,0.26989
2019-12-12,0.27162,0.27354,0.27446,0.26851
2019-12-13,0.27384,0.27189,0.2755,0.27154
2019-12-14,0.26684,0.27402,0.27442,0.26493
2019-12-15,0.2687,0.26684,0.2715,0.26495
2019-12-16,0.26049,0.26879,0.26977,0.25845
2019-12-17,0.24992,0.26038,0.26188,0.24811
2019-12-18,0.27446,0.25018,0.27877,0.24349
2019-12-19,0.27018,0.27504,0.27765,0.2661
2019-12-20,0.27124,0.27029,0.27242,0.2675
2019-12-21,0.26954,0.27152,0.27152,0.26862
2019-12-22,0.2831,0.26956,0.28316,0.26885
2019-12-23,0.27669,0.2834,0.29015,0.27446
2019-12-24,0.27418,0.27641,0.28039,0.27045
2019-12-25,0.27197,0.27394,0.27454,0.26933
2019-12-26,0.27201,0.27201,0.28037,0.27041
2019-12-27,0.27368,0.27203,0.27442,0.2679
2019-12-28,0.2761,0.27394,0.27791,0.27335
2019-12-29,0.27902,0.27623,0.28395,0.27516
2019-12-30,0.27356,0.2788,0.2796,0.27275
2019-12-31,0.27169,0.27344,0.27629,0.26985
2020-01-01,0.27189,0.27136,0.27382,0.27097
2020-01-02,0.26295,0.27179,0.2723,0.26217
2020-01-03,0.27623,0.26293,0.27937,0.25954
2020-01-04,0.27769,0.27691,0.27927,0.27502
2020-01-05,0.27785,0.27769,0.2828,0.27643
2020-01-06,0.29285,0.27767,0.2939,0.27748
2020-01-07,0.30817,0.29319,0.30969,0.29208
2020-01-08,0.30373,0.30764,0.31908,0.29749
2020-01-09,0.29537,0.304,0.304,0.29287
2020-01-10,0.30913,0.29514,0.30925,0.29013
2020-01-11,0.30307,0.30938,0.31261,0.30227
2020-01-12,0.3089,0.3032,0.30895,0.30088
2020-01-13,0.30602,0.309,0.30918,0.3043
2020-01-14,0.33357,0.30617,0.33502,0.30617
2020-01-15,0.33325,0.33207,0.33666,0.32418
2020-01-16,0.32958,0.3336,0.33454,0.32485
2020-01-17,0.33672,0.32952,0.34009,0.32764
2020-01-18,0.33684,0.33675,0.33926,0.33275
2020-01-19,0.32875,0.33666,0.34719,0.3232
2020-01-20,0.32633,0.32863,0.33016,0.32196
2020-01-21,0.32998,0.32684,0.33143,0.32199
