TIMESTAMP,SVL_OPEN_PRICE_USD,SVL_HIGH_PRICE_USD,SVL_LOW_PRICE_USD,SVL_CLOSE_PRICE_USD,SVL_VOLUME_USD,SVL_DIVIDENDS_USD,SVL_STOCK_SPLITS_USD
2024-05-13 00:00:00+00:00,0.013385999947786331,0.013495000079274178,0.011497000232338905,0.011988000012934208,123167,0.0,0.0
2024-05-14 00:00:00+00:00,0.012126999907195568,0.012424999848008156,0.010094000026583672,0.010436000302433968,142711,0.0,0.0
2024-05-15 00:00:00+00:00,0.010436000302433968,0.010479999706149101,0.009871000424027443,0.009990000165998936,201003,0.0,0.0
2024-05-16 00:00:00+00:00,0.010022000409662724,0.018877999857068062,0.009903999976813793,0.015968000516295433,496217,0.0,0.0
2024-05-17 00:00:00+00:00,0.015476999804377556,0.015476999804377556,0.012002999894320965,0.012691999785602093,156832,0.0,0.0
2024-05-18 00:00:00+00:00,0.01254700031131506,0.012676999904215336,0.011611999943852425,0.012299000285565853,88204,0.0,0.0
2024-05-19 00:00:00+00:00,0.01256799977272749,0.013344000093638897,0.011912999674677849,0.01312899962067604,85481,0.0,0.0
2024-05-20 00:00:00+00:00,0.012994999997317791,0.014433000236749649,0.012462999671697617,0.013315999880433083,77828,0.0,0.0
2024-05-21 00:00:00+00:00,0.013315999880433083,0.01621199958026409,0.01269999984651804,0.014836999587714672,83539,0.0,0.0
2024-05-22 00:00:00+00:00,0.014836999587714672,0.014836999587714672,0.013426999561488628,0.014618000015616417,70454,0.0,0.0
2024-05-23 00:00:00+00:00,0.014618000015616417,0.014618000015616417,0.012493000365793705,0.01386099960654974,128700,0.0,0.0
2024-05-24 00:00:00+00:00,0.01428299956023693,0.015213999897241592,0.013690999709069729,0.013849999755620956,69263,0.0,0.0
2024-05-25 00:00:00+00:00,0.013849999755620956,0.015541999600827694,0.013849999755620956,0.01538699958473444,197521,0.0,0.0
2024-05-26 00:00:00+00:00,0.014756999909877777,0.01691100001335144,0.014286000281572342,0.016081999987363815,113411,0.0,0.0
2024-05-27 00:00:00+00:00,0.016293000429868698,0.017542000859975815,0.013988000340759754,0.015143999829888344,181381,0.0,0.0
2024-05-28 00:00:00+00:00,0.014991999603807926,0.015982000157237053,0.013140999712049961,0.013926000334322453,127550,0.0,0.0
2024-05-29 00:00:00+00:00,0.013608000241219997,0.01460999995470047,0.012985999695956707,0.013917000032961369,59412,0.0,0.0
2024-05-30 00:00:00+00:00,0.013863000087440014,0.014278000220656395,0.012999000027775764,0.013247000053524971,58387,0.0,0.0
2024-05-31 00:00:00+00:00,0.013350999914109707,0.013561000116169453,0.013047000393271446,0.013117999769747257,125858,0.0,0.0
2024-06-01 00:00:00+00:00,0.013120000250637531,0.015890000388026237,0.01308200042694807,0.014107000082731247,141179,0.0,0.0
2024-06-02 00:00:00+00:00,0.013732999563217163,0.013890000060200691,0.013093000277876854,0.013175000436604023,60332,0.0,0.0
2024-06-03 00:00:00+00:00,0.013340000063180923,0.014264999888837337,0.01320900022983551,0.013426999561488628,112008,0.0,0.0
2024-06-04 00:00:00+00:00,0.01347499992698431,0.013667000457644463,0.012997999787330627,0.013667000457644463,126147,0.0,0.0
2024-06-05 00:00:00+00:00,0.013624999672174454,0.013679999858140945,0.013105999678373337,0.01348000019788742,132378,0.0,0.0
2024-06-06 00:00:00+00:00,0.013282000087201595,0.014065999537706375,0.011485000140964985,0.013528999872505665,125629,0.0,0.0
2024-06-07 00:00:00+00:00,0.013555999845266342,0.0152580002322793,0.012311000376939774,0.01344399992376566,104604,0.0,0.0
2024-06-08 00:00:00+00:00,0.01344399992376566,0.013867000117897987,0.011494999751448631,0.013867000117897987,82953,0.0,0.0
2024-06-09 00:00:00+00:00,0.013867000117897987,0.014593999832868576,0.012877999804913998,0.013565000146627426,60407,0.0,0.0
2024-06-10 00:00:00+00:00,0.013565000146627426,0.013868000358343124,0.013376000337302685,0.013794000260531902,47334,0.0,0.0
2024-06-11 00:00:00+00:00,0.013794000260531902,0.018526999279856682,0.013085000216960907,0.014891999773681164,204703,0.0,0.0
2024-06-12 00:00:00+00:00,0.014891999773681164,0.01604899950325489,0.014034000225365162,0.014582999981939793,99655,0.0,0.0
2024-06-13 00:00:00+00:00,0.014582999981939793,0.01461699977517128,0.01344399992376566,0.013584000058472157,62790,0.0,0.0
2024-06-14 00:00:00+00:00,0.013584000058472157,0.013919999822974205,0.013291999697685242,0.013725999742746353,10469,0.0,0.0
2024-06-15 00:00:00+00:00,0.013725999742746353,0.01387799996882677,0.013040999881923199,0.013117000460624695,49790,0.0,0.0
2024-06-16 00:00:00+00:00,0.013117000460624695,0.014394000172615051,0.013000999577343464,0.01306500006467104,397571,0.0,0.0
2024-06-17 00:00:00+00:00,0.01306500006467104,0.013482999987900257,0.01298999972641468,0.012994999997317791,231696,0.0,0.0
2024-06-18 00:00:00+00:00,0.012994999997317791,0.015728000551462173,0.012993999756872654,0.013806999661028385,382043,0.0,0.0
2024-06-19 00:00:00+00:00,0.013806999661028385,0.0138330003246665,0.012993999756872654,0.01381400041282177,105654,0.0,0.0
2024-06-20 00:00:00+00:00,0.01381400041282177,0.01382800005376339,0.011609000153839588,0.012005999684333801,1925356,0.0,0.0
2024-06-21 00:00:00+00:00,0.012005999684333801,0.012295999564230442,0.011439000256359577,0.011814000084996223,5301092,0.0,0.0
2024-06-22 00:00:00+00:00,0.011814000084996223,0.011814000084996223,0.010840999893844128,0.011487999930977821,1260863,0.0,0.0
2024-06-23 00:00:00+00:00,0.011487999930977821,0.013011000119149685,0.010493000037968159,0.010493000037968159,2688756,0.0,0.0
2024-06-24 00:00:00+00:00,0.010493000037968159,0.01460499968379736,0.010119999758899212,0.012780999764800072,1769549,0.0,0.0
2024-06-25 00:00:00+00:00,0.012780999764800072,0.012872000224888325,0.01102800015360117,0.011893000453710556,3485131,0.0,0.0
2024-06-26 00:00:00+00:00,0.011893000453710556,0.011899000033736229,0.010649999603629112,0.011245000176131725,1779321,0.0,0.0
2024-06-27 00:00:00+00:00,0.011245000176131725,0.011249000206589699,0.010691000148653984,0.011090000160038471,4209177,0.0,0.0
2024-06-28 00:00:00+00:00,0.011090000160038471,0.011730000376701355,0.010978000238537788,0.011386999860405922,7598685,0.0,0.0
2024-06-29 00:00:00+00:00,0.011386999860405922,0.011880000121891499,0.010863999836146832,0.011315000243484974,2543378,0.0,0.0
2024-06-30 00:00:00+00:00,0.011315000243484974,0.011773999780416489,0.01105900015681982,0.011738999746739864,191019,0.0,0.0
2024-07-01 00:00:00+00:00,0.011738999746739864,0.012268999591469765,0.011010999791324139,0.012052999809384346,6263951,0.0,0.0
2024-07-02 00:00:00+00:00,0.012052999809384346,0.012121000327169895,0.01128700003027916,0.01160299964249134,2190210,0.0,0.0
2024-07-03 00:00:00+00:00,0.01160299964249134,0.011629000306129456,0.010989000089466572,0.011474000290036201,670254,0.0,0.0
2024-07-04 00:00:00+00:00,0.011474000290036201,0.011474000290036201,0.010800999589264393,0.011149999685585499,1782481,0.0,0.0
2024-07-05 00:00:00+00:00,0.011149999685585499,0.011149999685585499,0.010114000178873539,0.010359000414609909,1447570,0.0,0.0
2024-07-06 00:00:00+00:00,0.010359000414609909,0.010843999683856964,0.010002000257372856,0.010843000374734402,741859,0.0,0.0
2024-07-07 00:00:00+00:00,0.010843000374734402,0.011005000211298466,0.010549000464379787,0.01066100038588047,5477436,0.0,0.0
2024-07-08 00:00:00+00:00,0.01066100038588047,0.010743999853730202,0.009998999536037445,0.01066999975591898,3759428,0.0,0.0
2024-07-09 00:00:00+00:00,0.01066999975591898,0.01066999975591898,0.009998999536037445,0.010503999888896942,1280761,0.0,0.0
2024-07-10 00:00:00+00:00,0.010503999888896942,0.012246999889612198,0.007065999787300825,0.0111480001360178,749924,0.0,0.0
2024-07-11 00:00:00+00:00,0.0111480001360178,0.011149000376462936,0.009999999776482582,0.010068000294268131,526287,0.0,0.0
2024-07-12 00:00:00+00:00,0.010068000294268131,0.010072000324726105,0.010029999539256096,0.010048000141978264,2038779,0.0,0.0
