TIMESTAMP,BTC_OPEN_PRICE_USDT,BTC_HIGH_PRICE_USDT,BTC_LOW_PRICE_USDT,BTC_CLOSE_PRICE_USDT
2017-08-17 04:00:00,4261.48,4485.39,4261.32,4352.34
2017-08-17 16:00:00,4352.34,4369.69,4134.61,4292.39
2017-08-18 04:00:00,4292.39,4371.52,4193.7,4236.89
2017-08-18 16:00:00,4236.89,4297.75,3938.77,4138.55
2017-08-19 04:00:00,4138.55,4156.0,3850.0,3972.05
2017-08-19 16:00:00,3972.05,4149.99,3953.4,4094.62
2017-08-20 04:00:00,4094.62,4211.08,4032.62,4125.0
2017-08-20 16:00:00,4125.0,4185.94,4039.0,4084.76
2017-08-21 04:00:00,4084.76,4104.68,3911.79,4022.0
2017-08-21 16:00:00,4022.0,4070.49,3688.97,3862.39
2017-08-22 04:00:00,3862.39,3990.12,3400.0,3858.23
2017-08-22 16:00:00,3858.23,4127.99,3853.47,4100.41
2017-08-23 04:00:00,4100.41,4265.8,4035.32,4197.05
2017-08-23 16:00:00,4197.05,4259.58,4069.8,4113.58
2017-08-24 04:00:00,4113.58,4250.94,4090.39,4222.0
2017-08-24 16:00:00,4222.0,4371.68,4178.22,4312.69
2017-08-25 04:00:00,4312.69,4422.29,4261.13,4394.36
2017-08-25 16:00:00,4394.36,4453.91,4228.99,4297.94
2017-08-26 04:00:00,4297.94,4319.7,4221.14,4275.0
2017-08-26 16:00:00,4275.0,4400.0,4212.41,4314.91
2017-08-27 04:00:00,4314.91,4370.85,4285.54,4325.0
2017-08-27 16:00:00,4325.0,4386.79,4239.36,4239.37
2017-08-28 04:00:00,4239.37,4365.4,4124.54,4273.59
2017-08-28 16:00:00,4273.59,4399.82,4273.59,4386.69
2017-08-29 00:00:00,4386.69,4417.61,4313.55,4368.5
2017-08-29 12:00:00,4368.5,4625.85,4347.59,4587.48
2017-08-30 00:00:00,4587.48,4647.51,4416.01,4498.35
2017-08-30 12:00:00,4498.35,4609.92,4416.16,4555.14
2017-08-31 00:00:00,4555.14,4678.57,4555.14,4656.67
2017-08-31 12:00:00,4656.67,4745.42,4631.41,4724.89
2017-09-01 00:00:00,4724.89,4798.46,4654.88,4775.0
2017-09-01 12:00:00,4775.0,4885.55,4725.81,4834.91
2017-09-02 00:00:00,4834.91,4939.19,4473.35,4630.01
2017-09-02 12:00:00,4630.01,4675.0,4286.87,4472.14
2017-09-03 00:00:00,4472.14,4714.76,4456.8,4486.0
2017-09-03 12:00:00,4486.0,4583.84,4298.33,4509.08
2017-09-04 00:00:00,4509.08,4527.49,4052.0,4153.0
2017-09-04 12:00:00,4153.0,4311.14,3972.51,4100.11
2017-09-05 00:00:00,4100.11,4248.6,3603.0,4246.82
2017-09-05 12:00:00,4246.82,4484.99,4096.06,4366.47
2017-09-06 00:00:00,4366.47,4597.79,4335.26,4548.13
2017-09-06 12:00:00,4548.13,4662.87,4422.28,4619.77
2017-09-07 00:00:00,4619.77,4661.93,4438.19,4613.94
2017-09-07 12:00:00,4613.94,4788.59,4586.13,4691.61
2017-09-08 00:00:00,4691.61,4735.39,4586.13,4647.53
2017-09-08 12:00:00,4647.53,4690.83,4028.93,4282.8
2017-09-09 00:00:00,4282.8,4426.62,4150.06,4327.63
2017-09-09 12:00:00,4327.63,4400.6,4159.64,4258.81
2017-09-10 00:00:00,4258.81,4279.7,3801.0,4098.79
2017-09-10 12:00:00,4098.79,4283.0,4043.17,4130.37
2017-09-11 00:00:00,4130.37,4334.43,4098.91,4191.53
2017-09-11 12:00:00,4191.53,4313.18,4158.84,4208.47
2017-09-12 00:00:00,4208.47,4394.59,4201.9,4340.1
2017-09-12 12:00:00,4340.1,4345.92,4040.8,4163.72
2017-09-13 00:00:00,4163.72,4165.38,3796.8,3832.0
2017-09-13 12:00:00,3832.0,3991.01,3760.0,3944.69
