TIMESTAMP,STC21204_OPEN_PRICE_USD,STC21204_HIGH_PRICE_USD,STC21204_LOW_PRICE_USD,STC21204_CLOSE_PRICE_USD,STC21204_VOLUME_USD,STC21204_DIVIDENDS_USD,STC21204_STOCK_SPLITS_USD
2024-07-04 00:00:00+00:00,1.249796986579895,1.9197239875793457,1.249796986579895,1.915774941444397,116900,0.0,0.0
2024-07-05 00:00:00+00:00,1.915774941444397,1.9168699979782104,1.5776560306549072,1.911005973815918,14500,0.0,0.0
2024-07-06 00:00:00+00:00,1.911005973815918,1.9122780561447144,1.6888459920883179,1.7030320167541504,193,0.0,0.0
2024-07-07 00:00:00+00:00,1.7030320167541504,2.4898550510406494,1.7007570266723633,2.481816053390503,147311,0.0,0.0
2024-07-08 00:00:00+00:00,2.481816053390503,2.4973878860473633,1.6427969932556152,1.6430820226669312,319306,0.0,0.0
2024-07-09 00:00:00+00:00,1.6430820226669312,1.6552859544754028,1.6426990032196045,1.6433980464935303,14269,0.0,0.0
2024-07-10 00:00:00+00:00,1.6433980464935303,1.6791269779205322,1.6428359746932983,1.6791189908981323,0,0.0,0.0
2024-07-11 00:00:00+00:00,1.6791189908981323,1.91041100025177,1.6397490501403809,1.641021966934204,82772,0.0,0.0
2024-07-12 00:00:00+00:00,1.641021966934204,1.6785650253295898,1.6408629417419434,1.6782569885253906,0,0.0,0.0
2024-07-13 00:00:00+00:00,1.6782569885253906,1.6789400577545166,1.629930019378662,1.6306610107421875,2913,0.0,0.0
2024-07-14 00:00:00+00:00,1.6306610107421875,1.6731679439544678,1.6301790475845337,1.6728229522705078,0,0.0,0.0
2024-07-15 00:00:00+00:00,1.6728229522705078,1.6806390285491943,1.6307580471038818,1.660889983177185,500948,0.0,0.0
2024-07-16 00:00:00+00:00,1.660889983177185,1.6617660522460938,1.600281000137329,1.6610169410705566,15926,0.0,0.0
2024-07-17 00:00:00+00:00,1.6610169410705566,1.6808370351791382,1.659917950630188,1.6599559783935547,297075,0.0,0.0
2024-07-18 00:00:00+00:00,1.6599559783935547,1.6622899770736694,1.539971947669983,1.6598210334777832,342895,0.0,0.0
2024-07-19 00:00:00+00:00,1.6598210334777832,1.6617649793624878,1.499748945236206,1.6611130237579346,519546,0.0,0.0
2024-07-20 00:00:00+00:00,1.6611130237579346,1.7411190271377563,1.6604249477386475,1.660601019859314,831221,0.0,0.0
2024-07-21 00:00:00+00:00,1.660601019859314,1.6621949672698975,1.6601619720458984,1.6602840423583984,0,0.0,0.0
2024-07-22 00:00:00+00:00,1.6602840423583984,1.6619889736175537,1.6599199771881104,1.6609970331192017,1042781,0.0,0.0
2024-07-23 00:00:00+00:00,1.6609970331192017,1.770321011543274,1.659769058227539,1.6601200103759766,921929,0.0,0.0
2024-07-24 00:00:00+00:00,1.6601200103759766,1.6618820428848267,1.659621000289917,1.6597429513931274,543378,0.0,0.0
2024-07-25 00:00:00+00:00,1.6597429513931274,1.6613459587097168,1.6592789888381958,1.6595779657363892,1488826,0.0,0.0
2024-07-26 00:00:00+00:00,1.6595779657363892,1.6610939502716064,1.6595449447631836,1.660017967224121,3043419,0.0,0.0
2024-07-27 00:00:00+00:00,1.660017967224121,1.662268042564392,1.6597000360488892,1.6600849628448486,3473098,0.0,0.0
2024-07-28 00:00:00+00:00,1.6600849628448486,1.6618720293045044,1.6597310304641724,1.6599520444869995,6020393,0.0,0.0
2024-07-29 00:00:00+00:00,1.6599520444869995,1.661188006401062,1.6594059467315674,1.6598750352859497,2783802,0.0,0.0
2024-07-30 00:00:00+00:00,1.6598750352859497,1.660931944847107,1.659134030342102,1.6596009731292725,11314153,0.0,0.0
2024-07-31 00:00:00+00:00,1.6596009731292725,1.7994749546051025,1.658795952796936,1.6593940258026123,4750276,0.0,0.0
2024-08-01 00:00:00+00:00,1.6593940258026123,1.661342978477478,1.150367021560669,1.6584210395812988,1178229,0.0,0.0
2024-08-02 00:00:00+00:00,1.6584210395812988,1.660248041152954,1.6577340364456177,1.6580140590667725,6245305,0.0,0.0
2024-08-03 00:00:00+00:00,1.6580140590667725,1.661471962928772,1.6573020219802856,1.6592040061950684,8559033,0.0,0.0
2024-08-04 00:00:00+00:00,1.6592040061950684,1.9514919519424438,1.6588729619979858,1.9492379426956177,6199028,0.0,0.0
2024-08-05 00:00:00+00:00,1.9492379426956177,1.9526079893112183,1.7991509437561035,1.80104398727417,991181,0.0,0.0
2024-08-06 00:00:00+00:00,1.80104398727417,1.802759051322937,1.8002040386199951,1.800845980644226,7119921,0.0,0.0
2024-08-07 00:00:00+00:00,1.800845980644226,1.8033620119094849,1.7995870113372803,1.8003109693527222,3095504,0.0,0.0
2024-08-08 00:00:00+00:00,1.8003109693527222,1.8031059503555298,1.7999980449676514,1.8006819486618042,5141740,0.0,0.0
2024-08-09 00:00:00+00:00,1.8006819486618042,1.801941990852356,1.8000270128250122,1.800745964050293,3403734,0.0,0.0
2024-08-10 00:00:00+00:00,1.800745964050293,1.8033740520477295,1.8001610040664673,1.8004260063171387,6047945,0.0,0.0
2024-08-11 00:00:00+00:00,1.8004260063171387,1.8020999431610107,1.7999930381774902,1.8003000020980835,8528339,0.0,0.0
2024-08-12 00:00:00+00:00,1.8003000020980835,1.8021210432052612,1.7996670007705688,1.8002749681472778,2168458,0.0,0.0
2024-08-13 00:00:00+00:00,1.8002749681472778,1.8024810552597046,1.8001290559768677,1.8007359504699707,6274632,0.0,0.0
2024-08-14 00:00:00+00:00,1.8007359504699707,1.8028310537338257,1.8000609874725342,1.800376057624817,7466033,0.0,0.0
2024-08-15 00:00:00+00:00,1.800376057624817,1.8017220497131348,1.7994929552078247,1.8003779649734497,12194737,0.0,0.0
2024-08-16 00:00:00+00:00,1.8003779649734497,1.8019659519195557,1.7997959852218628,1.8009740114212036,2625964,0.0,0.0
2024-08-17 00:00:00+00:00,1.8009740114212036,1.8015979528427124,1.7999320030212402,1.8003649711608887,3881026,0.0,0.0
2024-08-18 00:00:00+00:00,1.8003649711608887,1.8015860319137573,1.7999249696731567,1.8003499507904053,7604382,0.0,0.0
2024-08-19 00:00:00+00:00,1.8003499507904053,1.8024630546569824,1.7998319864273071,1.801151990890503,3015926,0.0,0.0
2024-08-20 00:00:00+00:00,1.801151990890503,1.8024009466171265,1.799962043762207,1.800137996673584,3690329,0.0,0.0
2024-08-21 00:00:00+00:00,1.8002220392227173,1.8019460439682007,1.7998909950256348,1.80035400390625,2359067,0.0,0.0
2024-08-22 00:00:00+00:00,1.80035400390625,1.8016760349273682,1.7998579740524292,1.8003170490264893,6183665,0.0,0.0
