,ETH
XRP,0.003057587207275174
SKULL,0.004360076981794354
GAS,0.00484507071994286
OPAL,0.005578057920539546
XEM,0.0077361873157834
SWING,0.009660889968186818
QBC,0.010717529059453156
KOBO,0.010786499892472766
TAJ,0.011463626698836077
EVIL,0.012314557950350481
ACES,0.013764122059344736
EUC,0.016013893206988847
ZCL,0.017934571116102395
PPC,0.01795896592946872
IMS,0.018507693413609683
UNIT,0.025076320991230073
DOGE,0.026297506537629488
VIDZ,0.02761513853622526
USDT,0.028093977217136825
BCN,0.03189195065468879
TRST,0.033107365483587135
PXI,0.03390491292270813
FIRO,0.03711299716843723
ZEN,0.04058090399242076
PIVX,0.040716506729986106
RBT,0.042328465929712275
XMS,0.04397398345937578
ARK,0.04777932386052817
ETC,0.05083623248223719
BTC,0.05739404149308995
NMC,0.05979419209328355
HBD,0.06427812012832716
ZET,0.06440304259322657
SPR,0.07112469359037887
XWC,0.0724932053816187
KMD,0.07462837216305651
XTO,0.08001269813042061
GBYTE,0.08355978939336453
SC,0.08452484271053227
CETI,0.09231216981884116
MONA,0.09349813590164194
IBANK,0.0942287547367333
IFC,0.09572385171320029
BTB,0.10092621032820988
SYS,0.10319175508057236
CJ,0.10874858229254251
POST,0.11314407599776714
FOREX,0.1213398174046187
LSK,0.12135706935800514
NEWB,0.12900112181050963
KURT,0.13253405528051407
VEC2,0.14114583096118255
XDN,0.1459284656848445
CREVA,0.14613258515337657
CARBON,0.1465794085728246
IOTA,0.1479764277480076
XHI,0.15590810038965955
IRL,0.15605359382814857
2GIVE,0.15996856262687018
PLU,0.16050030655596365
BS,0.16100630356633422
BTS,0.16131985958350592
OZO,0.16385169300726868
PZM,0.1645569922843876
NXS,0.1646506825880452
COOL,0.1672641159925558
AV,0.1747148494347885
GNO,0.18030357022546095
PXC,0.1862776439663266
NETKO,0.1989062706161313
ENT,0.20040954559522037
FRN,0.2080845643737338
DCR,0.2165455931103845
LTCR,0.22792478386651507
VLT,0.2335309176633287
XPY,0.23617023696455428
ZUR,0.23893073136609724
START,0.2402029499259206
WYZ,0.24736045087419728
LAMB,0.2484259717782065
AGRS,0.2502036905556725
ICON,0.26178801108303346
WAVES,0.26394216414342453
GRS,0.2648584212618555
ACOIN,0.26592802882986966
CAB,0.26938514563916155
BLK,0.27219507148309735
SNRG,0.281885713146928
KIN,0.2832901303706438
CYT,0.28846706326800525
TAB,0.29430268966941264
BCDN,0.2949422439888119
AE,0.29600850337897683
XPM,0.30806226184522295
BTCS,0.308941579107526
C2,0.3091184687060215
MAID,0.3134344176063505
MST,0.315035285786456
QTZ,0.31664966318319443
DEM,0.3190015707390437
XMR,0.31950625512053693
JLP,0.32379444261799495
LTC,0.3268768927161643
EFL,0.3270811936683623
SXC,0.32923084868500374
BERN,0.34232236961836027
ZOOM,0.34780339260364096
ARGUS,0.348201545309781
ADZ,0.34915119628174013
LUNC,0.35481227819720634
HVCO,0.36106287484345656
ZER,0.36179830701768945
WGR,0.3657909760833357
QTUM,0.36656908185098286
ZYD,0.3684023693332887
SILK,0.394559292920796
CSC,0.39699361468740463
XLM,0.4003970859369418
MOTO,0.40297968368859405
RRT,0.4109701551398793
VAL,0.41148267907711206
SKR,0.4130461238222722
DGB,0.4147003938689799
RLC,0.4265532980445753
MAY,0.4384420011120827
AMS,0.44413320606180356
WBB,0.45582983860166243
AMBER,0.45752373418197406
TECH,0.46693471598500547
42,0.4797350469091554
STEEM,0.5027544108099841
DCY,0.5088475044544617
DCT,0.5151036778789043
BLAZR,0.516477754360382
LOG,0.5169935188950974
GLC,0.5325945344356413
EQB,0.538085855523433
XCP,0.5409723218483147
PUT,0.5445500604354427
XPX,0.545559267395282
LMC,0.5496634336740179
DASH,0.5530580587842748
BOLI,0.5585272003902306
BAT,0.562124102377738
XBY,0.5682072047891441
BLU,0.5818985957491268
NAV,0.5848382179103514
SWT,0.5878303606315568
CLAM,0.5938360416036196
NVC,0.5947228542000758
CF,0.6020558350836198
LUN,0.6021558784401269
NOBL,0.6023236295654133
ZENI,0.6084720821992394
HUSH,0.6134303897267486
VTC,0.630060812041058
ZEC,0.6343903021317072
CKC,0.6378035974868171
MCN,0.6421558722777907
PIE,0.6436372372717368
RBIES,0.644137222437062
FRC,0.6465644804459644
ADC,0.6650214516734978
XPTX,0.672634740452892
PAK,0.7067544376381575
CLUB,0.7067741997863489
RBY,0.7089125146051015
LDOGE,0.7122628500781263
EDRC,0.7143539990237925
LBC,0.7237348326234139
ANT,0.7264718546007798
ICOB,0.7352327141892699
SLS,0.7373373798938686
BSTY,0.737902205541749
SWIFT,0.739177936753729
XQN,0.7454456504392349
AXIOM,0.7749702497244647
POT,0.7783158422257801
LOOK,0.7836584047192551
SIB,0.7838690944497351
WINGS,0.7895471897202107
BITS,0.7915180841840718
NXT,0.7940260785065164
VERI,0.8037008355955565
OK,0.8057584866623498
ALIAS,0.8133149506361657
FTC,0.8136795997144067
WC,0.830086697771891
PKB,0.834005610259281
IXC,0.8380653861051254
MNTC,0.8402984709943601
XST,0.8554615458333861
SANDG,0.8586384306382975
XBC,0.8601937903954461
BRIT,0.8697061275496465
NEVA,0.8708207605376722
TES,0.8826900196542662
SIGNA,0.8837889436521054
BIS,0.8894560304335034
PHR,0.8915132343798113
PASC,0.8955291853074019
ILC,0.8965717177259759
HBN,0.8978868255114534
LANA,0.9001592899530007
BTA,0.9077311401972141
DGC,0.9115719863799888
CANN,0.9125060896660757
RDD,0.915565389714499
HMQ,0.9373483271544042
INF,0.9485087545317873
PTOY,0.9488669944422627
CRW,0.9539549977336821
CNT,0.9632205256820418
SONG,0.9706515582405486
CLOAK,0.9777657923130303
HNC,0.9782271649684829
GCC,0.9842686534497694
