TIMESTAMP,TWRAE_OPEN_PRICE_USD,TWRAE_HIGH_PRICE_USD,TWRAE_LOW_PRICE_USD,TWRAE_CLOSE_PRICE_USD,TWRAE_VOLUME_USD,TWRAE_DIVIDENDS_USD,TWRAE_STOCK_SPLITS_USD
2025-02-15 00:00:00+00:00,0.0001289999927394092,0.00013699999544769526,0.00011700000322889537,0.00013299999409355223,3517,0.0,0.0
2025-02-16 00:00:00+00:00,0.00013299999409355223,0.00013800000306218863,0.00011899999663000926,0.00012099999730708078,3141,0.0,0.0
2025-02-17 00:00:00+00:00,0.00012099999730708078,0.00012599999899975955,8.900000102585182e-05,9.200000204145908e-05,4931,0.0,0.0
2025-02-18 00:00:00+00:00,9.200000204145908e-05,9.899999713525176e-05,8.70000003487803e-05,9.40000027185306e-05,4503,0.0,0.0
2025-02-19 00:00:00+00:00,9.40000027185306e-05,0.00010800000018207356,9.300000237999484e-05,9.600000339560211e-05,2938,0.0,0.0
2025-02-20 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,8.800000068731606e-05,9.100000170292333e-05,1078,0.0,0.0
2025-02-21 00:00:00+00:00,9.100000170292333e-05,9.300000237999484e-05,8.600000001024455e-05,8.600000001024455e-05,339,0.0,0.0
2025-02-22 00:00:00+00:00,8.600000001024455e-05,8.800000068731606e-05,7.699999696342275e-05,7.699999696342275e-05,2473,0.0,0.0
2025-02-23 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,6.399999983841553e-05,6.800000119255856e-05,2835,0.0,0.0
2025-02-24 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,4.999999873689376e-05,5.199999941396527e-05,2064,0.0,0.0
2025-02-25 00:00:00+00:00,5.199999941396527e-05,0.00042799999937415123,4.70000013592653e-05,0.00022400000307243317,483887,0.0,0.0
2025-02-26 00:00:00+00:00,0.00022200000239536166,0.0007469999836757779,0.00014000000373926014,0.00014699999883305281,377046,0.0,0.0
2025-02-27 00:00:00+00:00,0.00014699999883305281,0.00015799999528098851,9.000000136438757e-05,0.00013000000035390258,24775,0.0,0.0
2025-02-28 00:00:00+00:00,0.00013000000035390258,0.00023400000645779073,0.00010699999984353781,0.0001500000071246177,18891,0.0,0.0
2025-03-01 00:00:00+00:00,0.0001500000071246177,0.00017499999376013875,0.00011700000322889537,0.0001289999927394092,11862,0.0,0.0
2025-03-02 00:00:00+00:00,0.0001289999927394092,0.00021899999410379678,0.00011899999663000926,0.00013899999612476677,60063,0.0,0.0
2025-03-03 00:00:00+00:00,0.00013899999612476677,0.00014200000441633165,9.500000305706635e-05,0.00011000000085914508,17316,0.0,0.0
2025-03-04 00:00:00+00:00,0.00011000000085914508,0.00012099999730708078,0.00010299999848939478,0.00012099999730708078,4298,0.0,0.0
2025-03-05 00:00:00+00:00,0.00012099999730708078,0.00013499999477062374,0.00011000000085914508,0.00012099999730708078,10336,0.0,0.0
2025-03-06 00:00:00+00:00,0.00012099999730708078,0.00014600000577047467,0.00012099999730708078,0.0001230000052601099,5940,0.0,0.0
2025-03-07 00:00:00+00:00,0.0001230000052601099,0.00012799999967683107,0.00010199999815085903,0.00012399999832268804,8996,0.0,0.0
2025-03-08 00:00:00+00:00,0.00012399999832268804,0.0001250000059371814,9.600000339560211e-05,0.00010699999984353781,6805,0.0,0.0
2025-03-09 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,8.800000068731606e-05,9.600000339560211e-05,2272,0.0,0.0
2025-03-10 00:00:00+00:00,9.600000339560211e-05,9.899999713525176e-05,7.500000356230885e-05,8.900000102585182e-05,2944,0.0,0.0
2025-03-11 00:00:00+00:00,8.900000102585182e-05,0.0001140000022132881,8.299999899463728e-05,9.300000237999484e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,9.300000237999484e-05,9.899999713525176e-05,7.899999764049426e-05,7.899999764049426e-05,4435,0.0,0.0
2025-03-13 00:00:00+00:00,7.899999764049426e-05,8.800000068731606e-05,7.699999696342275e-05,7.899999764049426e-05,3765,0.0,0.0
2025-03-14 00:00:00+00:00,7.899999764049426e-05,9.200000204145908e-05,7.599999662488699e-05,9.200000204145908e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,7.999999797903001e-05,0.00013000000035390258,7.599999662488699e-05,0.00010299999848939478,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.00010299999848939478,0.0001049999991664663,8.499999967170879e-05,9.600000339560211e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,7.100000220816582e-05,7.999999797903001e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,7.999999797903001e-05,9.000000136438757e-05,7.899999764049426e-05,9.000000136438757e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,9.000000136438757e-05,9.500000305706635e-05,8.800000068731606e-05,9.200000204145908e-05,2595,0.0,0.0
2025-03-21 00:00:00+00:00,9.200000204145908e-05,9.40000027185306e-05,7.79999973019585e-05,8.600000001024455e-05,3916,0.0,0.0
2025-03-22 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.099999831756577e-05,8.199999865610152e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.79999973019585e-05,7.999999797903001e-05,799,0.0,0.0
2025-03-24 00:00:00+00:00,7.999999797903001e-05,0.000307999987853691,7.999999797903001e-05,0.00011800000356743112,287808,0.0,0.0
2025-03-25 00:00:00+00:00,0.00011800000356743112,0.00016799999866634607,0.00011300000187475234,0.0001250000059371814,54404,0.0,0.0
2025-03-26 00:00:00+00:00,0.0001250000059371814,0.00016700000560376793,9.699999645818025e-05,9.899999713525176e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,9.899999713525176e-05,0.00011500000255182385,9.899999713525176e-05,0.00011200000153621659,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.00011200000153621659,0.00011600000289035961,9.500000305706635e-05,9.7999996796716e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,8.70000003487803e-05,8.800000068731606e-05,3966,0.0,0.0
2025-03-30 00:00:00+00:00,8.800000068731606e-05,0.00010599999950500205,8.800000068731606e-05,0.0001049999991664663,4520,0.0,0.0
2025-03-31 00:00:00+00:00,0.0001049999991664663,0.00012099999730708078,9.500000305706635e-05,0.00010299999848939478,8337,0.0,0.0
2025-04-01 00:00:00+00:00,0.00010299999848939478,0.0001250000059371814,9.200000204145908e-05,0.00011800000356743112,9497,0.0,0.0
2025-04-02 00:00:00+00:00,0.00011800000356743112,0.00013299999409355223,0.00010099999781232327,0.00010099999781232327,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.00010099999781232327,0.00010800000018207356,8.099999831756577e-05,9.200000204145908e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,9.200000204145908e-05,9.500000305706635e-05,9.000000136438757e-05,9.500000305706635e-05,224,0.0,0.0
2025-04-05 00:00:00+00:00,9.500000305706635e-05,9.600000339560211e-05,9.000000136438757e-05,9.100000170292333e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,9.100000170292333e-05,0.0002119999990100041,8.600000001024455e-05,0.00011000000085914508,65195,0.0,0.0
2025-04-07 00:00:00+00:00,0.00011000000085914508,0.00014899999951012433,9.999999747378752e-05,0.00010699999984353781,27696,0.0,0.0
2025-04-08 00:00:00+00:00,0.00010699999984353781,0.00011200000153621659,9.40000027185306e-05,9.899999713525176e-05,6189,0.0,0.0
2025-04-09 00:00:00+00:00,9.899999713525176e-05,0.0001539999939268455,9.40000027185306e-05,0.0001289999927394092,14792,0.0,0.0
2025-04-10 00:00:00+00:00,0.0001289999927394092,0.0001289999927394092,0.00011300000187475234,0.00011600000289035961,0,0.0,0.0
