TIMESTAMP,BASEX_OPEN_PRICE_USD,BASEX_HIGH_PRICE_USD,BASEX_LOW_PRICE_USD,BASEX_CLOSE_PRICE_USD,BASEX_VOLUME_USD,BASEX_DIVIDENDS_USD,BASEX_STOCK_SPLITS_USD
2024-09-26 00:00:00+00:00,0.004900000058114529,0.0049149999395012856,0.004271999932825565,0.00442600017413497,40249,0.0,0.0
2024-09-27 00:00:00+00:00,0.00442600017413497,0.00445100013166666,0.0036619999445974827,0.0038640000857412815,31554,0.0,0.0
2024-09-28 00:00:00+00:00,0.0038640000857412815,0.0039019999094307423,0.002788000041618943,0.002865999937057495,22149,0.0,0.0
2024-09-29 00:00:00+00:00,0.002865999937057495,0.0031850000377744436,0.0023320000618696213,0.0027439999394118786,19100,0.0,0.0
2024-09-30 00:00:00+00:00,0.0027439999394118786,0.0029009999707341194,0.0022150001022964716,0.0022249999456107616,17203,0.0,0.0
2024-10-01 00:00:00+00:00,0.0022249999456107616,0.003278000047430396,0.0019829999655485153,0.002377999946475029,53218,0.0,0.0
2024-10-02 00:00:00+00:00,0.002377999946475029,0.003066000062972307,0.002302000066265464,0.0025080000050365925,27007,0.0,0.0
2024-10-03 00:00:00+00:00,0.0025080000050365925,0.0027699999045580626,0.0015360000543296337,0.0015369999455288053,28355,0.0,0.0
2024-10-04 00:00:00+00:00,0.0015369999455288053,0.0016929999692365527,0.0011990000493824482,0.0015300000086426735,28755,0.0,0.0
2024-10-05 00:00:00+00:00,0.0015300000086426735,0.0016929999692365527,0.0014659999869763851,0.0015409999759867787,5371,0.0,0.0
2024-10-06 00:00:00+00:00,0.0015409999759867787,0.0015950000379234552,0.0012639999622479081,0.0013000000035390258,16675,0.0,0.0
2024-10-07 00:00:00+00:00,0.0013000000035390258,0.001323999953456223,0.0009599999757483602,0.0010639999527484179,29328,0.0,0.0
2024-10-08 00:00:00+00:00,0.0010639999527484179,0.0013229999458417296,0.0010300000431016088,0.0010989999864250422,11111,0.0,0.0
2024-10-09 00:00:00+00:00,0.0010989999864250422,0.0012410000199452043,0.0007389999809674919,0.0007609999738633633,28676,0.0,0.0
2024-10-10 00:00:00+00:00,0.0007609999738633633,0.0008490000036545098,0.0005450000171549618,0.0007110000005923212,32757,0.0,0.0
2024-10-11 00:00:00+00:00,0.0007110000005923212,0.0007929999846965075,0.000577000027988106,0.000737000023946166,10007,0.0,0.0
