TIMESTAMP,DIGG_OPEN_PRICE_USD,DIGG_HIGH_PRICE_USD,DIGG_LOW_PRICE_USD,DIGG_CLOSE_PRICE_USD,DIGG_VOLUME_USD,DIGG_DIVIDENDS_USD,DIGG_STOCK_SPLITS_USD
2021-04-05 00:00:00+00:00,36661.1328125,39288.23046875,35959.38671875,37795.94921875,972439,0.0,0.0
2021-04-06 00:00:00+00:00,37843.28125,41736.046875,36588.8125,38810.15625,184559,0.0,0.0
2021-04-07 00:00:00+00:00,38462.1875,39057.171875,31566.083984375,31752.439453125,212207,0.0,0.0
2021-04-08 00:00:00+00:00,31728.67578125,40914.19921875,31657.771484375,40856.54296875,103683,0.0,0.0
2021-04-09 00:00:00+00:00,40859.6015625,41050.82421875,34227.98046875,34385.765625,505404,0.0,0.0
2021-04-10 00:00:00+00:00,34386.4375,41074.8984375,33131.83984375,40240.04296875,223918,0.0,0.0
2021-04-11 00:00:00+00:00,40241.81640625,42066.34765625,30335.646484375,40469.35546875,234474,0.0,0.0
2021-04-12 00:00:00+00:00,40721.4140625,42095.11328125,34994.91015625,41044.484375,251725,0.0,0.0
2021-04-13 00:00:00+00:00,41034.1484375,41248.21484375,35921.15234375,36993.12109375,200888,0.0,0.0
2021-04-14 00:00:00+00:00,36977.33203125,39360.78125,32941.34375,32949.2265625,142608,0.0,0.0
2021-04-15 00:00:00+00:00,33410.6171875,36140.109375,30103.68359375,33969.55078125,167081,0.0,0.0
2021-04-16 00:00:00+00:00,33961.74609375,36299.85546875,30713.89453125,32439.46875,103125,0.0,0.0
2021-04-17 00:00:00+00:00,32435.234375,48989.04296875,31569.380859375,44434.50390625,476323,0.0,0.0
2021-04-18 00:00:00+00:00,44394.66796875,44737.2578125,28049.9921875,29831.251953125,65942,0.0,0.0
2021-04-19 00:00:00+00:00,29835.923828125,46249.2734375,28185.275390625,43735.6640625,321765,0.0,0.0
2021-04-20 00:00:00+00:00,43727.33984375,43798.08984375,22312.896484375,34820.05078125,353154,0.0,0.0
2021-04-21 00:00:00+00:00,34841.55078125,45527.10546875,31652.33203125,43653.234375,375997,0.0,0.0
2021-04-22 00:00:00+00:00,43683.90234375,46444.734375,29045.33984375,29782.306640625,124652,0.0,0.0
2021-04-23 00:00:00+00:00,29781.998046875,39647.0703125,28294.12890625,38602.0546875,111712,0.0,0.0
2021-04-24 00:00:00+00:00,38595.08203125,38682.87890625,28919.2578125,32673.70703125,83711,0.0,0.0
2021-04-25 00:00:00+00:00,32665.83203125,32780.96875,26831.337890625,27509.15234375,75435,0.0,0.0
2021-04-26 00:00:00+00:00,27518.505859375,47121.3359375,27506.982421875,42075.53125,400724,0.0,0.0
2021-04-27 00:00:00+00:00,42053.66796875,47720.1953125,36593.2734375,36628.6484375,65662,0.0,0.0
2021-04-28 00:00:00+00:00,36628.0234375,53773.90625,36275.01171875,51472.02734375,229785,0.0,0.0
2021-04-29 00:00:00+00:00,51595.85546875,52045.12890625,42885.796875,45947.26953125,369990,0.0,0.0
2021-04-30 00:00:00+00:00,46103.578125,46932.75390625,42587.109375,45988.26953125,304876,0.0,0.0
2021-05-01 00:00:00+00:00,45929.0625,57739.765625,43662.515625,57087.3671875,822495,0.0,0.0
2021-05-02 00:00:00+00:00,57020.796875,57682.74609375,47481.8125,51020.43359375,237884,0.0,0.0
2021-05-03 00:00:00+00:00,51018.78515625,57933.28125,51011.74609375,55958.6875,180146,0.0,0.0
2021-05-04 00:00:00+00:00,55147.8984375,58784.32421875,51348.5703125,52405.5859375,114919,0.0,0.0
2021-05-05 00:00:00+00:00,52376.1953125,56366.96875,51393.82421875,56082.04296875,218007,0.0,0.0
2021-05-06 00:00:00+00:00,56104.09765625,57936.70703125,53701.265625,55488.2421875,237824,0.0,0.0
2021-05-07 00:00:00+00:00,55516.25390625,67909.96875,39583.8359375,62094.5,655952,0.0,0.0
2021-05-08 00:00:00+00:00,62081.63671875,64671.9375,49708.2109375,55795.8046875,32781,0.0,0.0
2021-05-09 00:00:00+00:00,55790.55859375,66214.0234375,53677.18359375,57119.34375,278964,0.0,0.0
2021-05-10 00:00:00+00:00,56742.078125,64942.55078125,50833.7578125,53298.87890625,547825,0.0,0.0
2021-05-11 00:00:00+00:00,52759.47265625,59991.8125,50801.6640625,59217.57421875,92802,0.0,0.0
2021-05-12 00:00:00+00:00,59033.48828125,59496.21875,42046.03125,52010.45703125,377875,0.0,0.0
2021-05-13 00:00:00+00:00,52001.4375,56020.03125,43087.0078125,43122.07421875,1039927,0.0,0.0
2021-05-14 00:00:00+00:00,43112.7421875,47785.984375,40391.17578125,46089.2265625,291629,0.0,0.0
2021-05-15 00:00:00+00:00,46114.77734375,59022.94140625,42100.5859375,48601.84375,325468,0.0,0.0
2021-05-16 00:00:00+00:00,48564.6953125,73226.421875,38424.77734375,41978.10546875,332692,0.0,0.0
2021-05-17 00:00:00+00:00,41005.96875,44511.90234375,34634.3046875,36190.99609375,82686,0.0,0.0
2021-05-18 00:00:00+00:00,36868.453125,513780.4375,30426.494140625,32374.701171875,340743,0.0,0.0
2021-05-19 00:00:00+00:00,32334.486328125,42537.1015625,26492.861328125,30102.857421875,207261,0.0,0.0
2021-05-20 00:00:00+00:00,28667.748046875,40652.66015625,27060.787109375,33961.890625,54156,0.0,0.0
2021-05-21 00:00:00+00:00,33922.7890625,34954.78125,21401.23828125,28451.400390625,31866,0.0,0.0
2021-05-22 00:00:00+00:00,28166.40234375,29720.033203125,19683.400390625,23100.22265625,16340,0.0,0.0
2021-05-23 00:00:00+00:00,23047.669921875,66472.3515625,20317.470703125,24061.1796875,131403,0.0,0.0
2021-05-24 00:00:00+00:00,24062.662109375,30048.1484375,20993.56640625,26089.48828125,42595,0.0,0.0
2021-05-25 00:00:00+00:00,26165.75,30598.958984375,26133.03125,30332.59375,72381,0.0,0.0
2021-05-26 00:00:00+00:00,30333.736328125,30342.38671875,27227.416015625,29418.033203125,34577,0.0,0.0
2021-05-27 00:00:00+00:00,29426.70703125,37134.9453125,28463.2421875,30967.75390625,51794,0.0,0.0
2021-05-28 00:00:00+00:00,30945.390625,31290.837890625,26690.34765625,27078.0859375,27347,0.0,0.0
2021-05-29 00:00:00+00:00,27117.845703125,27789.697265625,22331.94140625,22399.6953125,55362,0.0,0.0
2021-05-30 00:00:00+00:00,22541.1484375,26056.302734375,21474.4453125,23366.447265625,20943,0.0,0.0
2021-05-31 00:00:00+00:00,23368.451171875,31111.57421875,22657.728515625,25574.736328125,23811,0.0,0.0
2021-06-01 00:00:00+00:00,25613.123046875,27436.009765625,23547.71484375,24619.939453125,25693,0.0,0.0
2021-06-02 00:00:00+00:00,24622.70703125,28989.818359375,23555.8828125,25776.001953125,27335,0.0,0.0
2021-06-03 00:00:00+00:00,25778.728515625,33214.01953125,24008.46484375,26017.40234375,23161,0.0,0.0
2021-06-04 00:00:00+00:00,26005.501953125,27663.912109375,21869.732421875,24855.9609375,34227,0.0,0.0
2021-06-05 00:00:00+00:00,24843.900390625,24870.90234375,20581.681640625,20976.40234375,270782,0.0,0.0
2021-06-06 00:00:00+00:00,20993.6796875,22400.541015625,20190.080078125,22229.0078125,34131,0.0,0.0
2021-06-07 00:00:00+00:00,22312.802734375,22933.18359375,21219.98828125,21233.873046875,44650,0.0,0.0
2021-06-08 00:00:00+00:00,21223.986328125,36534.3203125,20995.69140625,23035.58203125,45290,0.0,0.0
2021-06-09 00:00:00+00:00,22540.982421875,27036.275390625,21339.572265625,22105.125,35055,0.0,0.0
2021-06-10 00:00:00+00:00,22198.685546875,24935.78125,21013.994140625,24910.666015625,30193,0.0,0.0
2021-06-11 00:00:00+00:00,24882.076171875,24928.296875,22331.31640625,22449.84375,23913,0.0,0.0
2021-06-12 00:00:00+00:00,22452.443359375,34195.03125,22071.2109375,26369.130859375,36212,0.0,0.0
2021-06-13 00:00:00+00:00,26420.806640625,30730.447265625,22544.75390625,27251.095703125,65139,0.0,0.0
2021-06-14 00:00:00+00:00,27260.8828125,119879.25,24092.033203125,28499.2890625,63588,0.0,0.0
2021-06-15 00:00:00+00:00,26247.5,29738.0859375,25140.083984375,27028.46875,17671,0.0,0.0
2021-06-16 00:00:00+00:00,26994.724609375,28410.76171875,26074.267578125,26674.64453125,30773,0.0,0.0
2021-06-17 00:00:00+00:00,26644.97265625,32541.02734375,25049.0078125,27307.314453125,26874,0.0,0.0
2021-06-18 00:00:00+00:00,27308.412109375,28195.228515625,23251.779296875,23363.546875,27744,0.0,0.0
2021-06-19 00:00:00+00:00,23340.251953125,30207.55859375,22320.77734375,24837.013671875,16389,0.0,0.0
2021-06-20 00:00:00+00:00,24833.755859375,28804.919921875,22836.537109375,24866.404296875,2435,0.0,0.0
2021-06-21 00:00:00+00:00,25167.650390625,28435.291015625,23227.076171875,27495.599609375,61771,0.0,0.0
2021-06-22 00:00:00+00:00,27467.1171875,27814.9921875,25624.705078125,26324.98828125,23268,0.0,0.0
2021-06-23 00:00:00+00:00,26345.146484375,26970.767578125,25956.9765625,26501.703125,58614,0.0,0.0
2021-06-24 00:00:00+00:00,26611.662109375,26734.978515625,24781.705078125,26019.244140625,25254,0.0,0.0
2021-06-25 00:00:00+00:00,26051.298828125,26507.703125,25138.603515625,25175.396484375,21296,0.0,0.0
2021-06-26 00:00:00+00:00,25173.876953125,26278.759765625,25012.5625,26251.87109375,18128,0.0,0.0
2021-06-27 00:00:00+00:00,26134.900390625,29502.9453125,26049.88671875,28728.94921875,21595,0.0,0.0
2021-06-28 00:00:00+00:00,28734.603515625,31285.96875,27903.55078125,31231.169921875,17004,0.0,0.0
2021-06-29 00:00:00+00:00,31227.369140625,32347.744140625,29332.48828125,31170.806640625,16580,0.0,0.0
2021-06-30 00:00:00+00:00,31166.810546875,31168.287109375,29355.59765625,29465.318359375,15297,0.0,0.0
2021-07-01 00:00:00+00:00,29408.001953125,29916.982421875,28107.021484375,28656.26171875,18714,0.0,0.0
2021-07-02 00:00:00+00:00,28584.11328125,28885.044921875,28033.359375,28285.1640625,17869,0.0,0.0
2021-07-03 00:00:00+00:00,28321.275390625,35453.76171875,28009.453125,28012.09765625,49101,0.0,0.0
2021-07-04 00:00:00+00:00,28014.77734375,102886.140625,28009.84375,40709.66015625,49024,0.0,0.0
2021-07-05 00:00:00+00:00,40732.390625,65040.734375,35482.25390625,41458.078125,34898,0.0,0.0
2021-07-06 00:00:00+00:00,41429.57421875,44564.9296875,38902.125,39459.8515625,57387,0.0,0.0
2021-07-07 00:00:00+00:00,39459.10546875,40139.26171875,36871.7578125,39091.921875,22180,0.0,0.0
2021-07-08 00:00:00+00:00,38540.03125,39387.3359375,34482.08203125,34698.1328125,167330,0.0,0.0
2021-07-09 00:00:00+00:00,34699.69140625,35003.36328125,31440.7265625,32201.076171875,23269,0.0,0.0
2021-07-10 00:00:00+00:00,32199.845703125,33858.8671875,30253.419921875,30726.42578125,22651,0.0,0.0
2021-07-11 00:00:00+00:00,30733.533203125,33031.2109375,25553.86328125,30375.66796875,26289,0.0,0.0
2021-07-12 00:00:00+00:00,30374.302734375,33010.375,28858.31640625,30069.787109375,20577,0.0,0.0
2021-07-13 00:00:00+00:00,30128.98046875,32846.53515625,28281.41796875,31388.728515625,21136,0.0,0.0
2021-07-14 00:00:00+00:00,31323.67578125,32185.26171875,28245.556640625,29457.833984375,21151,0.0,0.0
2021-07-15 00:00:00+00:00,29425.16796875,30381.1484375,26802.263671875,29796.83984375,21063,0.0,0.0
2021-07-16 00:00:00+00:00,29800.0703125,35003.22265625,26430.025390625,30018.603515625,33605,0.0,0.0
2021-07-17 00:00:00+00:00,30018.330078125,32114.693359375,27128.771484375,28191.12109375,18449,0.0,0.0
2021-07-18 00:00:00+00:00,28201.97265625,29747.876953125,27276.462890625,29160.462890625,25712,0.0,0.0
2021-07-19 00:00:00+00:00,29060.330078125,29721.3984375,26010.08984375,26158.65234375,22286,0.0,0.0
2021-07-20 00:00:00+00:00,26158.62109375,26292.953125,23451.267578125,23646.185546875,34115,0.0,0.0
2021-07-21 00:00:00+00:00,23644.01171875,25793.587890625,23627.71484375,25565.689453125,26806,0.0,0.0
2021-07-22 00:00:00+00:00,25567.55078125,26938.759765625,23890.328125,23992.095703125,226266,0.0,0.0
2021-07-23 00:00:00+00:00,23991.474609375,28228.376953125,23962.408203125,27717.201171875,19751,0.0,0.0
2021-07-24 00:00:00+00:00,27780.705078125,38782.1875,26241.9296875,29248.529296875,61724,0.0,0.0
2021-07-25 00:00:00+00:00,29250.1015625,30210.2578125,27269.1171875,30142.474609375,27758,0.0,0.0
2021-07-26 00:00:00+00:00,30160.986328125,33000.8125,29910.943359375,31775.80078125,19139,0.0,0.0
2021-07-27 00:00:00+00:00,31778.84375,34686.8984375,31717.533203125,33525.8125,9851,0.0,0.0
2021-07-28 00:00:00+00:00,33525.64453125,37633.06640625,33320.5546875,33632.66796875,112153,0.0,0.0
2021-07-29 00:00:00+00:00,33636.2890625,34380.984375,33439.26171875,34211.703125,208358,0.0,0.0
2021-07-30 00:00:00+00:00,34197.40625,36307.203125,32925.0625,36307.203125,187585,0.0,0.0
2021-07-31 00:00:00+00:00,36325.08984375,37734.49609375,34151.30078125,35720.15234375,497564,0.0,0.0
2021-08-01 00:00:00+00:00,35713.75,38164.2109375,35057.26171875,35220.38671875,72975,0.0,0.0
2021-08-02 00:00:00+00:00,35180.5078125,36475.16796875,34213.6015625,36275.94921875,203286,0.0,0.0
2021-08-03 00:00:00+00:00,36272.80859375,39802.8828125,35653.36328125,39292.00390625,724401,0.0,0.0
2021-08-04 00:00:00+00:00,39292.13671875,43379.05078125,38943.80078125,43379.05078125,869215,0.0,0.0
2021-08-05 00:00:00+00:00,43379.23046875,46886.86328125,41180.0859375,46282.62890625,598442,0.0,0.0
2021-08-06 00:00:00+00:00,46300.76953125,61007.49609375,45735.54296875,51122.01171875,3675619,0.0,0.0
2021-08-07 00:00:00+00:00,51155.99609375,60497.1953125,49204.55078125,60497.1953125,2381381,0.0,0.0
2021-08-08 00:00:00+00:00,60482.41796875,62996.96484375,59346.84375,60130.72265625,1436351,0.0,0.0
2021-08-09 00:00:00+00:00,60109.78515625,62184.96484375,57449.38671875,60974.671875,1116251,0.0,0.0
2021-08-10 00:00:00+00:00,60998.49609375,62879.2734375,60144.01953125,61150.46484375,870818,0.0,0.0
2021-08-11 00:00:00+00:00,61132.37109375,64873.078125,60533.94921875,64627.13671875,1187452,0.0,0.0
2021-08-12 00:00:00+00:00,64641.3203125,66248.640625,58632.390625,59364.02734375,1775307,0.0,0.0
2021-08-13 00:00:00+00:00,59345.84765625,61661.859375,56753.3359375,60734.3671875,757918,0.0,0.0
2021-08-14 00:00:00+00:00,60777.91015625,65974.1171875,60181.4375,64439.43359375,1033808,0.0,0.0
2021-08-15 00:00:00+00:00,64434.08203125,67073.3515625,62365.78125,65477.5078125,938830,0.0,0.0
2021-08-16 00:00:00+00:00,65483.2265625,66641.359375,63259.73828125,64506.56640625,1562204,0.0,0.0
2021-08-17 00:00:00+00:00,64518.8984375,64669.87109375,57365.44921875,57830.8359375,275877,0.0,0.0
2021-08-18 00:00:00+00:00,57876.5390625,58384.6484375,53256.1640625,54252.546875,324020,0.0,0.0
2021-08-19 00:00:00+00:00,54211.25,54553.40625,50411.67578125,52266.54296875,145258,0.0,0.0
2021-08-20 00:00:00+00:00,52303.78515625,55892.5234375,52206.0234375,55031.234375,256916,0.0,0.0
2021-08-21 00:00:00+00:00,55020.9765625,55925.7890625,53807.765625,54298.73046875,305021,0.0,0.0
2021-08-22 00:00:00+00:00,54287.28125,54552.29296875,51185.765625,52197.30078125,465831,0.0,0.0
2021-08-23 00:00:00+00:00,52192.5625,53443.98046875,51651.70703125,53186.046875,919292,0.0,0.0
2021-08-24 00:00:00+00:00,53169.796875,53275.08203125,47994.96484375,48484.29296875,980512,0.0,0.0
2021-08-25 00:00:00+00:00,48464.70703125,50447.15625,47917.68359375,50199.50390625,702420,0.0,0.0
2021-08-26 00:00:00+00:00,50212.328125,50964.09765625,48188.52734375,50486.08203125,861093,0.0,0.0
2021-08-27 00:00:00+00:00,50455.44140625,51157.73828125,49828.88671875,51015.0859375,463801,0.0,0.0
2021-08-28 00:00:00+00:00,51019.515625,52445.62890625,49184.48046875,51261.30859375,1091712,0.0,0.0
2021-08-29 00:00:00+00:00,51245.14453125,51800.66015625,50313.16015625,50383.984375,345219,0.0,0.0
2021-08-30 00:00:00+00:00,50405.55078125,57469.4765625,48231.32421875,49099.0625,316706,0.0,0.0
2021-08-31 00:00:00+00:00,49095.70703125,50132.56640625,47226.78125,48070.64453125,200015,0.0,0.0
2021-09-01 00:00:00+00:00,48034.88671875,49209.17578125,46841.22265625,49187.67578125,483986,0.0,0.0
2021-09-02 00:00:00+00:00,49277.40234375,51209.3203125,48949.77734375,50026.796875,625451,0.0,0.0
2021-09-03 00:00:00+00:00,50041.640625,52073.9921875,48759.90234375,49039.7578125,413150,0.0,0.0
2021-09-04 00:00:00+00:00,49047.0703125,49170.04296875,45440.47265625,46530.07421875,122944,0.0,0.0
2021-09-05 00:00:00+00:00,46549.640625,51481.69921875,45812.10546875,51406.08984375,413041,0.0,0.0
2021-09-06 00:00:00+00:00,51422.11328125,51688.47265625,48335.68359375,48654.609375,671903,0.0,0.0
2021-09-07 00:00:00+00:00,48642.953125,49382.984375,41330.578125,42072.62890625,677356,0.0,0.0
2021-09-08 00:00:00+00:00,42110.83203125,42453.66015625,40462.8046875,40839.0546875,446348,0.0,0.0
2021-09-09 00:00:00+00:00,40587.484375,41964.828125,40491.4609375,40949.06640625,623089,0.0,0.0
2021-09-10 00:00:00+00:00,40950.12109375,42496.52734375,38639.609375,39158.40234375,113461,0.0,0.0
2021-09-11 00:00:00+00:00,39173.40234375,41733.71875,39158.328125,40257.46484375,112628,0.0,0.0
2021-09-12 00:00:00+00:00,40284.5390625,40390.86328125,37667.53515625,39050.40234375,589751,0.0,0.0
2021-09-13 00:00:00+00:00,39062.79296875,39550.671875,37175.73046875,39264.640625,176805,0.0,0.0
2021-09-14 00:00:00+00:00,39246.25390625,41808.92578125,39181.73828125,41808.21484375,259044,0.0,0.0
2021-09-15 00:00:00+00:00,41823.30078125,43140.28125,41713.67578125,42766.375,76430,0.0,0.0
2021-09-16 00:00:00+00:00,42757.69921875,43386.62109375,41843.87890625,42612.3671875,90471,0.0,0.0
2021-09-17 00:00:00+00:00,42614.87109375,44816.3515625,41733.41015625,42026.4140625,302676,0.0,0.0
2021-09-18 00:00:00+00:00,42037.64453125,44523.0078125,41902.98046875,43754.00390625,312918,0.0,0.0
2021-09-19 00:00:00+00:00,43762.296875,43806.99609375,42746.015625,43353.6953125,256412,0.0,0.0
2021-09-20 00:00:00+00:00,43356.06640625,43357.70703125,38273.625,38645.66015625,112509,0.0,0.0
2021-09-21 00:00:00+00:00,38632.671875,41134.65234375,36677.07421875,38664.87109375,770801,0.0,0.0
2021-09-22 00:00:00+00:00,38678.25390625,42750.91796875,38678.25390625,42706.140625,83482,0.0,0.0
2021-09-23 00:00:00+00:00,42735.74609375,48503.87109375,41045.0390625,46345.828125,40298,0.0,0.0
2021-09-24 00:00:00+00:00,46326.0234375,47168.36328125,40061.484375,42999.7734375,1005085,0.0,0.0
2021-09-25 00:00:00+00:00,43028.640625,44430.15625,42415.72265625,44408.4140625,315284,0.0,0.0
2021-09-26 00:00:00+00:00,44386.12890625,46201.17578125,42956.70703125,45609.859375,856210,0.0,0.0
2021-09-27 00:00:00+00:00,45596.81640625,47473.19921875,42074.89453125,42074.89453125,1124126,0.0,0.0
