TIMESTAMP,SSWP_OPEN_PRICE_USD,SSWP_HIGH_PRICE_USD,SSWP_LOW_PRICE_USD,SSWP_CLOSE_PRICE_USD,SSWP_VOLUME_USD,SSWP_DIVIDENDS_USD,SSWP_STOCK_SPLITS_USD
2023-06-21 00:00:00+00:00,0.0011579999700188637,0.00120900000911206,0.0010110000148415565,0.00101500004529953,336726,0.0,0.0
2023-06-22 00:00:00+00:00,0.00101500004529953,0.0010789999505504966,0.0009190000128000975,0.000965000013820827,275640,0.0,0.0
2023-06-23 00:00:00+00:00,0.0009629999985918403,0.0010400000028312206,0.0009430000209249556,0.0009929999941959977,385470,0.0,0.0
2023-06-24 00:00:00+00:00,0.0009929999941959977,0.0011099999537691474,0.0009609999833628535,0.0010260000126436353,471348,0.0,0.0
2023-06-25 00:00:00+00:00,0.001028000027872622,0.0011269999668002129,0.001006999984383583,0.00101500004529953,424091,0.0,0.0
2023-06-26 00:00:00+00:00,0.0010160000529140234,0.0010600000387057662,0.0009469999931752682,0.0009539999882690609,191821,0.0,0.0
2023-06-27 00:00:00+00:00,0.0009539999882690609,0.001019999966956675,0.0009529999806545675,0.0010049999691545963,180653,0.0,0.0
2023-06-28 00:00:00+00:00,0.0010049999691545963,0.0010110000148415565,0.0009139999747276306,0.0009480000007897615,324298,0.0,0.0
2023-06-29 00:00:00+00:00,0.0009480000007897615,0.0009689999860711396,0.0008210000232793391,0.0008329999982379377,345005,0.0,0.0
2023-06-30 00:00:00+00:00,0.0008329999982379377,0.0008720000041648746,0.0006799999973736703,0.0007639999967068434,391065,0.0,0.0
2023-07-01 00:00:00+00:00,0.0007639999967068434,0.0007830000249668956,0.0006980000180192292,0.0007120000082068145,62272,0.0,0.0
2023-07-02 00:00:00+00:00,0.0007120000082068145,0.0007510000141337514,0.0006339999963529408,0.0006440000142902136,76663,0.0,0.0
2023-07-03 00:00:00+00:00,0.0006440000142902136,0.000666000007186085,0.0005990000208839774,0.0006220000213943422,56684,0.0,0.0
2023-07-04 00:00:00+00:00,0.0006220000213943422,0.0006709999870508909,0.000590000010561198,0.0006699999794363976,57662,0.0,0.0
2023-07-05 00:00:00+00:00,0.0006699999794363976,0.0006719999946653843,0.0006040000007487833,0.0006370000191964209,40449,0.0,0.0
2023-07-06 00:00:00+00:00,0.0006370000191964209,0.0007179999956861138,0.0006079999729990959,0.0006769999745301902,164704,0.0,0.0
2023-07-07 00:00:00+00:00,0.0006769999745301902,0.0007130000158213079,0.0006270000012591481,0.0007120000082068145,51791,0.0,0.0
2023-07-08 00:00:00+00:00,0.0007110000005923212,0.0007389999809674919,0.0006719999946653843,0.0006799999973736703,62917,0.0,0.0
2023-07-09 00:00:00+00:00,0.0006799999973736703,0.0007019999902695417,0.0006629999843426049,0.0006719999946653843,22245,0.0,0.0
2023-07-10 00:00:00+00:00,0.0006719999946653843,0.0006859999848529696,0.0006399999838322401,0.000645000021904707,45159,0.0,0.0
2023-07-11 00:00:00+00:00,0.000645000021904707,0.0006539999740198255,0.0006060000159777701,0.0006259999936446548,35315,0.0,0.0
2023-07-12 00:00:00+00:00,0.0006259999936446548,0.0006280000088736415,0.0005970000056549907,0.0006040000007487833,28752,0.0,0.0
2023-07-13 00:00:00+00:00,0.0006040000007487833,0.0006280000088736415,0.0005869999877177179,0.0006230000290088356,37752,0.0,0.0
2023-07-14 00:00:00+00:00,0.0006230000290088356,0.0006469999789260328,0.0006099999882280827,0.0006189999985508621,51824,0.0,0.0
2023-07-15 00:00:00+00:00,0.0006189999985508621,0.0006479999865405262,0.000610999995842576,0.000623999978415668,36857,0.0,0.0
2023-07-16 00:00:00+00:00,0.000623999978415668,0.0006389999762177467,0.0006099999882280827,0.0006210000137798488,39643,0.0,0.0
2023-07-17 00:00:00+00:00,0.0006210000137798488,0.0006339999963529408,0.0005869999877177179,0.0006040000007487833,38058,0.0,0.0
