,Frequency,ADF_P_Val,ADF_Determination,KPSS_P_Val,KPSS_Determination
0,12_Hour,0.005546908221512215,Stationary,0.023007450243610394,Non-Stationary
1,1_Day,0.011036754208669682,Stationary,0.09023570505594702,Stationary
2,1_Hour,0.0003417345260604153,Stationary,0.01,Non-Stationary
3,2_Hour,0.0008235811846047202,Stationary,0.01,Non-Stationary
4,4_Hour,6.882277761356315e-05,Stationary,0.01,Non-Stationary
5,6_Hour,0.0017411836698846058,Stationary,0.01,Non-Stationary
6,8_Hour,0.0036473557506677286,Stationary,0.013826230305990336,Non-Stationary
