TIMESTAMP,HERMES_OPEN_PRICE_USD,HERMES_HIGH_PRICE_USD,HERMES_LOW_PRICE_USD,HERMES_CLOSE_PRICE_USD,HERMES_VOLUME_USD,HERMES_DIVIDENDS_USD,HERMES_STOCK_SPLITS_USD
2022-08-08 00:00:00+00:00,0.13966499269008636,0.15399399399757385,0.1200380027294159,0.12498500198125839,0,0.0,0.0
2022-08-09 00:00:00+00:00,0.12500299513339996,0.12501400709152222,0.08581899851560593,0.11072699725627899,0,0.0,0.0
2022-08-10 00:00:00+00:00,0.11072000116109848,0.14817599952220917,0.09300199896097183,0.12685300409793854,0,0.0,0.0
2022-08-11 00:00:00+00:00,0.1268090009689331,0.14727899432182312,0.09943699836730957,0.11661700159311295,0,0.0,0.0
2022-08-12 00:00:00+00:00,0.11659500002861023,0.1440809965133667,0.1062999963760376,0.1366419941186905,0,0.0,0.0
2022-08-13 00:00:00+00:00,0.13662399351596832,0.1440269947052002,0.10435199737548828,0.11578500270843506,0,0.0,0.0
2022-08-14 00:00:00+00:00,0.11469999700784683,0.13109900057315826,0.087397001683712,0.10380499809980392,0,0.0,0.0
2022-08-15 00:00:00+00:00,0.1037840023636818,0.11771000176668167,0.06597200036048889,0.08233299851417542,0,0.0,0.0
2022-08-16 00:00:00+00:00,0.08233200013637543,0.08504000306129456,0.06832300126552582,0.06848499923944473,0,0.0,0.0
2022-08-17 00:00:00+00:00,0.06848300248384476,0.09750699996948242,0.05943400040268898,0.07345499843358994,0,0.0,0.0
2022-08-18 00:00:00+00:00,0.07345499843358994,0.08406200259923935,0.07063200324773788,0.07613199949264526,0,0.0,0.0
2022-08-19 00:00:00+00:00,0.0761289969086647,0.0784119963645935,0.05637200176715851,0.062247999012470245,0,0.0,0.0
2022-08-20 00:00:00+00:00,0.06209300085902214,0.07302699983119965,0.04343400150537491,0.049897998571395874,0,0.0,0.0
2022-08-21 00:00:00+00:00,0.04992799833416939,0.06615000218153,0.04992799833416939,0.06269299983978271,0,0.0,0.0
2022-08-22 00:00:00+00:00,0.06269200146198273,0.0634400025010109,0.05159899964928627,0.05471799895167351,0,0.0,0.0
2022-08-23 00:00:00+00:00,0.05491099879145622,0.0663980022072792,0.050374001264572144,0.06623400002717972,0,0.0,0.0
2022-08-24 00:00:00+00:00,0.0662280023097992,0.09720399975776672,0.06511399894952774,0.09335199743509293,0,0.0,0.0
2022-08-25 00:00:00+00:00,0.09334000200033188,0.10749900341033936,0.08656100183725357,0.08681000024080276,0,0.0,0.0
2022-08-26 00:00:00+00:00,0.08679100126028061,0.0873280018568039,0.07331900298595428,0.07437500357627869,0,0.0,0.0
2022-08-27 00:00:00+00:00,0.07438399642705917,0.08415599912405014,0.06413000077009201,0.06665600091218948,0,0.0,0.0
2022-08-28 00:00:00+00:00,0.06663800030946732,0.07337100058794022,0.061962999403476715,0.06199900060892105,0,0.0,0.0
2022-08-29 00:00:00+00:00,0.05944199860095978,0.10226400196552277,0.05402199923992157,0.08586300164461136,0,0.0,0.0
2022-08-30 00:00:00+00:00,0.08589600026607513,0.12287499755620956,0.08340000361204147,0.10529500246047974,0,0.0,0.0
2022-08-31 00:00:00+00:00,0.10531199723482132,0.13359899818897247,0.10359399765729904,0.1065479964017868,0,0.0,0.0
2022-09-01 00:00:00+00:00,0.1064860001206398,0.11985599994659424,0.09267900139093399,0.11297199875116348,0,0.0,0.0
2022-09-02 00:00:00+00:00,0.1130710020661354,0.1299239993095398,0.10804799944162369,0.10814700275659561,0,0.0,0.0
2022-09-03 00:00:00+00:00,0.10816299915313721,0.10925400257110596,0.09743499755859375,0.10678599774837494,0,0.0,0.0
2022-09-04 00:00:00+00:00,0.10684400051832199,0.10909900069236755,0.09431499987840652,0.10089000314474106,0,0.0,0.0
2022-09-05 00:00:00+00:00,0.10089100152254105,0.10617200285196304,0.08918800204992294,0.10317599773406982,0,0.0,0.0
2022-09-06 00:00:00+00:00,0.10320200026035309,0.1094679981470108,0.0825589969754219,0.08321599662303925,0,0.0,0.0
2022-09-07 00:00:00+00:00,0.08306299895048141,0.09170699864625931,0.073573999106884,0.09026899933815002,0,0.0,0.0
2022-09-08 00:00:00+00:00,0.09026200324296951,0.09026499837636948,0.07366900146007538,0.07627599686384201,0,0.0,0.0
2022-09-09 00:00:00+00:00,0.07627400010824203,0.09522300213575363,0.07578100264072418,0.08552700281143188,0,0.0,0.0
2022-09-10 00:00:00+00:00,0.0855339989066124,0.08681099861860275,0.0801519975066185,0.08336099982261658,0,0.0,0.0
2022-09-11 00:00:00+00:00,0.08336800336837769,0.08963599801063538,0.06669499725103378,0.08652400225400925,0,0.0,0.0
2022-09-12 00:00:00+00:00,0.08652599900960922,0.0902549996972084,0.07302399724721909,0.08009400218725204,0,0.0,0.0
2022-09-13 00:00:00+00:00,0.08008699864149094,0.08089400082826614,0.06491000205278397,0.06994300335645676,0,0.0,0.0
2022-09-14 00:00:00+00:00,0.07020600140094757,0.07251200079917908,0.06661199778318405,0.06993100047111511,0,0.0,0.0
2022-09-15 00:00:00+00:00,0.06994599848985672,0.07588300108909607,0.06174800172448158,0.06202400103211403,0,0.0,0.0
2022-09-16 00:00:00+00:00,0.06205499917268753,0.06231300160288811,0.050485000014305115,0.05941300094127655,0,0.0,0.0
2022-09-17 00:00:00+00:00,0.05918800085783005,0.07506100088357925,0.05918100103735924,0.0706230029463768,0,0.0,0.0
2022-09-18 00:00:00+00:00,0.07068999856710434,0.0756789967417717,0.06200899928808212,0.06212399899959564,0,0.0,0.0
2022-09-19 00:00:00+00:00,0.06210299953818321,0.06954199820756912,0.057541001588106155,0.06932699680328369,0,0.0,0.0
2022-09-20 00:00:00+00:00,0.06932800263166428,0.06945600360631943,0.06371799856424332,0.06384599953889847,0,0.0,0.0
2022-09-21 00:00:00+00:00,0.06386400014162064,0.07599899917840958,0.052271001040935516,0.05858200043439865,0,0.0,0.0
2022-09-22 00:00:00+00:00,0.05857300013303757,0.08383399993181229,0.057054001837968826,0.07938099652528763,0,0.0,0.0
2022-09-23 00:00:00+00:00,0.07938899844884872,0.08007799834012985,0.0663679987192154,0.07600100338459015,0,0.0,0.0
2022-09-24 00:00:00+00:00,0.07598300278186798,0.08412899821996689,0.07241199910640717,0.07536700367927551,0,0.0,0.0
