TIMESTAMP,BAN_OPEN_PRICE_USD,BAN_HIGH_PRICE_USD,BAN_LOW_PRICE_USD,BAN_CLOSE_PRICE_USD,BAN_VOLUME_USD,BAN_DIVIDENDS_USD,BAN_STOCK_SPLITS_USD
2020-01-22 00:00:00+00:00,0.0005200000014156103,0.0005200000014156103,0.00039500001003034413,0.0004239999980200082,4835,0.0,0.0
2020-01-23 00:00:00+00:00,0.0004250000056345016,0.0004349999944679439,0.0003929999948013574,0.0004079999926034361,6879,0.0,0.0
2020-01-24 00:00:00+00:00,0.0004079999926034361,0.00048499999684281647,0.0004039999912492931,0.00043899999582208693,6781,0.0,0.0
2020-01-25 00:00:00+00:00,0.00042100000428035855,0.0004799999878741801,0.0003969999961555004,0.0004569999873638153,6219,0.0,0.0
2020-01-26 00:00:00+00:00,0.0004490000137593597,0.0004689999914262444,0.0004250000056345016,0.0004450000124052167,6710,0.0,0.0
2020-01-27 00:00:00+00:00,0.0004450000124052167,0.0005510000046342611,0.00043799998820759356,0.00046300000394694507,7344,0.0,0.0
2020-01-28 00:00:00+00:00,0.00046300000394694507,0.0005109999910928309,0.00045399999362416565,0.0004939999780617654,7367,0.0,0.0
2020-01-29 00:00:00+00:00,0.0005029999883845448,0.0005159999709576368,0.00047900000936351717,0.0004839999892283231,7150,0.0,0.0
2020-01-30 00:00:00+00:00,0.0005009999731555581,0.0005290000117383897,0.0004769999941345304,0.0005080000264570117,6692,0.0,0.0
2020-01-31 00:00:00+00:00,0.0005080000264570117,0.0005179999861866236,0.00047400000039488077,0.0005009999731555581,7676,0.0,0.0
2020-02-01 00:00:00+00:00,0.0004949999856762588,0.0005319999763742089,0.00048600000445730984,0.0005099999834783375,7703,0.0,0.0
2020-02-02 00:00:00+00:00,0.0005099999834783375,0.0005779999773949385,0.0005009999731555581,0.000547999981790781,8046,0.0,0.0
2020-02-03 00:00:00+00:00,0.000547999981790781,0.0006179999909363687,0.0005259999888949096,0.0005619999719783664,8893,0.0,0.0
2020-02-04 00:00:00+00:00,0.0005360000068321824,0.0006150000263005495,0.000522000016644597,0.0005520000122487545,10596,0.0,0.0
2020-02-05 00:00:00+00:00,0.0005520000122487545,0.0006270000012591481,0.0005189999938011169,0.0005879999953322113,9068,0.0,0.0
2020-02-06 00:00:00+00:00,0.0005879999953322113,0.0006769999745301902,0.0005699999746866524,0.0006290000164881349,5862,0.0,0.0
2020-02-07 00:00:00+00:00,0.0006259999936446548,0.0006799999973736703,0.0006189999985508621,0.0006760000251233578,10625,0.0,0.0
