TIMESTAMP,PPAD_OPEN_PRICE_USD,PPAD_HIGH_PRICE_USD,PPAD_LOW_PRICE_USD,PPAD_CLOSE_PRICE_USD,PPAD_VOLUME_USD,PPAD_DIVIDENDS_USD,PPAD_STOCK_SPLITS_USD
2021-11-11 00:00:00+00:00,0.5006009936332703,1.16668701171875,0.4908190071582794,0.8696060180664062,18403663,0.0,0.0
2021-11-12 00:00:00+00:00,0.8698530197143555,0.9361349940299988,0.6296899914741516,0.6876320242881775,12576616,0.0,0.0
2021-11-13 00:00:00+00:00,0.6883730292320251,0.8390510082244873,0.5905140042304993,0.8046619892120361,4389081,0.0,0.0
2021-11-14 00:00:00+00:00,0.8046900033950806,0.8957980275154114,0.7052369713783264,0.7639039754867554,3215761,0.0,0.0
2021-11-15 00:00:00+00:00,0.7637990117073059,0.9146000146865845,0.7066940069198608,0.8792970180511475,2453342,0.0,0.0
2021-11-16 00:00:00+00:00,0.878154993057251,0.9237380027770996,0.7345250248908997,0.9127910137176514,2250353,0.0,0.0
2021-11-17 00:00:00+00:00,0.9128260016441345,1.3490020036697388,0.9042419791221619,1.1801190376281738,4390773,0.0,0.0
2021-11-18 00:00:00+00:00,1.1796220541000366,1.3689169883728027,1.0372769832611084,1.1901370286941528,5893453,0.0,0.0
2021-11-19 00:00:00+00:00,1.1932270526885986,1.3532739877700806,1.1421719789505005,1.2632609605789185,4561632,0.0,0.0
2021-11-20 00:00:00+00:00,1.2638030052185059,1.3893849849700928,1.216528058052063,1.3402470350265503,4123514,0.0,0.0
2021-11-21 00:00:00+00:00,1.3392109870910645,1.3510019779205322,1.1440989971160889,1.1440989971160889,3482425,0.0,0.0
2021-11-22 00:00:00+00:00,1.143396019935608,1.143396019935608,0.9525550007820129,0.9580850005149841,1571492,0.0,0.0
2021-11-23 00:00:00+00:00,0.9582430124282837,1.1382039785385132,0.9466109871864319,1.0412529706954956,1854175,0.0,0.0
2021-11-24 00:00:00+00:00,1.0409300327301025,1.1666510105133057,1.0097010135650635,1.0275460481643677,956557,0.0,0.0
2021-11-25 00:00:00+00:00,1.0799490213394165,1.1022239923477173,0.9862589836120605,1.083150029182434,1538823,0.0,0.0
2021-11-26 00:00:00+00:00,1.0696569681167603,1.1025639772415161,0.9272879958152771,1.027014970779419,1094626,0.0,0.0
2021-11-27 00:00:00+00:00,1.0264079570770264,1.0348949432373047,0.8074250221252441,0.8510739803314209,965326,0.0,0.0
2021-11-28 00:00:00+00:00,0.8511480093002319,0.8596929907798767,0.7077640295028687,0.7755860090255737,1176772,0.0,0.0
2021-11-29 00:00:00+00:00,0.7754619717597961,0.8052260279655457,0.7446179986000061,0.7681369781494141,848881,0.0,0.0
2021-11-30 00:00:00+00:00,0.7683470249176025,0.8431339859962463,0.7060149908065796,0.7329429984092712,763535,0.0,0.0
2021-12-01 00:00:00+00:00,0.7317699790000916,0.7635260224342346,0.6777430176734924,0.6961749792098999,1169253,0.0,0.0
2021-12-02 00:00:00+00:00,0.6951950192451477,0.6995369791984558,0.5832290053367615,0.6149659752845764,1307035,0.0,0.0
2021-12-03 00:00:00+00:00,0.614683985710144,0.675137996673584,0.5955690145492554,0.6298570036888123,1566471,0.0,0.0
2021-12-04 00:00:00+00:00,0.6300219893455505,0.6311179995536804,0.5045170187950134,0.5190309882164001,834503,0.0,0.0
