TIMESTAMP,YULI_OPEN_PRICE_USD,YULI_HIGH_PRICE_USD,YULI_LOW_PRICE_USD,YULI_CLOSE_PRICE_USD,YULI_VOLUME_USD,YULI_DIVIDENDS_USD,YULI_STOCK_SPLITS_USD
2025-03-13 00:00:00+00:00,0.0023089998867362738,0.002317999955266714,0.0020169999916106462,0.0020179999992251396,351049,0.0,0.0
2025-03-14 00:00:00+00:00,0.0020179999992251396,0.0023719999007880688,0.0019069999689236283,0.0021979999728500843,364535,0.0,0.0
2025-03-15 00:00:00+00:00,0.0021979999728500843,0.0024790000170469284,0.002001000102609396,0.0021959999576210976,375169,0.0,0.0
2025-03-16 00:00:00+00:00,0.0021959999576210976,0.002196999965235591,0.0020920000970363617,0.0021019999403506517,81205,0.0,0.0
2025-03-17 00:00:00+00:00,0.0021019999403506517,0.0021689999848604202,0.0020979999098926783,0.0021520000882446766,97656,0.0,0.0
2025-03-18 00:00:00+00:00,0.0021520000882446766,0.002242000075057149,0.00203300011344254,0.002107999986037612,215436,0.0,0.0
2025-03-19 00:00:00+00:00,0.002107999986037612,0.0021150000393390656,0.0021039999555796385,0.002111000008881092,73394,0.0,0.0
2025-03-20 00:00:00+00:00,0.002111000008881092,0.002111000008881092,0.002093000104650855,0.0020979999098926783,73340,0.0,0.0
2025-03-21 00:00:00+00:00,0.0020979999098926783,0.002107999986037612,0.00203000009059906,0.0020389999262988567,72006,0.0,0.0
2025-03-22 00:00:00+00:00,0.0020389999262988567,0.0020469999872148037,0.0020020001102238894,0.002005999907851219,84502,0.0,0.0
2025-03-23 00:00:00+00:00,0.002005999907851219,0.0020169999916106462,0.0019920000340789557,0.0020020001102238894,69684,0.0,0.0
2025-03-24 00:00:00+00:00,0.0020020001102238894,0.0020179999992251396,0.001979999942705035,0.0020039998926222324,114973,0.0,0.0
2025-03-25 00:00:00+00:00,0.0020039998926222324,0.0020459999796003103,0.001986999996006489,0.0020240000449121,194576,0.0,0.0
2025-03-26 00:00:00+00:00,0.0020240000449121,0.0020260000601410866,0.0019920000340789557,0.0019970000721514225,84100,0.0,0.0
2025-03-27 00:00:00+00:00,0.0019970000721514225,0.0020290000829845667,0.0019910000264644623,0.002010999945923686,77806,0.0,0.0
2025-03-28 00:00:00+00:00,0.002010999945923686,0.0020620001014322042,0.0017219999572262168,0.0017239999724552035,170565,0.0,0.0
2025-03-29 00:00:00+00:00,0.0017239999724552035,0.0017930000321939588,0.0017030000453814864,0.00177800003439188,124965,0.0,0.0
2025-03-30 00:00:00+00:00,0.0017839999636635184,0.0018189999973401427,0.0017610000213608146,0.0017979999538511038,135201,0.0,0.0
2025-03-31 00:00:00+00:00,0.0017979999538511038,0.0018339999951422215,0.0017930000321939588,0.0018289999570697546,88695,0.0,0.0
