TIMESTAMP,SLOP_OPEN_PRICE_USD,SLOP_HIGH_PRICE_USD,SLOP_LOW_PRICE_USD,SLOP_CLOSE_PRICE_USD,SLOP_VOLUME_USD,SLOP_DIVIDENDS_USD,SLOP_STOCK_SPLITS_USD
2024-10-23 00:00:00+00:00,0.020098000764846802,0.02221599966287613,0.014739000238478184,0.01649799942970276,45110826,0.0,0.0
2024-10-24 00:00:00+00:00,0.015232999809086323,0.01558000035583973,0.005394999869167805,0.006022000219672918,30258953,0.0,0.0
2024-10-25 00:00:00+00:00,0.006023999769240618,0.010185999795794487,0.005198999773710966,0.007418000139296055,18120613,0.0,0.0
2024-10-26 00:00:00+00:00,0.007418000139296055,0.01487400010228157,0.007306000217795372,0.010323000140488148,18727861,0.0,0.0
2024-10-27 00:00:00+00:00,0.010328000411391258,0.011320999823510647,0.005322999786585569,0.005882999859750271,11265626,0.0,0.0
2024-10-28 00:00:00+00:00,0.005884000100195408,0.006951000075787306,0.003148999996483326,0.0032029999420046806,6089783,0.0,0.0
2024-10-29 00:00:00+00:00,0.0032130000181496143,0.0056059998460114,0.0020169999916106462,0.0022100000642240047,5325760,0.0,0.0
2024-10-30 00:00:00+00:00,0.0022100000642240047,0.004495999775826931,0.002185000106692314,0.0026320000179111958,3614764,0.0,0.0
2024-10-31 00:00:00+00:00,0.002633000025525689,0.004778999835252762,0.002578000072389841,0.0028979999478906393,3433673,0.0,0.0
2024-11-01 00:00:00+00:00,0.0029039999935775995,0.0041149999015033245,0.0023739999160170555,0.002524999901652336,2598561,0.0,0.0
2024-11-02 00:00:00+00:00,0.002524999901652336,0.004046000074595213,0.0015439999988302588,0.0017630000365898013,1543104,0.0,0.0
2024-11-03 00:00:00+00:00,0.0017630000365898013,0.0034229999873787165,0.001231999951414764,0.0016039999900385737,2566477,0.0,0.0
2024-11-04 00:00:00+00:00,0.0016110000433400273,0.0035890000872313976,0.001247999956831336,0.0012509999796748161,1598019,0.0,0.0
2024-11-05 00:00:00+00:00,0.0012509999796748161,0.003229999914765358,0.001069999998435378,0.0025889999233186245,2671518,0.0,0.0
2024-11-06 00:00:00+00:00,0.0025889999233186245,0.0030539999715983868,0.001310999970883131,0.0021490000654011965,5721252,0.0,0.0
2024-11-07 00:00:00+00:00,0.0021490000654011965,0.003235999960452318,0.0013119999784976244,0.0014120000414550304,3096568,0.0,0.0
2024-11-08 00:00:00+00:00,0.0014130000490695238,0.003998999949544668,0.0013429999817162752,0.0016120000509545207,3176450,0.0,0.0
2024-11-09 00:00:00+00:00,0.0016029999824240804,0.003604999976232648,0.0013070000568404794,0.0015579999890178442,2190187,0.0,0.0
2024-11-10 00:00:00+00:00,0.0015579999890178442,0.0037819999270141125,0.0013790000230073929,0.002785000018775463,6954810,0.0,0.0
2024-11-11 00:00:00+00:00,0.002788000041618943,0.007191000040620565,0.0021510000806301832,0.004889999981969595,9877474,0.0,0.0
2024-11-12 00:00:00+00:00,0.004889999981969595,0.008346999995410442,0.00380500010214746,0.004271999932825565,9019534,0.0,0.0
2024-11-13 00:00:00+00:00,0.004271999932825565,0.007284999825060368,0.0035989999305456877,0.004004000220447779,7987614,0.0,0.0
2024-11-14 00:00:00+00:00,0.004004000220447779,0.007230000104755163,0.003616000059992075,0.005365000106394291,13053636,0.0,0.0
2024-11-15 00:00:00+00:00,0.005365000106394291,0.008655999787151814,0.0053170002065598965,0.007937000133097172,13643068,0.0,0.0
2024-11-16 00:00:00+00:00,0.007961000315845013,0.008588000200688839,0.005047000013291836,0.005683999974280596,10307778,0.0,0.0
2024-11-17 00:00:00+00:00,0.005698000080883503,0.006806999910622835,0.004044000059366226,0.004155000206083059,9215603,0.0,0.0
