TIMESTAMP,MOCHI31085_OPEN_PRICE_USD,MOCHI31085_HIGH_PRICE_USD,MOCHI31085_LOW_PRICE_USD,MOCHI31085_CLOSE_PRICE_USD,MOCHI31085_VOLUME_USD,MOCHI31085_DIVIDENDS_USD,MOCHI31085_STOCK_SPLITS_USD
2024-05-06 00:00:00+00:00,,,,0.0,235881,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,257578,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,463954,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,280509,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,198023,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,147981,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,95311,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,119213,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,70982,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,54531,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,86761,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,93852,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,153511,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,83249,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,91510,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,66570,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,56215,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,58051,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,58376,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,42085,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,39454,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,51861,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,69648,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,49394,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,94445,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,117146,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,168401,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,149232,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,157774,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,186502,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,215523,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,170180,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,152556,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,142447,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,154589,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,141458,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,174768,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,211012,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,261250,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,188181,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,203141,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,188232,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,184280,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,243117,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,264381,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,254319,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,220643,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,229903,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,216057,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,226649,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,114498,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,231690,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,204449,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,196453,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,195984,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,203492,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,258440,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,231986,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,224968,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,212928,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,218680,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,270960,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,261461,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,276606,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,281024,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,275799,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,261832,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,270472,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,274507,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,274941,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,260363,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,278548,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,280637,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,273755,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,262032,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,282099,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,262437,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,269348,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,236668,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,174547,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,131655,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,145951,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,150714,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,131156,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,175079,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,160902,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,198511,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,232099,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,241554,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,223764,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,190915,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,193040,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,207194,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,216913,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,182147,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,218201,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,224311,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,227390,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,194604,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,200163,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,168975,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,181460,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,165048,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,185173,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,198547,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,145511,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,175470,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,169684,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,161744,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,176467,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,79803,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,414535,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,120616,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,78542,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,78472,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,90914,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,86402,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,95355,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,95963,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,97545,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,106166,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,85756,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,53301,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,44884,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,44467,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,48154,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,82480,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,88360,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,57001,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,44248,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,88182,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,111493,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,258769,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,468013,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,194347,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,53128,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,16790,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,61885,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,61726,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,59321,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,60714,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,61402,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,76672,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,58381,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,70177,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,71093,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,72998,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,28197,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,22358,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,22884,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,39213,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,52314,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,89374,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,246206,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,141696,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,110383,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,116003,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,71068,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,36315,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,29498,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,97728,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,113293,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,64719,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,87457,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,58331,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,66542,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,38751,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,95909,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,54076,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,111649,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,89716,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,74323,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,64490,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,59391,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,55492,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,42173,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,71805,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,58722,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,44797,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,34077,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,13827,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,31337,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,52547,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,93513,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,95121,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,63460,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,71790,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,102705,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,77699,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,79538,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,46160,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,44654,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,50504,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,60865,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,49936,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,42591,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,50073,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,47049,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,19690,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,42655,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,65153,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,96357,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,39108,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,37714,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,64566,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,99888,0.0,0.0
