TIMESTAMP,BLOCK_OPEN_PRICE_USD,BLOCK_HIGH_PRICE_USD,BLOCK_LOW_PRICE_USD,BLOCK_CLOSE_PRICE_USD,BLOCK_VOLUME_USD,BLOCK_DIVIDENDS_USD,BLOCK_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,28.65559959411621,31.250099182128906,25.186599731445312,28.216899871826172,1122350,0.0,0.0
2017-11-10 00:00:00+00:00,28.339500427246094,28.994699478149414,21.099899291992188,22.655399322509766,843450,0.0,0.0
2017-11-11 00:00:00+00:00,22.559099197387695,23.9064998626709,21.324499130249023,21.708999633789062,241162,0.0,0.0
2017-11-12 00:00:00+00:00,21.446300506591797,21.54829978942871,18.068700790405273,19.626399993896484,149801,0.0,0.0
2017-11-13 00:00:00+00:00,19.655000686645508,23.136999130249023,19.647300720214844,22.56529998779297,137086,0.0,0.0
2017-11-14 00:00:00+00:00,22.615299224853516,23.33340072631836,20.662399291992188,21.80340003967285,190798,0.0,0.0
2017-11-15 00:00:00+00:00,21.927400588989258,23.687400817871094,21.468799591064453,22.657800674438477,192347,0.0,0.0
2017-11-16 00:00:00+00:00,22.7185001373291,23.26799964904785,20.9512996673584,21.223400115966797,359285,0.0,0.0
2017-11-17 00:00:00+00:00,21.188600540161133,22.966800689697266,20.403099060058594,20.73940086364746,134142,0.0,0.0
2017-11-18 00:00:00+00:00,20.659900665283203,22.83880043029785,19.896799087524414,22.08690071105957,87304,0.0,0.0
2017-11-19 00:00:00+00:00,22.04599952697754,23.677000045776367,21.713199615478516,23.302000045776367,165882,0.0,0.0
2017-11-20 00:00:00+00:00,22.72260093688965,23.275999069213867,21.93589973449707,22.247800827026367,61190,0.0,0.0
2017-11-21 00:00:00+00:00,22.25189971923828,23.351499557495117,20.25909996032715,20.82349967956543,249937,0.0,0.0
2017-11-22 00:00:00+00:00,21.096599578857422,22.84980010986328,20.5398006439209,21.944599151611328,132573,0.0,0.0
2017-11-23 00:00:00+00:00,21.79759979248047,22.51219940185547,21.083799362182617,21.166799545288086,107818,0.0,0.0
