TIMESTAMP,CLNX_OPEN_PRICE_USD,CLNX_HIGH_PRICE_USD,CLNX_LOW_PRICE_USD,CLNX_CLOSE_PRICE_USD,CLNX_VOLUME_USD,CLNX_DIVIDENDS_USD,CLNX_STOCK_SPLITS_USD
2023-05-22 00:00:00+00:00,0.3047730028629303,0.3458009958267212,0.30472999811172485,0.32259300351142883,582763,0.0,0.0
2023-05-23 00:00:00+00:00,0.3225350081920624,0.3265460133552551,0.3012630045413971,0.3019559979438782,521474,0.0,0.0
2023-05-24 00:00:00+00:00,0.3019779920578003,0.3019779920578003,0.018174000084400177,0.2790220081806183,504685,0.0,0.0
2023-05-25 00:00:00+00:00,0.27900901436805725,0.28035101294517517,0.2655540108680725,0.2665979862213135,457892,0.0,0.0
2023-05-26 00:00:00+00:00,0.2665979862213135,0.2666260004043579,0.23829799890518188,0.24028199911117554,423667,0.0,0.0
2023-05-27 00:00:00+00:00,0.24027900397777557,0.2446269989013672,0.23496299982070923,0.23732000589370728,408222,0.0,0.0
2023-05-28 00:00:00+00:00,0.23731400072574615,0.2373339980840683,0.21582099795341492,0.22135800123214722,378760,0.0,0.0
2023-05-29 00:00:00+00:00,0.22138899564743042,0.2220350056886673,0.200996994972229,0.2035990059375763,352894,0.0,0.0
2023-05-30 00:00:00+00:00,0.20360900461673737,0.20685000717639923,0.20007599890232086,0.20203199982643127,348979,0.0,0.0
2023-05-31 00:00:00+00:00,0.20203499495983124,0.2059600055217743,0.2019989937543869,0.2051520049571991,351851,0.0,0.0
2023-06-01 00:00:00+00:00,0.2051520049571991,0.20836499333381653,0.2047950029373169,0.20829400420188904,366271,0.0,0.0
2023-06-02 00:00:00+00:00,0.20829200744628906,0.20833000540733337,0.20603300631046295,0.20697399973869324,357247,0.0,0.0
2023-06-03 00:00:00+00:00,0.20697200298309326,0.2069839984178543,0.20333300530910492,0.20403799414634705,363776,0.0,0.0
2023-06-04 00:00:00+00:00,0.20404300093650818,0.2057970017194748,0.20207299292087555,0.2035139948129654,352304,0.0,0.0
2023-06-05 00:00:00+00:00,0.20351800322532654,0.2047239989042282,0.20239199697971344,0.2037770003080368,342221,0.0,0.0
2023-06-06 00:00:00+00:00,0.20377099514007568,0.20848999917507172,0.2029149979352951,0.20778000354766846,367643,0.0,0.0
2023-06-07 00:00:00+00:00,0.2077759951353073,0.2125609964132309,0.20772400498390198,0.21157599985599518,371139,0.0,0.0
2023-06-08 00:00:00+00:00,0.2115810066461563,0.21585600078105927,0.20288799703121185,0.20358499884605408,360372,0.0,0.0
2023-06-09 00:00:00+00:00,0.20358499884605408,0.20624400675296783,0.20208899676799774,0.2062149941921234,360308,0.0,0.0
2023-06-10 00:00:00+00:00,0.2062149941921234,0.20690800249576569,0.2025119960308075,0.20652399957180023,359776,0.0,0.0
2023-06-11 00:00:00+00:00,0.20652799308300018,0.20862700045108795,0.20574399828910828,0.20756299793720245,363995,0.0,0.0
2023-06-12 00:00:00+00:00,0.20756399631500244,0.21062299609184265,0.20210300385951996,0.20347599685192108,362643,0.0,0.0
