TIMESTAMP,BTB_OPEN_PRICE_USD,BTB_HIGH_PRICE_USD,BTB_LOW_PRICE_USD,BTB_CLOSE_PRICE_USD,BTB_VOLUME_USD,BTB_DIVIDENDS_USD,BTB_STOCK_SPLITS_USD
2019-01-10 00:00:00+00:00,0.00014699999883305281,0.00014800000644754618,0.00014600000577047467,0.00014800000644754618,781,0.0,0.0
2019-01-11 00:00:00+00:00,0.00014800000644754618,0.0017849999712780118,0.00014699999883305281,0.0017810000572353601,10103,0.0,0.0
2019-01-12 00:00:00+00:00,0.0017810000572353601,0.0017810000572353601,8.499999967170879e-05,0.00014600000577047467,222,0.0,0.0
2019-01-13 00:00:00+00:00,0.00014600000577047467,0.0003539999888744205,0.00010599999950500205,0.00010599999950500205,1936,0.0,0.0
2019-01-14 00:00:00+00:00,0.00010599999950500205,0.0024160000029951334,7.300000288523734e-05,0.0024160000029951334,66837,0.0,0.0
2019-01-15 00:00:00+00:00,0.00241499999538064,0.002423000056296587,0.0001500000071246177,0.00021399999968707561,2042,0.0,0.0
2019-01-16 00:00:00+00:00,0.00021300000662449747,0.0003380000125616789,0.00013099999341648072,0.0003370000049471855,7488,0.0,0.0
2019-01-17 00:00:00+00:00,0.0003370000049471855,0.00036199999158270657,8.70000003487803e-05,0.00017600000137463212,8937,0.0,0.0
2019-01-18 00:00:00+00:00,0.00017600000137463212,0.000307999987853691,7.300000288523734e-05,0.00011000000085914508,9214,0.0,0.0
2019-01-19 00:00:00+00:00,0.00025599999935366213,0.00025599999935366213,7.500000356230885e-05,7.500000356230885e-05,1582,0.0,0.0
2019-01-20 00:00:00+00:00,7.400000322377309e-05,0.00022499999613501132,7.200000254670158e-05,7.200000254670158e-05,792,0.0,0.0
2019-01-21 00:00:00+00:00,7.200000254670158e-05,0.00021600000036414713,7.100000220816582e-05,0.00021399999968707561,2069,0.0,0.0
2019-01-22 00:00:00+00:00,0.00021499999274965376,0.00021699999342672527,0.00010699999984353781,0.00021600000036414713,699,0.0,0.0
2019-01-23 00:00:00+00:00,0.00021600000036414713,0.0002519999979995191,0.00010800000018207356,0.00021499999274965376,10818,0.0,0.0
2019-01-24 00:00:00+00:00,0.00021499999274965376,0.00021699999342672527,0.0001429999974789098,0.00021600000036414713,639,0.0,0.0
2019-01-25 00:00:00+00:00,0.00021699999342672527,0.0002519999979995191,0.0001429999974789098,0.00021600000036414713,5798,0.0,0.0
2019-01-26 00:00:00+00:00,0.00021600000036414713,0.0003640000068116933,3.600000127335079e-05,0.00014400000509340316,60580,0.0,0.0
2019-01-27 00:00:00+00:00,0.00014400000509340316,0.00018000000272877514,3.600000127335079e-05,0.0001429999974789098,51444,0.0,0.0
2019-01-28 00:00:00+00:00,0.0001429999974789098,0.0001429999974789098,7.100000220816582e-05,0.00013899999612476677,22318,0.0,0.0
2019-01-29 00:00:00+00:00,0.00013899999612476677,0.00013899999612476677,3.400000059627928e-05,0.00010299999848939478,943,0.0,0.0
2019-01-30 00:00:00+00:00,0.00010299999848939478,0.0001049999991664663,6.900000153109431e-05,7.000000186963007e-05,202,0.0,0.0
2019-01-31 00:00:00+00:00,7.000000186963007e-05,0.00013899999612476677,6.900000153109431e-05,6.900000153109431e-05,532,0.0,0.0
2019-02-01 00:00:00+00:00,6.900000153109431e-05,0.00014000000373926014,6.900000153109431e-05,0.0001049999991664663,396,0.0,0.0
2019-02-02 00:00:00+00:00,0.00010399999882793054,0.00010599999950500205,0.00010399999882793054,0.0001049999991664663,449,0.0,0.0
2019-02-03 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,6.900000153109431e-05,6.900000153109431e-05,248,0.0,0.0
2019-02-04 00:00:00+00:00,6.900000153109431e-05,0.00010399999882793054,6.900000153109431e-05,0.00010399999882793054,1508,0.0,0.0
2019-02-05 00:00:00+00:00,6.900000153109431e-05,0.00010399999882793054,6.900000153109431e-05,6.900000153109431e-05,1360,0.0,0.0
2019-02-06 00:00:00+00:00,7.000000186963007e-05,0.00010299999848939478,6.800000119255856e-05,6.800000119255856e-05,2448,0.0,0.0
2019-02-07 00:00:00+00:00,6.800000119255856e-05,0.00010299999848939478,3.400000059627928e-05,6.800000119255856e-05,33376,0.0,0.0
2019-02-08 00:00:00+00:00,6.800000119255856e-05,0.00011000000085914508,6.800000119255856e-05,0.00011000000085914508,5338,0.0,0.0
2019-02-09 00:00:00+00:00,0.00011000000085914508,0.00011100000119768083,7.300000288523734e-05,0.00011000000085914508,52760,0.0,0.0
2019-02-10 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,3.600000127335079e-05,7.400000322377309e-05,1580,0.0,0.0
2019-02-11 00:00:00+00:00,7.400000322377309e-05,0.00011000000085914508,7.300000288523734e-05,0.00010900000052060932,2483,0.0,0.0
2019-02-12 00:00:00+00:00,0.00010900000052060932,0.00014600000577047467,3.600000127335079e-05,7.300000288523734e-05,34676,0.0,0.0
2019-02-13 00:00:00+00:00,7.300000288523734e-05,0.00011000000085914508,3.600000127335079e-05,0.00010900000052060932,1577,0.0,0.0
2019-02-14 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,3.600000127335079e-05,7.200000254670158e-05,1729,0.0,0.0
2019-02-15 00:00:00+00:00,7.200000254670158e-05,0.00011000000085914508,7.200000254670158e-05,0.00010800000018207356,78,0.0,0.0
2019-02-16 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,3.600000127335079e-05,7.300000288523734e-05,2207,0.0,0.0
2019-02-17 00:00:00+00:00,7.300000288523734e-05,0.00011000000085914508,7.200000254670158e-05,7.300000288523734e-05,229,0.0,0.0
2019-02-18 00:00:00+00:00,7.300000288523734e-05,0.0006929999799467623,7.300000288523734e-05,0.0001340000017080456,742,0.0,0.0
2019-02-19 00:00:00+00:00,0.0001340000017080456,0.000590000010561198,3.400000059627928e-05,0.0004290000069886446,93,0.0,0.0
2019-02-20 00:00:00+00:00,0.0004290000069886446,0.0031389999203383923,5.999999848427251e-05,0.00023999999393709004,47628,0.0,0.0
2019-02-21 00:00:00+00:00,0.00023999999393709004,0.00039900001138448715,7.999999797903001e-05,0.00019799999427050352,47509,0.0,0.0
2019-02-22 00:00:00+00:00,0.00019799999427050352,0.0002390000008745119,0.0001740000006975606,0.00019999999494757503,638,0.0,0.0
2019-02-23 00:00:00+00:00,0.00019999999494757503,0.00022600000374950469,0.00016799999866634607,0.00021399999968707561,1430,0.0,0.0
2019-02-24 00:00:00+00:00,0.00021399999968707561,0.0003349999897181988,0.00011800000356743112,0.00022400000307243317,55219,0.0,0.0
2019-02-25 00:00:00+00:00,0.00022400000307243317,0.0002390000008745119,0.0001720000000204891,0.00018400000408291817,7609,0.0,0.0
2019-02-26 00:00:00+00:00,0.00018400000408291817,0.0001880000054370612,0.00011999999696854502,0.00014899999951012433,1055,0.0,0.0
2019-02-27 00:00:00+00:00,0.00014600000577047467,0.00016199999663513154,0.00011000000085914508,0.00013499999477062374,1194,0.0,0.0
2019-02-28 00:00:00+00:00,0.00013499999477062374,0.0001610000035725534,0.00013499999477062374,0.0001539999939268455,531,0.0,0.0
2019-03-01 00:00:00+00:00,0.0001539999939268455,0.00015500000154133886,0.00011800000356743112,0.0001500000071246177,667,0.0,0.0
2019-03-02 00:00:00+00:00,0.00014899999951012433,0.00015300000086426735,9.899999713525176e-05,0.00013499999477062374,152,0.0,0.0
2019-03-03 00:00:00+00:00,0.00013499999477062374,0.0001539999939268455,0.00010299999848939478,0.0001500000071246177,1374,0.0,0.0
2019-03-04 00:00:00+00:00,0.0001500000071246177,0.001227000029757619,9.999999747378752e-05,0.0002500000118743628,6080,0.0,0.0
2019-03-05 00:00:00+00:00,0.00025099999038502574,0.00025499999173916876,8.099999831756577e-05,8.299999899463728e-05,241,0.0,0.0
2019-03-06 00:00:00+00:00,8.299999899463728e-05,0.0001500000071246177,8.199999865610152e-05,0.00011600000289035961,252,0.0,0.0
2019-03-07 00:00:00+00:00,0.00011600000289035961,0.000195999993593432,8.900000102585182e-05,0.000155999994603917,57740,0.0,0.0
