TIMESTAMP,SATT_OPEN_PRICE_USD,SATT_HIGH_PRICE_USD,SATT_LOW_PRICE_USD,SATT_CLOSE_PRICE_USD,SATT_VOLUME_USD,SATT_DIVIDENDS_USD,SATT_STOCK_SPLITS_USD
2020-09-30 00:00:00+00:00,0.0024850000627338886,0.0029120000544935465,0.0024530000519007444,0.002896999940276146,303019,0.0,0.0
2020-10-01 00:00:00+00:00,0.0028989999555051327,0.0032309999223798513,0.0028210000600665808,0.0028609998989850283,386507,0.0,0.0
2020-10-02 00:00:00+00:00,0.002862999914214015,0.0031129999551922083,0.0025869999080896378,0.002724000019952655,192924,0.0,0.0
2020-10-03 00:00:00+00:00,0.002707999898120761,0.0028959999326616526,0.002616999903693795,0.0027550000231713057,318094,0.0,0.0
2020-10-04 00:00:00+00:00,0.0027550000231713057,0.0027840000111609697,0.002595999976620078,0.002604000037536025,296994,0.0,0.0
2020-10-05 00:00:00+00:00,0.002604000037536025,0.002633000025525689,0.0021899999119341373,0.0024190000258386135,295760,0.0,0.0
2020-10-06 00:00:00+00:00,0.002397000091150403,0.0024949999060481787,0.002274000085890293,0.0023270000237971544,317853,0.0,0.0
2020-10-07 00:00:00+00:00,0.002326000016182661,0.002357000019401312,0.002107999986037612,0.002194999950006604,225829,0.0,0.0
2020-10-08 00:00:00+00:00,0.0021929999347776175,0.002205000026151538,0.0019539999775588512,0.002015999983996153,217102,0.0,0.0
2020-10-09 00:00:00+00:00,0.0020129999611526728,0.0020979999098926783,0.0018720000516623259,0.0019209999591112137,263800,0.0,0.0
2020-10-10 00:00:00+00:00,0.0019099999917671084,0.0021440000273287296,0.001449999981559813,0.0015920000150799751,497919,0.0,0.0
2020-10-11 00:00:00+00:00,0.0015920000150799751,0.002148000057786703,0.0010629999451339245,0.0018530000234022737,435609,0.0,0.0
2020-10-12 00:00:00+00:00,0.0018530000234022737,0.0020989999175071716,0.0016070000128820539,0.0016110000433400273,1141905,0.0,0.0
2020-10-13 00:00:00+00:00,0.0016110000433400273,0.002563999965786934,0.0015150000108405948,0.0019020000472664833,173566,0.0,0.0
2020-10-14 00:00:00+00:00,0.0019020000472664833,0.0020129999611526728,0.0016270000487565994,0.0016289999475702643,159833,0.0,0.0
2020-10-15 00:00:00+00:00,0.0016289999475702643,0.001756999990902841,0.001395000028423965,0.0014039999805390835,70745,0.0,0.0
2020-10-16 00:00:00+00:00,0.0014019999653100967,0.00204299995675683,0.0013269999762997031,0.0018279999494552612,229263,0.0,0.0
2020-10-17 00:00:00+00:00,0.0017890000017359853,0.0018899999558925629,0.001664999988861382,0.0018060000147670507,143842,0.0,0.0
2020-10-18 00:00:00+00:00,0.0018060000147670507,0.0018749999580904841,0.001702000037766993,0.001791000016964972,124405,0.0,0.0
2020-10-19 00:00:00+00:00,0.0017900000093504786,0.001858999952673912,0.001749000046402216,0.0017509999452158809,108706,0.0,0.0
2020-10-20 00:00:00+00:00,0.0017509999452158809,0.001756999990902841,0.001534000039100647,0.001550000044517219,160241,0.0,0.0
2020-10-21 00:00:00+00:00,0.001547000021673739,0.0015620000194758177,0.0014509999891743064,0.0014949999749660492,141136,0.0,0.0
2020-10-22 00:00:00+00:00,0.0014949999749660492,0.0016410000389441848,0.0014189999783411622,0.0014420000370591879,243414,0.0,0.0
2020-10-23 00:00:00+00:00,0.0014690000098198652,0.0015719999792054296,0.0014199999859556556,0.0015200000489130616,250106,0.0,0.0
2020-10-24 00:00:00+00:00,0.0015200000489130616,0.0018220000201836228,0.0014100000262260437,0.001411000033840537,390153,0.0,0.0
2020-10-25 00:00:00+00:00,0.001411000033840537,0.0017300000181421638,0.0013729999773204327,0.0015709999715909362,581504,0.0,0.0
2020-10-26 00:00:00+00:00,0.0015709999715909362,0.0015810000477358699,0.0014410000294446945,0.0015079999575391412,190620,0.0,0.0
2020-10-27 00:00:00+00:00,0.0015079999575391412,0.0015150000108405948,0.0013760000001639128,0.0013780000153928995,180956,0.0,0.0
2020-10-28 00:00:00+00:00,0.0013780000153928995,0.001408000010997057,0.0012550000101327896,0.001306000049225986,175478,0.0,0.0
2020-10-29 00:00:00+00:00,0.001306000049225986,0.0014149999478831887,0.001230000052601099,0.0013010000111535192,177654,0.0,0.0
2020-10-30 00:00:00+00:00,0.0013010000111535192,0.00139999995008111,0.001214000047184527,0.0012919999426230788,164287,0.0,0.0
2020-10-31 00:00:00+00:00,0.0012919999426230788,0.0013269999762997031,0.001091000041924417,0.001151000033132732,154312,0.0,0.0
2020-11-01 00:00:00+00:00,0.001151000033132732,0.0011690000537782907,0.0009800000116229057,0.0010779999429360032,127039,0.0,0.0
2020-11-02 00:00:00+00:00,0.0010779999429360032,0.0011390000581741333,0.0009769999887794256,0.001088000019080937,149588,0.0,0.0
2020-11-03 00:00:00+00:00,0.001088000019080937,0.0011190000222995877,0.0008679999737069011,0.0009950000094249845,143313,0.0,0.0
2020-11-04 00:00:00+00:00,0.0009950000094249845,0.0010720000136643648,0.0009560000034980476,0.000965000013820827,149873,0.0,0.0
2020-11-05 00:00:00+00:00,0.000965000013820827,0.0010560000082477927,0.0009009999921545386,0.0010400000028312206,130270,0.0,0.0
2020-11-06 00:00:00+00:00,0.0010400000028312206,0.0010720000136643648,0.001016999944113195,0.0010710000060498714,105870,0.0,0.0
2020-11-07 00:00:00+00:00,0.0010710000060498714,0.0011099999537691474,0.0010219999821856618,0.0010550000006332994,154071,0.0,0.0
2020-11-08 00:00:00+00:00,0.0010550000006332994,0.001069999998435378,0.0009950000094249845,0.0009980000322684646,137144,0.0,0.0
2020-11-09 00:00:00+00:00,0.0009980000322684646,0.001230000052601099,0.0009299999801442027,0.0009769999887794256,157209,0.0,0.0
2020-11-10 00:00:00+00:00,0.0009769999887794256,0.0013500000350177288,0.0009399999980814755,0.001053999993018806,165104,0.0,0.0
2020-11-11 00:00:00+00:00,0.001053999993018806,0.0011210000375285745,0.0009280000231228769,0.0009549999958835542,131859,0.0,0.0
2020-11-12 00:00:00+00:00,0.0009549999958835542,0.001066999975591898,0.0008580000139772892,0.00101200002245605,133554,0.0,0.0
2020-11-13 00:00:00+00:00,0.00101200002245605,0.0011119999689981341,0.0008430000161752105,0.0010949999559670687,145332,0.0,0.0
2020-11-14 00:00:00+00:00,0.0010949999559670687,0.001180000021122396,0.001053999993018806,0.001180000021122396,170099,0.0,0.0
2020-11-15 00:00:00+00:00,0.001180000021122396,0.0011810000287368894,0.0010679999832063913,0.00107999995816499,160725,0.0,0.0
