TIMESTAMP,XOR_OPEN_PRICE_USD,XOR_HIGH_PRICE_USD,XOR_LOW_PRICE_USD,XOR_CLOSE_PRICE_USD,XOR_VOLUME_USD,XOR_DIVIDENDS_USD,XOR_STOCK_SPLITS_USD
2020-07-02 00:00:00+00:00,2.293807029724121,2.6518259048461914,2.1242730617523193,2.200061082839966,497402,0.0,0.0
2020-07-03 00:00:00+00:00,2.200289011001587,2.5506680011749268,1.954692006111145,1.9594860076904297,207429,0.0,0.0
2020-07-04 00:00:00+00:00,1.9585449695587158,1.9585449695587158,1.437474012374878,1.6935900449752808,210985,0.0,0.0
2020-07-05 00:00:00+00:00,1.6925430297851562,1.8735949993133545,1.3396170139312744,1.7195030450820923,190017,0.0,0.0
2020-07-06 00:00:00+00:00,1.7196060419082642,1.8999979496002197,1.5098129510879517,1.8978619575500488,159282,0.0,0.0
2020-07-07 00:00:00+00:00,1.895993947982788,1.9823249578475952,1.5618139505386353,1.6588380336761475,128323,0.0,0.0
2020-07-08 00:00:00+00:00,1.6588380336761475,1.6640629768371582,1.4063390493392944,1.4165699481964111,112359,0.0,0.0
2020-07-09 00:00:00+00:00,1.4170809984207153,1.4220000505447388,1.4032150506973267,1.413964033126831,93599,0.0,0.0
2020-07-10 00:00:00+00:00,1.4134809970855713,1.4134809970855713,1.2310529947280884,1.233036994934082,62967,0.0,0.0
2020-07-11 00:00:00+00:00,1.233036994934082,1.2650549411773682,1.0180180072784424,1.1524020433425903,79678,0.0,0.0
2020-07-12 00:00:00+00:00,1.1524909734725952,1.3612979650497437,1.0162509679794312,1.0743290185928345,67831,0.0,0.0
2020-07-13 00:00:00+00:00,1.0743290185928345,1.0765490531921387,0.6398720145225525,0.7477030158042908,202586,0.0,0.0
2020-07-14 00:00:00+00:00,0.7503150105476379,1.0148049592971802,0.6851710081100464,0.9530079960823059,146814,0.0,0.0
2020-07-15 00:00:00+00:00,0.9527149796485901,1.1815190315246582,0.9317619800567627,1.1755180358886719,105349,0.0,0.0
2020-07-16 00:00:00+00:00,1.1752920150756836,4.803167819976807,1.1031229496002197,3.7165610790252686,553451,0.0,0.0
2020-07-17 00:00:00+00:00,3.716310977935791,3.999919891357422,2.4197750091552734,3.7970659732818604,601862,0.0,0.0
2020-07-18 00:00:00+00:00,3.7977170944213867,4.182960033416748,3.396514892578125,3.9977400302886963,297798,0.0,0.0
2020-07-19 00:00:00+00:00,3.997425079345703,7.896665096282959,3.9485299587249756,6.775745868682861,834477,0.0,0.0
2020-07-20 00:00:00+00:00,6.774309158325195,9.3587007522583,6.708083152770996,7.497218132019043,598560,0.0,0.0
2020-07-21 00:00:00+00:00,7.017445087432861,8.588848114013672,6.417082786560059,6.743940830230713,447148,0.0,0.0
2020-07-22 00:00:00+00:00,6.743349075317383,7.595478057861328,4.398108005523682,5.608564853668213,348524,0.0,0.0
2020-07-23 00:00:00+00:00,5.608564853668213,11.998724937438965,5.0919880867004395,10.80823802947998,978568,0.0,0.0
2020-07-24 00:00:00+00:00,10.80823802947998,27.675783157348633,10.257341384887695,21.1234188079834,3855142,0.0,0.0
2020-07-25 00:00:00+00:00,21.243057250976562,22.8790225982666,15.907843589782715,17.52947425842285,2364351,0.0,0.0
2020-07-26 00:00:00+00:00,17.617403030395508,19.892093658447266,15.121602058410645,17.789918899536133,1994008,0.0,0.0
2020-07-27 00:00:00+00:00,17.790109634399414,20.663293838500977,13.578971862792969,14.237655639648438,1188371,0.0,0.0
2020-07-28 00:00:00+00:00,14.2308931350708,16.18607521057129,13.302010536193848,14.415716171264648,980096,0.0,0.0
2020-07-29 00:00:00+00:00,14.417737007141113,24.471954345703125,13.551909446716309,19.084253311157227,1859285,0.0,0.0
2020-07-30 00:00:00+00:00,19.09214210510254,21.430952072143555,18.434816360473633,19.739137649536133,1619545,0.0,0.0
2020-07-31 00:00:00+00:00,19.739137649536133,28.70226287841797,18.566387176513672,22.41500473022461,2148952,0.0,0.0
2020-08-01 00:00:00+00:00,22.398082733154297,31.334814071655273,22.295583724975586,26.439823150634766,1868432,0.0,0.0
2020-08-02 00:00:00+00:00,26.439163208007812,28.135669708251953,22.636150360107422,25.311864852905273,1672656,0.0,0.0
2020-08-03 00:00:00+00:00,25.313873291015625,30.066076278686523,25.19234275817871,26.859914779663086,1543154,0.0,0.0
2020-08-04 00:00:00+00:00,26.855558395385742,27.561506271362305,24.29277229309082,24.91160011291504,1212332,0.0,0.0
2020-08-05 00:00:00+00:00,24.903684616088867,27.96186065673828,24.45948600769043,26.10181427001953,1136479,0.0,0.0
2020-08-06 00:00:00+00:00,26.10181427001953,96.7682876586914,25.06746482849121,42.97053146362305,2267022,0.0,0.0
2020-08-07 00:00:00+00:00,42.73881530761719,80.1312484741211,38.42250442504883,70.53672790527344,6188271,0.0,0.0
2020-08-08 00:00:00+00:00,71.24140930175781,89.13169860839844,70.20165252685547,74.79579162597656,5959111,0.0,0.0
2020-08-09 00:00:00+00:00,74.91899871826172,125.60181427001953,62.6427001953125,117.85829162597656,8766342,0.0,0.0
2020-08-10 00:00:00+00:00,117.85829162597656,132.68589782714844,82.89693450927734,102.7050552368164,6140592,0.0,0.0
2020-08-11 00:00:00+00:00,102.70445251464844,113.5219955444336,86.81181335449219,94.85871124267578,3685935,0.0,0.0
2020-08-12 00:00:00+00:00,94.85664367675781,101.7344970703125,83.85407257080078,97.97969818115234,2540630,0.0,0.0
2020-08-13 00:00:00+00:00,97.99462127685547,101.61943817138672,78.2325668334961,78.2547378540039,1932410,0.0,0.0
2020-08-14 00:00:00+00:00,78.21707153320312,80.43926239013672,62.353912353515625,67.36189270019531,1901501,0.0,0.0
2020-08-15 00:00:00+00:00,67.41790008544922,106.52462768554688,50.42048263549805,80.43911743164062,3151583,0.0,0.0
2020-08-16 00:00:00+00:00,80.45147705078125,89.2403793334961,74.0553207397461,82.15290832519531,1534771,0.0,0.0
2020-08-17 00:00:00+00:00,82.15290832519531,86.41896057128906,72.2455062866211,84.61931610107422,1393824,0.0,0.0
2020-08-18 00:00:00+00:00,84.60604095458984,85.2298812866211,66.91149139404297,74.88504791259766,1557946,0.0,0.0
2020-08-19 00:00:00+00:00,74.97393798828125,86.97816467285156,71.24503326416016,75.36979675292969,1482288,0.0,0.0
2020-08-20 00:00:00+00:00,75.36979675292969,82.21308135986328,72.93008422851562,78.86494445800781,1310781,0.0,0.0
2020-08-21 00:00:00+00:00,78.8453369140625,84.67794799804688,67.49739074707031,67.59847259521484,1081462,0.0,0.0
2020-08-22 00:00:00+00:00,67.62609100341797,82.2407455444336,67.38616180419922,77.13963317871094,1342797,0.0,0.0
2020-08-23 00:00:00+00:00,77.06211853027344,118.82743835449219,77.06211853027344,107.86711883544922,2509866,0.0,0.0
2020-08-24 00:00:00+00:00,107.81151580810547,110.49988555908203,87.83063507080078,89.14584350585938,1696921,0.0,0.0
2020-08-25 00:00:00+00:00,89.15740966796875,105.87117004394531,87.28028869628906,93.5767822265625,1616767,0.0,0.0
2020-08-26 00:00:00+00:00,93.51641082763672,102.79554748535156,88.9806900024414,95.11292266845703,1524267,0.0,0.0
2020-08-27 00:00:00+00:00,95.024169921875,96.87814331054688,79.3976058959961,89.1700668334961,1641287,0.0,0.0
2020-08-28 00:00:00+00:00,89.15918731689453,94.41938018798828,83.22826385498047,89.25675201416016,1319430,0.0,0.0
2020-08-29 00:00:00+00:00,89.25109100341797,91.78446197509766,82.12739562988281,87.77020263671875,1752350,0.0,0.0
2020-08-30 00:00:00+00:00,87.69281768798828,107.94135284423828,77.96932220458984,83.2464370727539,1800986,0.0,0.0
2020-08-31 00:00:00+00:00,83.25402069091797,116.33712768554688,83.25402069091797,99.17561340332031,2351496,0.0,0.0
2020-09-01 00:00:00+00:00,99.17145538330078,139.38021850585938,91.47907257080078,122.86846923828125,2452375,0.0,0.0
2020-09-02 00:00:00+00:00,122.92435455322266,127.79655456542969,98.70819854736328,105.92455291748047,1991178,0.0,0.0
2020-09-03 00:00:00+00:00,106.25422668457031,106.37312316894531,95.181884765625,95.31694030761719,1589812,0.0,0.0
2020-09-04 00:00:00+00:00,95.51302337646484,115.7818603515625,78.56385803222656,93.88056945800781,2297326,0.0,0.0
2020-09-05 00:00:00+00:00,93.879150390625,99.6748275756836,73.49149322509766,83.15052795410156,1597530,0.0,0.0
2020-09-06 00:00:00+00:00,83.16116333007812,89.49070739746094,65.4102783203125,74.40567779541016,1682870,0.0,0.0
2020-09-07 00:00:00+00:00,74.40567779541016,84.43446350097656,67.3468246459961,78.1762466430664,1495993,0.0,0.0
2020-09-08 00:00:00+00:00,78.22280883789062,79.88032531738281,66.36097717285156,73.94085693359375,1435794,0.0,0.0
2020-09-09 00:00:00+00:00,73.92106628417969,124.4338607788086,66.7513198852539,106.26897430419922,3214947,0.0,0.0
2020-09-10 00:00:00+00:00,106.26897430419922,108.03559875488281,78.95899200439453,86.76992797851562,1768623,0.0,0.0
2020-09-11 00:00:00+00:00,86.95513153076172,95.93448638916016,83.8470687866211,95.51004028320312,1359191,0.0,0.0
2020-09-12 00:00:00+00:00,95.4030990600586,104.04624938964844,90.31793212890625,92.35115814208984,1718287,0.0,0.0
2020-09-13 00:00:00+00:00,92.35115814208984,95.77400970458984,82.988525390625,86.98401641845703,1659624,0.0,0.0
2020-09-14 00:00:00+00:00,86.99005126953125,92.48944854736328,84.92855072021484,89.84832763671875,1343850,0.0,0.0
2020-09-15 00:00:00+00:00,89.84832763671875,90.36625671386719,78.16967010498047,78.20655059814453,1160965,0.0,0.0
2020-09-16 00:00:00+00:00,78.1883773803711,82.98332214355469,72.74508666992188,77.71680450439453,1294261,0.0,0.0
2020-09-17 00:00:00+00:00,77.71680450439453,84.2017822265625,72.1714859008789,75.71910858154297,1194228,0.0,0.0
2020-09-18 00:00:00+00:00,75.71910858154297,84.40603637695312,68.81902313232422,75.21743774414062,1150474,0.0,0.0
2020-09-19 00:00:00+00:00,75.22280883789062,84.32769775390625,69.18079376220703,80.61151885986328,1873643,0.0,0.0
2020-09-20 00:00:00+00:00,80.65631103515625,80.73423767089844,73.45883178710938,74.98450469970703,1240307,0.0,0.0
2020-09-21 00:00:00+00:00,74.98450469970703,77.03045654296875,61.82402801513672,70.25847625732422,2271234,0.0,0.0
2020-09-22 00:00:00+00:00,70.12593841552734,71.8874282836914,65.58771514892578,69.54322052001953,1282299,0.0,0.0
