TIMESTAMP,OUSDC_OPEN_PRICE_USD,OUSDC_HIGH_PRICE_USD,OUSDC_LOW_PRICE_USD,OUSDC_CLOSE_PRICE_USD,OUSDC_VOLUME_USD,OUSDC_DIVIDENDS_USD,OUSDC_STOCK_SPLITS_USD
2022-08-20 00:00:00+00:00,1.0116300582885742,1.0123950242996216,0.9992300271987915,1.0017280578613281,363880,0.0,0.0
2022-08-21 00:00:00+00:00,1.0016419887542725,1.009456992149353,0.9998220205307007,1.0055880546569824,40305,0.0,0.0
2022-08-22 00:00:00+00:00,1.005568027496338,1.0070550441741943,0.9960179924964905,1.007006049156189,145744,0.0,0.0
2022-08-23 00:00:00+00:00,1.0073469877243042,1.0156949758529663,1.0040119886398315,1.008012056350708,172925,0.0,0.0
2022-08-24 00:00:00+00:00,1.008018970489502,1.0090190172195435,0.999114990234375,0.9994860291481018,218586,0.0,0.0
2022-08-25 00:00:00+00:00,0.9994710087776184,1.0103280544281006,0.9994710087776184,1.0069489479064941,232459,0.0,0.0
2022-08-26 00:00:00+00:00,1.0068589448928833,1.0100280046463013,0.9877200126647949,0.9886199831962585,330397,0.0,0.0
2022-08-27 00:00:00+00:00,0.9886369705200195,1.004328966140747,0.9835270047187805,1.0038490295410156,408953,0.0,0.0
2022-08-28 00:00:00+00:00,1.0038280487060547,1.0114829540252686,1.0029220581054688,1.0071059465408325,1005978,0.0,0.0
2022-08-29 00:00:00+00:00,1.0069899559020996,1.0088510513305664,1.0032850503921509,1.008739948272705,423386,0.0,0.0
2022-08-30 00:00:00+00:00,1.0087189674377441,1.0104080438613892,1.001649022102356,1.0023870468139648,608480,0.0,0.0
2022-08-31 00:00:00+00:00,1.0024009943008423,1.0154329538345337,1.0024009943008423,1.014098048210144,558491,0.0,0.0
2022-09-01 00:00:00+00:00,1.0140639543533325,1.016126036643982,0.9932270050048828,1.0072040557861328,77854,0.0,0.0
2022-09-02 00:00:00+00:00,1.0071589946746826,1.009328007698059,0.9940360188484192,0.9964540004730225,203396,0.0,0.0
2022-09-03 00:00:00+00:00,0.9964219927787781,1.001986026763916,0.9950270056724548,0.9988269805908203,208741,0.0,0.0
2022-09-04 00:00:00+00:00,0.9988309741020203,1.0038139820098877,0.996209979057312,1.003783941268921,46795,0.0,0.0
2022-09-05 00:00:00+00:00,1.003769040107727,1.004364013671875,0.9914019703865051,0.9952539801597595,314808,0.0,0.0
2022-09-06 00:00:00+00:00,0.995261013507843,1.0007309913635254,0.9883729815483093,0.9884080290794373,488385,0.0,0.0
2022-09-07 00:00:00+00:00,0.9883469939231873,1.0066629648208618,0.9869130253791809,1.005599021911621,252295,0.0,0.0
2022-09-08 00:00:00+00:00,1.0055819749832153,1.0080879926681519,0.9983980059623718,0.9999740123748779,126145,0.0,0.0
2022-09-09 00:00:00+00:00,0.99993497133255,1.014415979385376,0.9973170161247253,1.0133049488067627,400843,0.0,0.0
2022-09-10 00:00:00+00:00,1.0133169889450073,1.0133169889450073,0.9998040199279785,1.0114389657974243,428838,0.0,0.0
2022-09-11 00:00:00+00:00,1.0114320516586304,1.0137799978256226,0.9974089860916138,0.999347984790802,50259,0.0,0.0
2022-09-12 00:00:00+00:00,0.9993219971656799,1.0037909746170044,0.9975820183753967,1.001373052597046,112047,0.0,0.0
2022-09-13 00:00:00+00:00,1.0013799667358398,1.0029289722442627,0.9906629920005798,0.9921190142631531,150414,0.0,0.0
2022-09-14 00:00:00+00:00,0.9916279911994934,0.9998819828033447,0.9906629920005798,0.9987170100212097,320799,0.0,0.0
2022-09-15 00:00:00+00:00,0.9987090229988098,0.9995779991149902,0.9911460280418396,0.992576003074646,146110,0.0,0.0
2022-09-16 00:00:00+00:00,0.9924319982528687,0.9948049783706665,0.9792490005493164,0.9840940237045288,200936,0.0,0.0
2022-09-17 00:00:00+00:00,0.9841740131378174,1.006775975227356,0.9841740131378174,1.0066250562667847,124137,0.0,0.0
2022-09-18 00:00:00+00:00,1.0065749883651733,1.00667405128479,0.9825360178947449,0.9825829863548279,415204,0.0,0.0
2022-09-19 00:00:00+00:00,0.9825810194015503,1.0108120441436768,0.9824889898300171,1.0100549459457397,238168,0.0,0.0
2022-09-20 00:00:00+00:00,1.0100270509719849,1.0134589672088623,1.0005639791488647,1.0059549808502197,263362,0.0,0.0
2022-09-21 00:00:00+00:00,1.0059499740600586,1.0141489505767822,0.9972829818725586,1.0,221933,0.0,0.0
2022-09-22 00:00:00+00:00,0.9998700022697449,1.0424929857254028,0.9994570016860962,1.0316270589828491,331950,0.0,0.0
2022-09-23 00:00:00+00:00,1.0315519571304321,1.0661580562591553,0.9734969735145569,1.0068010091781616,756498,0.0,0.0
