TIMESTAMP,RWAI_OPEN_PRICE_USD,RWAI_HIGH_PRICE_USD,RWAI_LOW_PRICE_USD,RWAI_CLOSE_PRICE_USD,RWAI_VOLUME_USD,RWAI_DIVIDENDS_USD,RWAI_STOCK_SPLITS_USD
2025-05-07 00:00:00+00:00,0.0022040000185370445,0.002759000053629279,0.0013810000382363796,0.0017590000061318278,644644,0.0,0.0
2025-05-08 00:00:00+00:00,0.0017590000061318278,0.0030900000128895044,0.0015810000477358699,0.0026809999253600836,558931,0.0,0.0
2025-05-09 00:00:00+00:00,0.0026809999253600836,0.0026809999253600836,0.0014730000402778387,0.0015160000184550881,459992,0.0,0.0
2025-05-10 00:00:00+00:00,0.0015160000184550881,0.0015829999465495348,0.0011109999613836408,0.0012880000285804272,298753,0.0,0.0
2025-05-11 00:00:00+00:00,0.0012880000285804272,0.00133500003721565,0.0007810000097379088,0.0009210000280290842,210946,0.0,0.0
2025-05-12 00:00:00+00:00,0.0009210000280290842,0.0012469999492168427,0.0009210000280290842,0.0012469999492168427,199657,0.0,0.0
2025-05-13 00:00:00+00:00,0.0012469999492168427,0.0013729999773204327,0.000846999988425523,0.000986000057309866,200704,0.0,0.0
2025-05-14 00:00:00+00:00,0.000986000057309866,0.0010049999691545963,0.0008200000156648457,0.0009350000182166696,69461,0.0,0.0
2025-05-15 00:00:00+00:00,0.0009350000182166696,0.001171999960206449,0.0008900000248104334,0.0011409999569877982,107231,0.0,0.0
2025-05-16 00:00:00+00:00,0.0011409999569877982,0.0014680000022053719,0.001091000041924417,0.0012669999850913882,152425,0.0,0.0
2025-05-17 00:00:00+00:00,0.0012669999850913882,0.001272000023163855,0.0009919999865815043,0.0012600000482052565,92051,0.0,0.0
2025-05-18 00:00:00+00:00,0.0012600000482052565,0.0013749999925494194,0.0011569999624043703,0.0012499999720603228,50724,0.0,0.0
2025-05-19 00:00:00+00:00,0.0012499999720603228,0.0012659999774768949,0.0010290000354871154,0.0010300000431016088,50537,0.0,0.0
2025-05-20 00:00:00+00:00,0.0010300000431016088,0.0011699999449774623,0.0009449999779462814,0.0009720000089146197,52599,0.0,0.0
2025-05-21 00:00:00+00:00,0.0009720000089146197,0.001091000041924417,0.0008909999742172658,0.0009120000177063048,42098,0.0,0.0
2025-05-22 00:00:00+00:00,0.0009120000177063048,0.0009210000280290842,0.0007340000011026859,0.0008190000080503523,69568,0.0,0.0
2025-05-23 00:00:00+00:00,0.0008190000080503523,0.0009580000187270343,0.0007479999912902713,0.0007479999912902713,49835,0.0,0.0
2025-05-24 00:00:00+00:00,0.0007479999912902713,0.0008609999786131084,0.0007340000011026859,0.0008370000286959112,32848,0.0,0.0
2025-05-25 00:00:00+00:00,0.0008370000286959112,0.000838999985717237,0.0006929999799467623,0.0007559999939985573,29192,0.0,0.0
2025-05-26 00:00:00+00:00,0.0007559999939985573,0.0008169999928213656,0.0006929999799467623,0.0007070000283420086,8070,0.0,0.0
2025-05-27 00:00:00+00:00,0.0007070000283420086,0.0008929999894462526,0.0006629999843426049,0.000846999988425523,49410,0.0,0.0
2025-05-28 00:00:00+00:00,0.000846999988425523,0.0008580000139772892,0.000686999992467463,0.0007040000054985285,32389,0.0,0.0
2025-05-29 00:00:00+00:00,0.0007040000054985285,0.0007319999858736992,0.0006709999870508909,0.0006970000104047358,1424,0.0,0.0
2025-05-30 00:00:00+00:00,0.0006970000104047358,0.0006970000104047358,0.0005370000144466758,0.0005450000171549618,16078,0.0,0.0
2025-05-31 00:00:00+00:00,0.0005450000171549618,0.0006350000039674342,0.0005009999731555581,0.0005869999877177179,10863,0.0,0.0
2025-06-01 00:00:00+00:00,0.0005868513253517449,0.0005931268096901476,0.0005462841945700347,0.0005881490651518106,1446,0.0,0.0
